lex,default
παρακαλέω,"erbij roepen, een beroep doen op, troosten, aansporen (tot), bemoedigen"
παρακαλύπτω,"verbergen, verstoppen"
παρακοή,ongehoorzaamheid
παρακολουθέω,(met aandacht) volgen (+dat.)
παρακούω,"negeren, niet luisteren, ongehoorzaam zijn"
παρακύπτω,"vooroverbuigen, zich buigen over"
παραλέγομαι,varen naast
παραλαμβάνω,"(aan)nemen, meenemen, ontvangen"
παραλλαγή,"variatie, afwisseling"
παραλογίζομαι,misleiden
παραλυτικός,(adj.) verlamd; (subst.) verlamde (persoon)
παραλύω,"(act.) losmaken, zwak maken; (med./pas.) zwak zijn, verlamd zijn"
παραμένω,blijven (bij)
παραμυθέομαι,"bemoedigen, opvrolijken, troosten"
παραμυθία,bemoediging
παραμύθιον,(woord van) troost
παρανομέω,de wet overtreden
παρανομία,overtreding
παραπίπτω,"wegvallen, afvallig worden"
παραπικραίνω,"uitdagen, provoceren"
παραπικρασμός,"uitdaging, provocatie"
παραπλέω,varen langs
παραπλήσιος,dichtbij
παραπλησίως,"eveneens, net zo"
παραπορεύομαι,"passeren, gaan (langs)"
παραρρέω,wegdrijven
παρασκευάζω,voorbereiden
παρασκευή,(dag van de) voorbereiding [de dag voor de sabbat]
παρατήρησις,observatie
παρατίθημι,"voorzetten, demonstreren, toevertrouwen (aan)"
παρατείνω,"voortzetten, doorgaan"
παρατηρέω,"in de gaten houden, in acht nemen"
παρατυγχάνω,aantreffen
παραυτίκα,tijdelijk
παραφέρω,"wegdragen, wegnemen"
παραφρονέω,"waanzinnig zijn, raaskallen"
παραφρονία,waanzin
παραχειμάζω,"overwinteren, de winter doorbrengen"
παραχειμασία,overwintering
παραχρῆμα,"meteen, onmiddellijk"
παρείσακτος,binnengesmokkeld
παρεισάγω,(mee) naar binnen brengen
παρεισέρχομαι,"binnenkomen, naar binnen glippen"
παρεισδύω,stiekem binnengaan
παρεισφέρω,"in gebruik nemen, toepassen"
παρεκτός,"(adj.) (het) overige; (prep.) zonder, behalve"
παρεμβάλλω,"(leger)kamp, barakken, legeropstelling"
παρεμβολή,"(leger)kamp, barakken, legeropstelling"
παρενοχλέω,ergeren
παρεπίδημος,"(adj.) als vreemdeling verblijvend; (subst.) buitenlandse inwoner, bijwoner"
παρηγορία,"troost, vertroosting"
παρθένος,"maagd, jonge vrouw"
παρθενία,maagdelijkheid
παροίχομαι,voorbij(gegaan) zijn
παροικέω,"verblijven, bezoeken, migreren"
παροικία,verblijf (als vreemdeling/bijwoner)
παροιμία,"gezegde, vergelijking, allegorie"
παρομοιάζω,"zijn als, lijken op"
παροξυσμός,"aanvuring, hoog oplopend meningsverschil"
παροξύνω,"(act.) aanvuren, prikkelen; (med./pas.) aangevuurd zijn, geprikkeld zijn"
παροργίζω,woede opwekken
παροργισμός,"boosheid, woede"
παροτρύνω,"ophitsen, opstoken"
παρουσία,"aanwezigheid, (aan)komst"
παροψίς,"bord, schaal"
παρρησία,"open(hartig)heid, (het) zeggen waar het op staat"
παρρησιάζομαι,"open(hartig)/gedurfd spreken, zeggen waar het op staat"
παρόμοιος,(ge)lijkend
πατάσσω,(neer)slaan
πατέω,"betreden, vertrappen"
πατήρ,"vader, voorvader"
πατρίς,"vaderland, plaats waar je vandaan komt"
πατριά,"familie, volk"
πατριάρχης,"patriarch, stamvader"
πατρικός,voorvaderlijk
πατρολῴας,vadermoordenaar
πατροπαράδοτος,"overgeleverd, voorouderlijk"
πατρῷος,voorvaderlijk
παχύνω,vet maken
παύω,"(act.) (doen) ophouden; (med.) ophouden, stoppen"
παῖς,"kind, slaaf, dienaar"
πείθω,"(act.) overtuigen, verzekeren; (med./pas.) overtuigd zijn/worden, gehoor geven (aan)"
πεδινός,"vlak, begaanbaar"
πεζεύω,"reizen over land, te voet reizen"
πεζῇ,te voet
πειθαρχέω,"gehoorzamen, (advies) opvolgen, gehoorzaam zijn"
πειθός,overtuigend
πεινάω,hongerig zijn
πειράζω,"beproeven, (uit)proberen, verleiden"
πειράομαι,"beproeven, (uit)proberen, verleiden"
πειρασμός,"beproeving, test, verleiding"
πεισμονή,overtuiging
πελεκίζω,onthoofden
πενθέω,rouwen (om)
πενθερά,schoonmoeder
πενθερός,schoonvader
πενιχρός,"arm, behoeftig"
πεντάκις,vijfmaal
πεντήκοντα,vijftig
πεντακισχίλιοι,vijfduizend
πεντακόσιοι,vijfhonderd
πεντεκαιδέκατος,vijftien
πεντηκοστή,"Pinksteren, Pinksterfeest, Sjavoeot"
πεποίθησις,(zeker) vertrouwen
περί,"(+gen.) over; (+acc.) rondom, (in verband) met"
περίεργος,"(adj.) bemoeizuchtig, interessant; (subst.) bemoeial, (ntr. pl.) magie"
περίθεσις,"(het) omdoen, (het) dragen"
περίκειμαι,"omringen, om zich heen hebben"
περίλυπος,"ontdaan, overweldigd door verdriet"
περίοικος,(adj.) nabij wonend; (subst.) buur
περίσσευμα,"volheid, meerwaarde, al het overige"
περίχωρος,"(adj.) nabijgelegen; (subst.) regio, omliggend gebied"
περίψημα,"afval(product), uitschot"
περαιτέρω,"aan de overzijde, aan de andere kant"
περιΐστημι,"staan rond(om), afkeren van"
περιάγω,"meebrengen, rondtrekken"
περιάπτω,"(act.) aansteken; (med.) aanraken, vasthouden"
περιέρχομαι,"rondgaan, omheen trekken"
περιέχω,"in beslag nemen, bevatten"
περιαιρέω,"wegnemen, uitwerpen"
περιαστράπτω,(in het rond) (doen) schijnen
περιβάλλω,"(rondom) opzetten, aantrekken"
περιβλέπω,(act./med.) rondkijken
περιβόλαιον,"omslagdoek, mantel, sluier"
περιδέω,"binden om, omwikkelen"
περιεργάζομαι,een bemoeial zijn
περιζώννυμι,omgorden
περικάθαρμα,"afval, rommel"
περικαλύπτω,(helemaal) bedekken
περικεφαλαία,helm
περικρατής,"controle hebben (over), de macht hebben (over)"
περικρύβω,uit het zicht houden
περικυκλόω,omsingelen
περιλάμπω,rondschijnen
περιλείπομαι,"achterlaten, achtergelaten zijn"
περιμένω,wachten (op)
περιοικέω,in de omgeving zijn
περιοχή,"gedeelte, paragraaf"
περιούσιος,iemands eigen
περιπίπτω,"vallen te midden van, terechtkomen (bij)"
περιπατέω,"(rond)wandelen, (je) leven (leiden)"
περιπείρω,doorboren
περιποίησις,"(het) bewaren, (het) bezit(ten), (het) verwerven"
περιποιέω,(act.) veiligstellen; (med.) voor zichzelf verwerven
περιρήγνυμι,"afscheuren, afrukken"
περισπάω,"(act.) afleiden (van); (med.) afgeleid zijn, bezig zijn"
περισσεία,"overvloed, uitbreiding, al het overige"
περισσεύω,"overvloedig maken/zijn/hebben, uitblinken (in)"
περισσοῦ,"(adj.) overvloedig, in hoge mate; (subst.) wat meer is (dan) (+gen.), voordeel"
περισσός,"(adj.) overvloedig, in hoge mate; (subst.) wat meer is (dan) (+gen.), voordeel"
περισσῶς,"uitermate, buitengewoon, maximaal"
περιστερά,duif
περιτέμνω,besnijden
περιτίθημι,"plaatsen rondom/op, verlenen"
περιτομή,besnijdenis
περιτρέπω,"drijven (tot), brengen (tot)"
περιτρέχω,rondrennen
περιφέρω,"ronddragen, meebrengen"
περιφρονέω,"neerzien op, verachten"
περπερεύομαι,hoog opgeven van zichzelf
πετεινός,vogel
πετρώδης,rotsachtig
πεῖρα,"poging, (het) ondergaan"
πηγή,"bron, stroom"
πηδάλιον,"helmstok, roer"
πηλίκος,hoe groot(!)
πηλός,"klei, smeersel"
πιάζω,grijpen
πιέζω,neerdrukken
πιθανολογία,(het) overtuigend spreken
πικρία,bitterheid
πικραίνω,verbitteren
πικρός,bitter
πικρῶς,(op) bitter(e wijze)
πινακίδιον,schrijftablet(je)
πιπράσκω,verkopen
πιστεύω,"vertrouwen, geloven, trouw zijn"
πιστικός,"zuiver, van betrouwbare kwaliteit"
πιστός,"(adj.) trouw, betrouwbaar, gelovig; (subst.) getrouwe, gelovige"
πιστόω,"(act.) geloofwaardig maken, overtuigen; (med./pas.) geloofwaardig zijn, overtuigd zijn"
πιότης,rijkdom
πλάνη,"dwaling, misleiding"
πλάνος,(adj.) bedrieglijk; (subst.) bedrieger
πλάξ,tablet
πλάσμα,gevormd object
πλάσσω,"vormen, kneden"
πλάτος,"breedte, wijdte"
πλέγμα,vlechtwerk
πλέκω,vlechten
πλέω,varen
πλήκτης,bullebak
πλήμμυρα,hoogwater
πλήν,"anderzijds, echter, behalve (+gen.)"
πλήρης,vol (van) (+gen.)
πλήρωμα,"vulling, volheid, vervulling"
πλήσσω,slaan
πλανάω,(act.) misleiden; (med./pas.) (af)dwalen
πλανήτης,(adj.) dwalend; (subst.) iemand die dwaalt
πλαστός,"gevormd, gekunsteld, nagemaakt"
πλατύνω,verbreden
πλατύς,"(adj.) breed, wijd; (subst.) straat"
πλεονάζω,"(doen) toenemen, verzamelen, meer hebben"
πλεονέκτης,"profiteur, oplichter"
πλεονεκτέω,profiteren (van)
πλεονεξία,"hebzucht, winstbejag"
πλευρά,zij (van het lichaam)
πληγή,"slag, klap, wond, plaag"
πληθύνω,"(doen) toenemen, (doen) groeien"
πληροφορέω,"voldragen, volledig uitvoeren, (geheel) verzadigd zijn"
πληροφορία,vol(ledig)heid
πληρόω,"vullen, vervullen, volledig uitvoeren"
πλησίον,(subst.) naaste; (prep.) nabij (+gen.)
πλησμονή,"verzadiging, tevredenstelling"
πλοιάριον,boot
πλουσίως,"rijkelijk, overvloedig"
πλουτέω,"rijk zijn, vermogend zijn"
πλουτίζω,"rijk maken, verrijken"
πλούσιος,"(adj.) rijk, vermogend (subst.) rijke, rijk persoon"
πλοῖον,"boot, schip"
πλοῦτος,rijkdom
πλόος,"zeereis, vaartocht"
πλύνω,"wassen, (uit)spoelen"
πλῆθος,"menigte, vergadering, bevolking, (grote) hoeveelheid"
πνέω,waaien
πνίγω,"wurgen, verstikken, verdrinken"
πνευματικός,(adj.) geestelijk; (subst.) geestelijke zaak/gave/macht
πνευματικῶς,(op) geestelijk(e wijze)
πνεῦμα,"geest, adem, wind"
πνικτός,gewurgd
πνοή,"adem, wind"
ποίημα,"maaksel, arbeid"
ποίησις,(het) doen
ποίμνη,kudde
ποίμνιον,kudde
ποδήρης,(adj.) tot de voeten; (subst.) lange mantel
ποιέω,"doen, maken (dat/tot)"
ποιητής,"uitvoerder, dichter"
ποικίλος,"veelvormig, divers"
ποιμήν,"herder, hoeder"
ποιμαίνω,"hoeden, herder zijn (voor)"
πολίτευμα,"politieke gemeenschap, staat"
πολίτης,"burger, landgenoot"
πολεμέω,"oorlog voeren, strijden"
πολιτάρχης,stadsbestuurder
πολιτεία,"burgerschap, deelname aan de publieke gemeenschap"
πολιτεύομαι,"je (burgerlijk) leven leiden, zich gedragen (binnen de gemeenschap)"
πολλάκις,"vaak, dikwijls"
πολλαπλασίων,veel vaker
πολυλογία,breedsprakigheid
πολυμερῶς,"veelvuldig, in veel delen"
πολυποίκιλος,"met veel variatie, rijk geschakeerd"
πολυτελής,zeer kostbaar
πολυτρόπως,op veel manieren
πολύς,"veel, vaak (comp. πλείων; superl. πλεῖστος)"
πολύσπλαγχνος,met (veel) compassie
πολύτιμος,"hooggewaardeerd, belangrijk"
πονηρία,"slechtheid, sluwheid"
πονηρός,"(adj.) slecht, kwaad; (subst.) (de/het) slechte/kwade"
πορεία,"reis, tocht, onderneming"
πορεύομαι,"reizen, gaan, leven"
πορθέω,"vernietigen, wegvagen"
πορισμός,bron van winst
πορνεία,"ontucht, seksuele immoraliteit"
πορνεύω,ontucht plegen
πορφυροῦς,"purper, paars"
πορφυρόπωλις,"purperverkoper, handelaar in purperen stoffen"
πορφύρα,[Lat.] purperen stof/kleding
ποσάκις,hoe vaak
ποτέ,"wanneer, ooit, voorheen, eindelijk"
ποτήριον,beker
ποτίζω,te drinken geven
ποταμοφόρητος,meegesleurd door een stroom
ποταμός,"rivier, stroom"
ποταπός,"hoedanig, wat voor (type/soort)"
πού,"ergens, ongeveer"
πούς,voet
ποῖος,"hoedanig, wat voor (soort/type)"
ποῦ,"waar, waarheen"
πράκτωρ,gerechtsdienaar
πράσσω,"doen, uitvoeren, bezig zijn met"
πρέπω,passend zijn
πρίζω,(doormidden) zagen
πρίν,(cj.) voordat; (prep.) eerder
πραΰς,"mild, zachtaardig"
πραΰτης,"mildheid, zachtaardigheid"
πραγματεία,"onderneming, zaak"
πραγματευομαι,"ondernemen, zaken doen"
πραιτώριον,"[Lat.] praetorium, provinciaal hoofdkwartier"
πρασιά,"perceel, groep"
πραϋπαθία,"mildheid, zachtaardigheid"
πρεσβεία,"gezantschap, afvaardiging"
πρεσβεύω,"ambassadeur zijn, gezant zijn"
πρεσβυτέριον,raad van oudsten
πρεσβύτερος,"oudere [comp.]; (pl.) voorouders, oudsten, leiders"
πρεσβύτης,"oude(re) man, ambassadeur"
πρεσβῦτις,oude(re) vrouw
πρηνής,"voorover, hals over kop"
προΐστημι,"aan het hoofd staan (van), betrokken zijn (bij)"
προάγω,"naar voren leiden, voor(af)gaan"
προέρχομαι,"verdergaan, voor(uit)gaan"
προέχω,"voorbijstreven, voordeel hebben (boven)"
προαιρέω,(ver)kiezen
προαιτιάομαι,al (eerder) beschuldigen
προακούω,al (eerder) horen
προαμαρτάνω,al (eerder) zondigen
προαύλιον,"poort(gebouw), voorhof"
προβάλλω,"naar voren brengen, voortbrengen"
προβάτιον,schaap
προβαίνω,"verdergaan, vooruitgaan"
προβατικός,"horend bij schapen, schaaps-"
προβιβάζω,aansporen
προβλέπω,"voor(uit)zien, vooruit plannen"
προγίνομαι,eerder plaatsvinden
προγινώσκω,"al (eerder) bekend zijn (met), al plannen hebben voor"
προγράφω,al (eerder) schrijven
προδίδωμι,"eerst geven, uitleveren, verraden"
προδότης,verrader
προελπίζω,"van tevoren hopen, al verwachten"
προενάρχομαι,beginnen
προεπαγγέλλω,"al (eerder) beloven, vooraf beloven"
προετοιμάζω,"van tevoren klaarmaken, voorbereiden"
προευαγγελίζομαι,al (eerder) het goede nieuws brengen
προηγέομαι,"voorgaan, beter achten"
προθεσμία,aangewezen dag
προθυμία,"bereidheid, gereedheid"
προθύμως,"graag, vrijwillig"
προκαλέω,"uitdagen, naar voren roepen"
προκαταγγέλλω,"voorzeggen, van tevoren aankondigen"
προκαταρτίζω,"van tevoren gereedmaken, al (eerder) klaar zijn"
προκηρύσσω,publiekelijk verkondigen
προκοπή,vooruitgang
προκυρόω,al (eerder) bekrachtigen
προκόπτω,voortgaan
προλέγω,"van tevoren vertellen, voorzeggen"
προλαμβάνω,"van tevoren nemen, voornemen, overnemen"
προμαρτύρομαι,"al (eerder) getuigen, voorspellen"
προμελετάω,van tevoren oefenen
προμεριμνάω,van tevoren bezorgd zijn
προνοέω,"zorgdragen voor, (vooraf) bedenken"
προοράω,"voorzien, zien voor, al (eerder) zien"
προορίζω,van tevoren bepalen
προπάσχω,al (eerder) lijden
προπάτωρ,"vader, voorvader"
προπέμπω,"vergezellen, op weg helpen"
προπετής,"gehaast, roekeloos, hals over kop"
προπορεύομαι,"alvast vertrekken, (weg) gaan voor"
προσάββατον,"vrijdag, de dag voor de sabbat"
προσάγω,"brengen (tot/voor), naderen"
προσέρχομαι,"komen, (voort)gaan (naar), instemmen (met)"
προσέχω,"opletten, oppassen (voor), zorgdragen (voor)"
προσήλυτος,"bekeerling, heidense volgeling van de Joodse religie"
προσαίτης,"smeken, bedelen"
προσαγορεύω,"noemen, aanduiden (als)"
προσαγωγή,"toegang, nadering"
προσαιτέω,"smeken, bedelen"
προσαναβαίνω,"naar boven gaan, opgaan (naar)"
προσαναπληρόω,voorzien (in)
προσανατίθημι,"raadplegen, bijdragen"
προσαπειλέω,nog meer bedreigen
προσδέομαι,nodig hebben
προσδέχομαι,"verwelkomen, verwachten"
προσδαπανάω,daarnaast/bovendien uitgeven
προσδοκάω,"verwachten, uitzien (naar)"
προσδοκία,"verwachting, (het) uitzien (naar), ontvankelijkheid"
προσεάω,toestaan (door te gaan)
προσεργάζομαι,verdienen
προσευχή,"gebed, plaats van gebed"
προσεύχομαι,bidden
προσηλόω,"nagelen aan, vastmaken aan"
προσκαλέω,erbij roepen
προσκαρτέρησις,volharding
προσκαρτερέω,"volharden (in), zorgen (voor), bij zich houden"
προσκεφάλαιον,(hoofd)kussen
προσκλίνω,partijdigheid
προσκληρόω,(act.) toebedelen; (med./pas.) zich aansluiten (bij)
