lex,default
ὑποζώννυμι,ombinder
ὑποκάτω,nedenfor
ὑποκρίνομαι,svarer
ὑποκριτής,hykler
ὑπολήνιον,kar under vinperser
ὑπολαμβάνω,optager
ὑπολείπω,lader tilbage
ὑπολιμπάνω,lader tilbage
ὑπομένω,forbliver
ὑπομιμνῄσκω,minder
ὑπομονή,udholdenhed
ὑπονοέω,formoder
ὑποπλέω,opfyldt af
ὑποπνέω,ånder
ὑποπόδιον,fodskammel
ὑποστέλλω,nedlader
ὑποστολή,formindskelse
ὑποστρέφω,vender tilbage
ὑποστρωννύω,breder
ὑποτάσσω,placerer under
ὑποτίθημι,sætter under
ὑποταγή,lydighed
ὑποτρέχω,løber ned
ὑποτύπωσις,udkast
ὑποφέρω,bærer bort
ὑποχωρέω,går tilbage
ὑπωπιάζω,slår
ὑπό,under; af
ὑπόδειγμα,forskrift
ὑπόδημα,sandal
ὑπόδικος,anklaget
ὑπόκρισις,hykleri
ὑπόλειμμα,lader tilbage
ὑπόμνησις,erindring
ὑπόνοια,formodning
ὑπόστασις,substans
ὑστέρημα,mangel
ὑστέρησις,mangel
ὑστερέω,kommer bagefter
ὑφαίνω,fletter
ὑφαντός,vævet
ὑψηλοφρονέω,er overmodig
ὑψηλός,høj
ὑψόω,hæver op
ὕαλος,glas; gennemsigtig sten
ὕβρις,overmod
ὕδωρ,vand
ὕλη,skov; brænde
ὕμνος,sang
ὕπανδρος,under manden; gift
ὕπαρξις,tilværelse
ὕπνος,søvn
ὕσσωπος,ysop
ὕστερος,senere
ὕψιστος,højest
ὕψος,højde
ὕψωμα,højde
ὗς,svin
Ὑμέναιος,Hymenæus
ὠδίν,fødselssmerte
ὠδίνω,lider
ὠνέομαι,køber
ὠρύομαι,brøler
ὠτάριον,øre
ὠτίον,øre
ὠφέλεια,hjælp; nytte
ὠφέλιμος,nyttig
ὠφελέω,hjælper
ὡραῖος,smyk
ὡς,sådan som
ὡσαννά,"hosianna; giv frelse, jeg beder"
ὡσαύτως,på samme måde
ὡσεί,ligesom
ὡσπερεί,ligesom
ὥρα,time
ὥσπερ,ligesom
ὥστε,så at; sådan at; derfor
ὦ,åh
ὦμος,skulder
ὧδε,her
Ὡσηέ,Hoseas
Ὦ,omega
ᾄδω,besynger
ᾅδης,Hades
ᾠδή,sang
ᾠόν,æg
ῥάβδος,kæp
ῥάκος,pjalt; lap
ῥάπισμα,stokkeprygl
ῥέδη,vogn
ῥέω,flyder
ῥήγνυμι,brækker
ῥήτωρ,taler
ῥίζα,rod
ῥίπτω,kaster
ῥαββί,Rabbi; lærer
ῥαββουνί,Rabbuni
ῥαβδίζω,slår med en stok
ῥαβδοῦχος,embedsmand
ῥακά,Raka
ῥαντίζω,bestænker
ῥαντισμός,rensende
ῥαπίζω,slår
ῥαφίς,nål
ῥητῶς,udtrykkeligt
ῥιζόω,lader slå rod; beplanter
ῥιπή,kast
ῥιπίζω,sætter i bevægelse
ῥοιζηδόν,med larm
ῥομφαία,sværd
ῥυπαρία,smuds
ῥυπαρός,smudsig
ῥυτίς,rynke; fold
ῥύμη,gade; stræde
ῥύομαι,reder
ῥύπος,smuds
ῥύσις,strøm
ῥώννυμι,bliver stærk
ῥᾳδιουργία,ondskab
ῥᾳδιούργημα,slyngelstreg
ῥῆγμα,brud
ῥῆμα,ord
Ῥήγιον,Regium
Ῥαάβ,Rahab
Ῥαγαύ,Re'u
Ῥαιφάν,Raifans
Ῥαμά,Rama
Ῥαχάβ,Rahab
Ῥαχήλ,Rakel
Ῥεβέκκα,Rebekka
Ῥησά,Resa
Ῥοβοάμ,Rehabeam
Ῥουβήν,Ruben
Ῥούθ,Ruth
Ῥοῦφος,Rufus
Ῥωμαϊστί,på latin
Ῥωμαῖος,romer
Ῥόδη,Rhode
Ῥόδος,Rhodos
Ῥώμη,Rom
