lex,default
Ἀρφαξάδ,Arfaksad
Ἀρχέλαος,Arkelaos
Ἀσάφ,Asa
Ἀσήρ,Asyer
Ἀσία,Asia
Ἀσιάρχης,Asiark
Ἀσιανός,orang Asia
Ἀσύγκριτος,Asugkritos
Ἀττάλεια,Atalia
Ἀχάζ,Ahas
Ἀχίμ,Akim
Ἀχαΐα,Akhaya
Ἀχαϊκός,Akhaikus
Ἁγάρ,Hagar
Ἁκελδαμάχ,Akeldama
Ἁλφαῖος,Yakobus (anak Alfeus)
Ἁνανίας,Ananias
Ἁρέτας,Aretas
Ἁριμαθαία,Arimatea
Ἁρμαγεδών,Harmagedon
Ἄζωτος,Azotus
Ἄραψ,"Arabia, orang Arabian"
Ἄρειος Πάγος,Bukit Ares
Ἄρτεμις,Artemis
Ἄρχιππος,Akhipus
Ἅβελ,Habel
Ἅγαβος,Agabus
Ἅννα,Anna
Ἅννας,Hanas
ἐάν,jika
ἐάνπερ,jika
ἐάω,membiarkan
ἐγγίζω,mendekat
ἐγγράφω,tertulis
ἐγγύς,dekat
ἐγείρω,bangkit
ἐγκάθετος,lemah
ἐγκαίνια,hari raya
ἐγκαινίζω,"mendedikasikan, dedikasi"
ἐγκακέω,putus asa
ἐγκαλέω,menuduh
ἐγκαταλείπω,meninggalkan
ἐγκατοικέω,tinggal di tengah
ἐγκαυχάομαι,"sukacita, bersukacita"
ἐγκεντρίζω,dicangkok
ἐγκομβόομαι,memakai
ἐγκοπή,hambatan
ἐγκράτεια,"penguasaan diri, menguasai diri"
ἐγκρίνω,menggolongkan
ἐγκρατής,"penguasaan diri, menguasai diri"
ἐγκρατεύομαι,"penguasaan diri, menguasai diri"
ἐγκρύπτω,mencampur
ἐγκόπτω,menghalangi
ἐγχρίω,"mengurapi, diurapi"
ἐγώ,
ἐδαφίζω,meratakan
ἐθίζω,terbiasa
ἐθελοθρησκία,ibadah pilihan
ἐθνάρχης,"memerintah, pemerintah, pemerintah-pemerintah, gubernur"
ἐθνικός,"Kafir, orang kafir"
ἐθνικῶς,
ἐκ,dari
ἐκβάλλω,"mencampakkan, mengusir, membuang"
ἐκβαίνω,jalan keluar
ἐκβολή,pelemparan
ἐκδέχομαι,menunggu
ἐκδίδωμι,menyewakan
ἐκδίκησις,"membalas, pembalas, dibalas, pembalasan"
ἐκδαπανάω,menghabiskan
ἐκδημέω,pergi
ἐκδιηγέομαι,"pernyataan, menyatakan"
ἐκδικέω,"membalas, pembalas, dibalas, pembalasan"
ἐκδιώκω,menganiaya
ἐκδοχή,pengharapan
ἐκδύω,menanggalkan
ἐκεῖ,di sana
ἐκεῖθεν,dari sana
ἐκεῖνος,itu
ἐκεῖσε,ke sana
ἐκζήτησις,perdebatan
ἐκζητέω,"mencari, dicari, pencarian"
ἐκθαμβέω,tercengang
ἐκθαυμάζω,heran
ἐκκαίω,terbakar
ἐκκαθαίρω,membersihkan
ἐκκεντέω,tusuk
ἐκκλάω,patah
ἐκκλίνω,memalingkan
ἐκκλείω,kecualikan
ἐκκλησία,"jemaat, Gereja"
ἐκκολυμβάω,berenang keluar
ἐκκομίζω,bawa keluar
ἐκκρεμάννυμι,gantung
ἐκκόπτω,potong
ἐκλάμπω,bersinar
ἐκλέγω,yang terpilih
ἐκλαλέω,beritahu
ἐκλανθάνομαι,lupa
ἐκλείπω,gagal
ἐκλεκτός,yang terpilih
ἐκλογή,yang terpilih
ἐκλύω,lemah
ἐκμάσσω,usap
ἐκμυκτηρίζω,olok-olok
ἐκνήφω,sadar
ἐκνεύω,mundur
ἐκπέμπω,kirim
ἐκπίπτω,jatuh
ἐκπαδάω,melompat masuk
ἐκπειράζω,"ujian, ujian-ujian, menguji"
ἐκπερισσῶς,sangat
ἐκπετάννυμι,bentangkan
ἐκπλέω,berlayar
ἐκπλήρωσις,menggenapi
ἐκπλήσσω,takjub
ἐκπληρόω,menggenapi
ἐκπνέω,napas terakhir
ἐκπορεύομαι,berangkat
ἐκπορνεύω,"tidak bermoral, percabulan"
ἐκπτύω,"menolak, ditolak, penolakan"
ἐκριζόω,cabut
ἐκστρέφω,"sesat, secara sesat"
ἐκτένεια,kesungguhan
ἐκτίθημι,menguraikan
ἐκταράσσω,"masalah, kesulitan, bermasalah, pembuat masalah"
ἐκτείνω,rentangkan
ἐκτελέω,selesaikan
ἐκτενής,sangat sungguh-sungguh
ἐκτενῶς,dengan sungguh-sungguh
ἐκτινάσσω,mengusap
ἐκτρέπω,menyimpang
ἐκτρέφω,memelihara
ἐκτός,di luar
ἐκφέρω,membawa keluar
ἐκφεύγω,meloloskan diri
ἐκφοβέω,menakut-nakuti
ἐκφύω,muncul
ἐκχέω,mencurahkan
ἐκχωρέω,keluar
ἐκψύχω,meninggal
ἐλάσσων,lebih kecil
ἐλάχιστος,terkecil
ἐλέγχω,"menegur, teguran, ditegur"
ἐλαία,zaitun
ἐλαιών,zaitun
ἐλαττονέω,kekurangan
ἐλαττόω,mengurangi
ἐλαφρία,kecerobohan
ἐλαφρός,ringan
ἐλαύνω,menggerakkan
ἐλεάω,"kemurahan hati, bermurah hati"
ἐλεέω,"kemurahan hati, bermurah hati"
ἐλεήμων,"kemurahan hati, bermurah hati"
ἐλεγμός,bukti
ἐλεεινός,menyedihkan
ἐλεημοσύνη,sedekah
ἐλευθερία,"bebas, kebebasan, kemerdekaan"
ἐλευθερόω,"bebas, kebebasan, kemerdekaan"
ἐλεφάντινος,gading
ἐλεύθερος,"bebas, kebebasan, kemerdekaan"
ἐλλογέω,memperhitungkan
ἐλπίζω,harapan
ἐλπίς,harapan
ἐλωΐ,Tuhan
ἐμέω,muntah
ἐμαυτοῦ,diriku
ἐμβάλλω,melempar
ἐμβάπτω,mencelup
ἐμβαίνω,naik
ἐμβατεύω,mendalami
ἐμβιβάζω,menempatkan
ἐμβλέπω,memandang
ἐμβριμάομαι,marah
ἐμμένω,bertahan
ἐμμαίνομαι,murka
ἐμπίπλημι,memuaskan
ἐμπίπρημι,membakar
ἐμπίπτω,jatuh
ἐμπαίζω,"mengejek, diejek, ejekan, pengejek"
ἐμπαίκτης,"mengejek, diejek, ejekan, pengejek"
ἐμπαιγμονή,"mengejek, diejek, ejekan, pengejek"
ἐμπαιγμός,"mengejek, diejek, ejekan, pengejek"
ἐμπεριπατέω,berjalan
ἐμπλέκω,terikat
ἐμπλοκή,kepang
ἐμπνέω,membusungkan
ἐμπορία,perdagangan
ἐμπορεύομαι,berdagang
ἐμπτύω,meludahi
ἐμπόριον,pasar
ἐμφανής,nyata
ἐμφανίζω,"kabar, kabar-kabar, terkabar"
ἐμφυσάω,meniupkan
ἐμός,milik
ἐν,
ἐνάλιος,laut
ἐνάρχομαι,memulai
ἐνέδρα,jebakan
ἐνέργεια,energi
ἐνέργημα,pekerjaan
ἐνέχω,menentang
ἐνίστημι,hadir
ἐναγκαλίζομαι,merangkul
ἐναντίον,di hadapan
ἐναντίος,bertentangan
ἐνδέχομαι,mungkin
ἐνδεής,kekurangan
ἐνδείκνυμι,menunjukkan
ἐνδημέω,tinggal
ἐνδιδύσκω,mengenakan
ἐνδοξάζομαι,"Mulia, Kemuliaan, Memuliakan"
ἐνδυναμόω,menguatkan
ἐνδύνω,menyusup
ἐνδύω,mengenakan
ἐνδώμησις,bangunan
ἐνεδρεύω,"menonton, mengawasi, menyaksikan, penjaga"
ἐνειλέω,membungkus
ἐνενήκοντα,sembilan puluh
ἐνεργέω,bekerja
ἐνεργής,efektif
ἐνευλογέω,"memberkati, diberkati, berkat-berkat"
ἐνεός,bisu
ἐνθάδε,di sini
ἐνθυμέομαι,memikirkan
ἐνθύμησις,pikiran
ἐνιαυτός,"tahun, tahun-tahun"
ἐνισχύω,menguatkan
ἐννέα,sembilan
ἐννεύω,memberi tahu
ἐνοικέω,"menasihati, nasihat"
ἐνορκίζω,sumpah
ἐνοχλέω,"masalah, kesulitan, bermasalah, pembuat masalah"
ἐντέλλομαι,"memberi petunjuk, petunjuk, pemberi petunjuk"
ἐνταφιάζω,"Menguburkan, dikuburkan, pemakaman"
ἐνταφιασμός,"Menguburkan, dikuburkan, pemakaman"
ἐντεῦθεν,dari sini
ἐντολή,"memberi petunjuk, petunjuk, pemberi petunjuk"
ἐντρέπω,"malu, memalukan, merasa malu, dipermalukan"
ἐντρέφω,dipelihara
ἐντροπή,"malu, memalukan, merasa malu, dipermalukan"
ἐντρυφάω,bersukaria
ἐντυγχάνω,"perantara, perantaraan"
ἐντυλίσσω,membungkus
ἐντυπόω,diukir
ἐντόπιος,penduduk setempat
ἐντός,di dalam
ἐνυβρίζω,menghina
ἐνυπνιάζομαι,mimpi
ἐνωτίζομαι,mendengarkan
ἐνύπνιον,mimpi
ἐνώπιον,
ἐξάγω,membawa keluar
ἐξάλλομαι,melompat
ἐξάπινα,tiba-tiba
ἐξέλκω,menarik keluar
ἐξέραμα,muntah
ἐξέρχομαι,keluar
ἐξίστημι,"pikiran, terpikir, penuh pemikiran, mengingat"
ἐξαίρω,mengeluarkan
ἐξαίφνης,tiba-tiba
ἐξαγγέλλω,"berkhotbah, diberitakan, berkhotbah, pengkhotbah"
ἐξαγοράζω,"menebus, penebusan, penebus"
ἐξαιρέω,"menolong, menyelamatkan, penolong, penyelamat"
ἐξαιτέω,menuntut
ἐξακολουθέω,mengikuti
ἐξαλείφω,menghapus
ἐξανάστασις,kebangkitan
ἐξανίστημι,membangkitkan
ἐξανατέλλω,tumbuh
ἐξαπατάω,"menipu, mendustakan, penipu, pendusta"
ἐξαπορέομαι,putus asa
ἐξαποστέλλω,mengutus
ἐξαρτίζω,menyempurnakan
ἐξαστράπτω,bersinar
ἐξαυτῆς,segera
ἐξεγείρω,membangkitkan
ἐξεραυνάω,menggali
ἐξετάζω,menyelidiki
ἐξηγέομαι,menceritakan
ἐξηχέω,tersebar
ἐξισχύω,berkuasa
ἐξολεθρεύω,musnahkan
ἐξομολογέω,"mengaku, pengakuan"
ἐξορκίζω,bersumpah
ἐξορκιστής,pengusir setan
ἐξορύσσω,menggali
ἐξουδενέω,ditolak
ἐξουθενέω,"menolak, ditolak, penolakan"
ἐξουσία,kekuasaan
ἐξουσιάζω,kekuasaan
ἐξοχή,terkemuka
ἐξυπνίζω,membangunkan
ἐξωθέω,mendorong
ἐξώτερος,luar
ἐπάγγελμα,"janji, janji-janji, dijanjikan"
ἐπάγω,mendatangkan
ἐπάν,ketika
ἐπάναγκες,perlu
ἐπάνω,
ἐπάρατος,"kutukan, terkutuk"
ἐπάρχειος,"provinsi, wilayah provinsi"
ἐπέκεινα,seberang
ἐπέρχομαι,datang
ἐπέχω,mempertahankan
ἐπί,
ἐπίβλημα,tambalan
ἐπίγειος,"bumi, duniawi"
ἐπίγνωσις,"mengetahui, pengetahuan, memberitahukan, mengetahui sebelumnya"
ἐπίθεσις,penumpangan tangan
ἐπίκειμαι,menekan
ἐπίλοιπος,sisa
ἐπίλυσις,"menafsirkan, ditafsirkan, penafsiran, tafsiran"
ἐπίνοια,pikiran
ἐπίορκος,penyumpah palsu
ἐπίσημος,terkenal
ἐπίσκοπος,"mengawasi, pengawas, penilik"
ἐπίσταμαι,"mengetahui, pengetahuan, memberitahukan, mengetahui sebelumnya"
ἐπίστασις,pemberontakan
ἐπίτροπος,"pengelola, pengurus, pelayan"
ἐπαίρω,"mengagungkan, keagungan"
ἐπαγγέλλομαι,"janji, janji-janji, dijanjikan"
ἐπαγγελία,"janji, janji-janji, dijanjikan"
ἐπαγωνίζομαι,berjuang
ἐπαθροίζω,berkumpul
ἐπαινέω,"memuji, memuji, dipuji, memuji"
ἐπαισχύνομαι,"malu, memalukan, merasa malu, dipermalukan"
ἐπαιτέω,"mengemis, memohon, kemelaratan, pengemis"
ἐπακολουθέω,mengikuti
ἐπακούω,mendengarkan
ἐπακροάομαι,mendengarkan
ἐπανάγω,berlayar
ἐπανέρχομαι,kembali
ἐπανίστημι,memberontak
ἐπαναμιμνῄσκω,mengingatkan
ἐπαναπαύομαι,bersandar
ἐπανόρθωσις,koreksi
ἐπαρκέω,menolong
ἐπαρχεία,"provinsi, wilayah provinsi"
ἐπαυτοφώρῳ,tertangkap
ἐπαφρίζω,berbusa
ἐπαύριον,esok hari
ἐπεί,karena
ἐπεγείρω,membangkitkan
ἐπειδή,karena
ἐπειδήπερ,karena
ἐπεισαγωγή,masukan
ἐπεισελεύσεται,datang
ἐπεκτείνομαι,menerjang
ἐπενδύτης,jubah
ἐπενδύω,mengenakan
ἐπερωτάω,bertanya
ἐπερώτημα,janji
ἐπεῖδον,memandang
ἐπηρεάζω,"salah, pelanggar, berbuat salah, menganiaya"
ἐπιβάλλω,"merebut, direbut, penyitaan"
ἐπιβαίνω,naik
ἐπιβαρέω,memberatkan
ἐπιβιβάζω,mengangkat
ἐπιβλέπω,memandang
ἐπιβουλή,konspirasi
ἐπιγίνομαι,terjadi
ἐπιγαμβρεύω,kawin
ἐπιγινώσκω,"mengetahui, pengetahuan, memberitahukan, mengetahui sebelumnya"
ἐπιγράφω,menulis
ἐπιγραφή,tulisan
ἐπιδέχομαι,"menerima, diterima, penerima"
ἐπιδίδωμι,memberikan
ἐπιδείκνυμι,menunjukkan
ἐπιδημέω,menginap
ἐπιδιατάσσομαι,menambah
ἐπιδιορθόω,memperbaiki
ἐπιδύω,tenggelam
ἐπιείκεια,keluwesan
ἐπιεικής,lembut
ἐπιζητέω,"mencari, dicari, pencarian"
ἐπιθανάτιος,terhukum mati
ἐπιθυμέω,"nafsu, bernafsu"
ἐπιθυμία,"nafsu, bernafsu"
ἐπιθυμητής,"nafsu, bernafsu"
ἐπικάλυμμα,samaran
ἐπικέλλω,kandas
ἐπικαθίζω,duduk di atas
ἐπικαλέω,berdoa
ἐπικαλύπτω,tutup
ἐπικατάρατος,"kutukan, terkutuk"
ἐπικουρία,bantuan
ἐπικρίνω,putuskan
ἐπιλέγω,pilih
ἐπιλαμβάνομαι,"merebut, direbut, penyitaan"
ἐπιλανθάνομαι,lupa
ἐπιλείπω,gagal
ἐπιλείχω,menjilat
ἐπιλησμονή,kelupaan
ἐπιλύω,jelaskan
ἐπιμέλεια,perawatan
ἐπιμένω,tinggal
ἐπιμαρτυρέω,"kesaksian, bersaksi, saksi, saksi-saksi"
ἐπιμελέομαι,rawat
ἐπιμελῶς,seksama
ἐπινεύω,setujui
ἐπιορκέω,ingkari sumpah
ἐπιούσιος,sehari-hari
ἐπιπίπτω,jatuh
ἐπιπλήσσω,"menegur, teguran, ditegur"
ἐπιποθέω,rindu
ἐπιποθία,kerinduan
ἐπιπορεύομαι,datang
ἐπιπόθησις,kerinduan
ἐπιπόθητος,dirindukan
ἐπιράπτω,jahit
ἐπιρίπτω,lempar
ἐπισιτισμός,makanan
ἐπισκέπτομαι,mengunjungi
ἐπισκευάζομαι,membongkar
ἐπισκηνόω,bersemi
ἐπισκιάζω,menaungi
ἐπισκοπέω,"mengawasi, pengawas, penilik"
ἐπισκοπή,"mengawasi, pengawas, penilik"
ἐπισπάομαι,"menanam, ditanam kembali, ditransplantasikan, menabur benih"
ἐπισπείρω,"menanam, ditanam kembali, ditransplantasikan, menabur benih"
ἐπιστάτης,"Tuhan, majikkan, tuan, penguasa"
ἐπιστέλλω,menulis
ἐπιστήμων,"memahami, mengerti, mengerti, pengertian"
ἐπιστηρίζω,meneguhkan
ἐπιστολή,surat
ἐπιστομίζω,membungkam
ἐπιστρέφω,berbalik
ἐπιστροφή,pertobatan
ἐπισυνάγω,"majelis, pertemuan, berkumpul, telah berkumpul"
ἐπισυναγωγή,pertemuan
ἐπισυντρέχω,berdatangan
ἐπισφαλής,berbahaya
ἐπισχύω,mendesak
ἐπισωρεύω,menumpuk
ἐπιτάσσω,memerintah
ἐπιτήδειος,kebutuhan
ἐπιτίθημι,mengenakan
ἐπιταγή,kekuasaan
ἐπιτελέω,"menghukum, hukuman, dihukum, terhukum"
ἐπιτιμάω,"menegur, teguran, ditegur"
ἐπιτιμία,hukuman
ἐπιτρέπω,izinkan
ἐπιτροπή,wewenang
ἐπιτυγχάνω,peroleh
ἐπιφάνεια,penampakan
ἐπιφέρω,menimpakan
ἐπιφανής,terkenal
ἐπιφαύσκω,bersinar
ἐπιφωνέω,"menangis, berseru, seruan, menjerit"
ἐπιφώσκω,fajar
ἐπιχέω,menuangkan
ἐπιχειρέω,mencoba
ἐπιχορηγέω,menyediakan
ἐπιχορηγία,persediaan
ἐπιχρίω,mengoles
ἐποικοδομέω,membangun
ἐπονομάζω,dinamai
ἐποπτεύω,melihat
ἐπουράνιος,"surga, langit, surga, surgawi"
ἐπόπτης,saksi mata
ἐρήμωσις,"terpencil, perusakan"
ἐρίζω,berdebat
ἐρίφιον,"kambing, anak kambing, kambing hitam"
ἐραυνάω,menyelidiki
ἐργάζομαι,"kerja, pekerjaan, pekerja"
ἐργάτης,"kerja, pekerjaan, pekerja"
ἐργασία,"keuntungan, keuntungan, menguntungkan, tidak menguntungkan"
ἐρείδω,terdampar
ἐρεθίζω,"hasutan, provokasi, hasutan-hasutan, provokasi-provokasi"
ἐρεύγομαι,mengucapkan
ἐρημία,"gurun, padang gurun"
ἐρημόω,"terpencil, perusakan"
ἐριθεία,"fitnah, difitnah, pemfitnah, memfitnah"
ἐρυθρός,"gelagah, gelagah-gelagah, buluh, buluh-buluh"
ἐρωτάω,"berdoa, doa, pendoa, didoakan"
ἐσθής,pakaian
ἐσχάτως,sangat
ἐσώτερος,dalam
ἐφάλλομαι,melompat
ἐφάπαξ,sekaligus
ἐφήμερος,harian
ἐφίστημι,berdiri di depan
ἐφευρετής,penemu
ἐφημερία,divisi
ἐφικνέομαι,mencapai
ἐφφαθά,terbuka
ἐχθές,kemarin
ἐχθρός,"penentang, lawan-lawan, musuh, musuh-musuh"
ἑαυτοῦ,
ἑβδομήκοντα,tujuh puluh
ἑβδομηκοντάκις,tujuh puluh kali tujuh
ἑδραίωμα,fondasi
ἑδραῖος,teguh
ἑκάστοτε,selalu
ἑκατοντάρχης,perwira
ἑκατονταετής,berusia seratus tahun
ἑκατονταπλασίων,seratus kali lipat
ἑκατόν,seratus
ἑκουσίως,sukarela
ἑκούσιος,sukarela
ἑκών,suka rela
ἑλίσσω,menggulung
ἑλκόω,terluka
ἑνδέκατος,kesebelas
ἑνότης,kesatuan
ἑξήκοντα,enam puluh
ἑξακόσιοι,enam ratus
ἑξῆς,kemudian
ἑορτάζω,hari raya
ἑορτή,hari raya
ἑπτά,tujuh
ἑπτάκις,tujuh kali
ἑπτακισχίλιοι,tujuh ribu
ἑρμηνεία,"menafsirkan, ditafsirkan, penafsiran, tafsiran"
ἑρμηνεύω,menafsirkan
ἑρπετόν,reptil
ἑσπέρα,sore
ἑτέρως,berbeda
ἑταῖρος,sahabat
ἑτεροδιδασκαλέω,doktrin
ἑτεροζυγέω,kuk
ἑτερόγλωσσος,asing
ἑτοίμως,siap
ἑτοιμάζω,menyiapkan
ἑτοιμασία,kesiapan
ἔα,hai
ἔγγυος,penjamin
ἔγερσις,kebangkitan
ἔγκλημα,dakwaan
ἔγκυος,hamil
ἔδαφος,tanah
ἔθνος,"Kafir, orang kafir"
ἔθος,adat
ἔκβασις,jalan keluar
ἔκγονος,keturunan
ἔκδηλος,nyata
ἔκδικος,"membalas, pembalas, dibalas, pembalasan"
ἔκδοτος,diserahkan
ἔκθαμβος,heran
ἔκθετος,ditinggalkan
ἔκπαλαι,dahulu
ἔκστασις,pengalaman
ἔκτρωμα,kelahiran cacat
ἔκφοβος,"takut, kuatir, ketakutan"
ἔλαιον,minyak
ἔλεγξις,"menegur, teguran, ditegur"
ἔλεγχος,bukti
ἔλεος,"kemurahan hati, bermurah hati"
ἔλευσις,kedatangan
ἔμπορος,pedagang
ἔμπροσθεν,
ἔμφοβος,"teror, ketakutan, mengerikan"
ἔμφυτος,tertanam
ἔναντι,di hadapan
ἔνατος,kesembilan
ἔνδειγμα,"tanda, bukti, pengingat"
ἔνδειξις,"tanda, bukti, pengingat"
ἔνδικος,"adil, keadilan, tidak adil, dengan tidak adil"
ἔνδοξος,"Mulia, Kemuliaan, Memuliakan"
ἔνδυμα,pakaian
ἔνδυσις,pemakaian
ἔνειμι,ada
ἔνθεν,di sini
ἔνι,ada
ἔννοια,"pikiran, terpikir, penuh pemikiran, mengingat"
ἔννομος,"hukum, kaidah, pemberi hukum, pelanggar hukum"
ἔννυχος,malam
ἔνοχος,"rasa bersalah, bersalah"
ἔνταλμα,perintah
ἔντευξις,"berdoa, doa, pendoa, didoakan"
ἔντιμος,"Hormat, Menghormati"
ἔντρομος,"gemetar, gemetaran, bergetar, berguncang"
ἔξειμι,"halal, halal, melanggar hukum, tidak halal"
ἔξεστι(ν),boleh
ἔξοδος,kepergian
ἔξυπνος,terjaga
ἔξω,
ἔξωθεν,luar
ἔοικα,menyerupai
ἔπαινος,"memuji, memuji, dipuji, memuji"
ἔπαυλις,tempat tinggal
ἔπειμι,esok
ἔπειτα,kemudian
ἔπος,perkataan
ἔργον,"kerja, pekerjaan, pekerja"
ἔρημος,"gurun, padang gurun"
ἔριον,wol
ἔρις,perselisihan
ἔριφος,"kambing, anak kambing, kambing hitam"
ἔρχομαι,datang
ἔσχατος,"hari terakhir, hari-hari terakhir, hari-hari akhir"
ἔσω,dalam
ἔσωθεν,di dalam
ἔτι,masih
ἔτος,"tahun, tahun-tahun"
ἔχθρα,"penentang, lawan-lawan, musuh, musuh-musuh"
ἔχιδνα,"ular, ular berbisa, ular beludak"
ἔχω,kerasukan-setan
ἕβδομος,ketujuh
ἕκαστος,masing-masing
ἕκτος,keenam
ἕλκος,luka
ἕλκω,menarik
ἕνδεκα,
ἕνεκα,karena
ἕξ,enam
ἕξις,kebiasaan
ἕτερος,"tetangga, bertetangga"
ἕτοιμος,siap
ἕως,sampai
Ἐλαμίτης,"Elam, orang-orang Elam"
Ἐλεάζαρ,Eleazar
Ἐλιέζερ,Eliezer
Ἐλιακίμ,Elyakim
Ἐλιούδ,Eliud
Ἐλισάβετ,Elisabet
Ἐλισαῖος,Elisa
Ἐλμαδάμ,Elmadi
Ἐλύμας,Elymas
Ἐμμανουήλ,Immanuel
Ἐμμαοῦς,Emaus
Ἐνώς,Enos
Ἐπαίνετος,Epenetus
Ἐπαφρόδιτος,Epafroditus
Ἐπαφρᾶς,Epafras
Ἐπικούρειος,Epikurean
Ἐφέσιος,Efesus
Ἐφραίμ,"Efraim, orang Efraim, orang-orang Efraim"
Ἑβραΐς,Ibrani
Ἑβραϊστί,
Ἑβραῖος,Ibrani
Ἑζεκίας,Hizkia
Ἑλλάς,"Yunani, orang Yunani"
Ἑλληνίς,"Yunani, Orang Yunani"
Ἑλληνικός,"Yunani, Orang Yunani"
Ἑλληνιστής,"Yunani, Orang Yunani"
Ἑλληνιστί,
Ἑμμώρ,Hamor
Ἑνώχ,Henokh
Ἑρμογένης,Hermogenes
Ἑρμᾶς,Hermas
Ἑρμῆς,Hermes
Ἑσλί,Esli
Ἑσρώμ,Hezron
Ἔβερ,Eber
Ἔραστος,Erastus
Ἔφεσος,Efesus
Ἕλλην,"Yunani, Orang Yunani"
ἠχέω,bergema
ἡγέομαι,"memerintah, pemerintah, pemerintah-pemerintah, gubernur"
ἡγεμονία,"bertahta, memerintah"
ἡγεμονεύω,"memerintah, pemerintah, pemerintah-pemerintah, gubernur"
ἡγεμών,"memerintah, pemerintah, pemerintah-pemerintah, gubernur"
ἡδέως,dengan senang hati
ἡδονή,"nafsu, bernafsu"
ἡδύοσμον,mint
ἡλίκος,berapa besar
ἡλικία,usia
ἡμέρα,"hari, hari-hari"
ἡμέτερος,kami punya
ἡμίωρον,setengah jam
ἡμιθανής,setengah-mati
ἡνίκα,ketika
ἡσσάομαι,terkalahkan
ἡσυχάζω,diam
ἡσυχία,keheningan
ἡσύχιος,"damai, kedamaian, pembuat perdamaian"
ἤ,atau
ἤδη,sudah
ἤπερ,daripada
ἤπιος,lembut
ἤρεμος,tenang
ἤτοι,atau
ἥκω,tiba
ἥλιος,matahari
ἥμισυς,setengah
ἥσσων,lebih kecil
ἥττημα,kerugian
ἦθος,kebiasaan
ἦχος (I),"kabar, kabar-kabar, terkabar"
ἦχος (II),"kabar, kabar-kabar, terkabar"
ἧλος,paku
Ἠλί,Eli
Ἠλίας,Elia
Ἠσαΐας,Yesaya
Ἠσαῦ,Esau
Ἡρῳδίων,Herodion
Ἡρῳδιάς,Herodias
Ἡρῳδιανοί,Herodian
Ἡρῴδης,Herodes Antipas
Ἤρ,Er
ἰάομαι,menyembuhkan
ἰατρός,dokter
ἰδιώτης,awam
ἰκμάς,kelembaban
ἰσάγγελος,"malaikat, penghulu malaikat"
ἰσχυρός,"besar, sangat berkuasa, lebih berkuasa, dengan kuasa"
ἰσχύς,kekuatan
ἰσχύω,sanggup
ἰσότης,kesamaan
ἰσότιμος,bernilai sama
ἰσόψυχος,sefikiran
ἰχθύδιον,ikan kecil
ἰχθύς,ikan
ἰός,racun
ἰῶτα,iota
ἱδρώς,keringat
ἱεράτευμα,"imam, imam-imam, imamat"
ἱερατεία,"imam, imam-imam, imamat"
ἱερατεύω,melayani sebagai imam
ἱερεύς,"imam, imam-imam, imamat"
ἱεροπρεπής,"menghormati, dihormati, Yang Terhormat, orang-orang Yang Terhormat"
ἱεροσυλέω,merampok kuil
ἱερουργέω,melayani
ἱερωσύνη,"imam, imam-imam, imamat"
ἱερόθυτος,persembahan berhala
ἱερός,bait suci
ἱερόσυλος,perampok kuil
ἱκανός,cukup
ἱκανότης,kecukupan
ἱκανόω,mengkualifikasi
ἱκετηρία,permohonan
ἱλάσκομαι,"kemurahan hati, bermurah hati"
ἱλαρός,ceria
ἱλαρότης,kegembiraan
ἱλασμός,perdamaian
ἱλαστήριος,perdamaian
ἱμάς,tali
ἱμάτιον,"jubah, jubah-jubah, berjubah"
ἱματίζω,mengenakan
ἱματισμός,pakaian
ἱππεύς,Penunggang kuda
ἱππικός,pasukan kuda
ἱστορέω,bertemu
ἴαμα,penyembuhan
ἴασις,kesembuhan
ἴασπις,yaspis
ἴδιος,milik sendiri
ἴσος,sama
ἴσως,mungkin
ἴχνος,jejak
ἵλεως,"kemurahan hati, bermurah hati"
ἵνα,supaya
ἵππος,"Kuda-kuda perang, punggung kuda"
ἵστημι,berdiri
ἶρις,pelangi
Ἰάκωβος,Yakobus (anak Zebedeus)
Ἰάννης,Jannes
Ἰάρετ,Yared
Ἰάσων,Yason
Ἰάϊρος,Yairus
Ἰακώβ,"Israel, Orang Israel, Orang-orang Israel, Yakub"
Ἰαμβρῆς,Jambres
Ἰανναί,Jannai
Ἰδουμαία,"Edom, orang Edom, Edomea"
Ἰεζάβελ,Izebel
Ἰερεμίας,Yeremia
Ἰεριχώ,Yerikho
Ἰεσσαί,Isai
Ἰεφθάε,Yefta
Ἰεχονίας,Yekonia
Ἰησοῦς,"Yesus, Yesus Kristus. Kristus Yesus"
Ἰκόνιον,Ikonium
Ἰλλυρικόν,Iliriko
Ἰορδάνης,Sungai Yordan
Ἰουδαΐζω,"Orang Yahudi, Yahudi, Orang-orang Yahudi"
Ἰουδαία,Yudea
Ἰουδαϊκός,"Orang Yahudi, Yahudi, Orang-orang Yahudi"
Ἰουδαϊκῶς,
Ἰουδαϊσμός,"Yudaisme, agama Yahudi"
Ἰουδαῖος,"Orang Yahudi, Yahudi, Orang-orang Yahudi"
Ἰουλία,Julia
Ἰουνιᾶς,Yunia
Ἰούδας,Yudas Iskariot
Ἰούλιος,Julius
Ἰοῦστος,Yustus
Ἰσαάκ,Ishak
Ἰσκαριώθ,Yudas Iskariot
Ἰσραήλ,"Israel, Orang Israel, bangsa Israel"
Ἰσραηλίτης,"Israel, Orang Israel, bangsa Israel"
Ἰσσαχάρ,Isakhar
Ἰταλία,Italia
Ἰταλικός,Italia
