lex,default
μῶμος,"lem, kasoro, aibu, meshikaman, hawawi"
νάρδος,"nard, koch"
νέκρωσις,"maut, wafu, kufa, kuf, kifo"
νέος,"-pya, mpya"
νέφος,"wing, wingun, giza, nene, mbinguni"
νή,"kama, vile, kadiri, hapo, alipokuwa"
νήθω,"hayasokoti, sokot, sing"
νήπιος,"watoto, mtoto,"
νήφω,"kukaa macho, tukae macho"
νίκη,"shind, ushindi"
νίπτω,nawa uso
ναί,", ndiyo,"
ναυαγέω,"vunjiki, jahazi"
ναός,hekalu/hekaluni
ναύκληρος,"shokoa, watu, mwenye, wakil, kubw"
ναύτης,"safir, abir, bahari, pwan, twek"
ναῦς,rikeb
νεανίας,"mtu, jan, kama, mwanadamu, yule"
νεανίσκος,kijana
νεκρός,maiti
νεκρόω,"wau, mwu, kumwua, uaw, kuwaua"
νεομηνία,"mwezi, miez"
νεφέλη,"wingu, mawingu"
νεφρός,"akil, nia, fikira, amewatawanya, achunguzaye"
νεωκόρος,"hekal, hekaluni, wanethini, jumb, nyumba"
νεωτερικός,"jan, mtoto, ujan, mtumishi, watoto"
νεότης,"jan, mtoto, ujan, mtumishi, watoto"
νεόφυτος,ongo
νεύω,"yachemke, tuhami, ng'ole, hami, karib"
νηπιάζω,"watoto, mtoto, wana, mtumishi, wadogo"
νησίον,siw
νηστεία,"fung, saum, funga, hawafungi, wakiwa"
νηστεύω,alipokuwa amefunga
νηφάλιος,"kias, iwen, mkeshe, wastahivu, wachongezi"
νικάω,"shinda , atamshinda"
νιπτήρ,"osh, zifu, kuog, oshw, naw"
νοέω,jua     / hamjui
νομή,"chunga, malisho, lish, viunga, mbug"
νομίζω,dhani msidhani
νομίμως,"sheria, torati, mbiu, amri, halali"
νομικός,"mwanasheria, wanasheria  , wakili, mawakili"
νομοδιδάσκαλος,"fundish, wali, waalimu, mafunzo, elim"
νομοθέτης,"sheria, torati, mbiu, amri, halali"
νομοθεσία,"sheria, torati, mbiu, amri, halali"
νομοθετέω,"awep, bora"
νοσέω,"ana, yafaavyo, nilaa, aje, zenu"
νοσσίον,vifaranga
νοσσιά,vifaranga
νοσσός,"kiot, viot, tund, wakatoe, alikunjua"
νοσφίζω,"hifadh, wayapambe"
νουθεσία,"ony, onya, onye, mwonyeni"
νουθετέω,onya
νουνεχῶς,"hekima, akil, stad, mwenye, busara"
νοῦς,akili
νυμφίος,Bwana arusi
νυμφών,"arus, wafunge"
νυνί,"sasa,"
νυστάζω,"ngiz, lal, sinzi, ngizi, nzia"
νυχθήμερον,"usiku, na, kuch, jana, pem"
νωθρός,"kund, wazirithio, ni, mgun"
νόημα,"mpango,mipango"
νόθος,haramu
νόμισμα,"fung, mane, darkoni, fedha, mene"
νόμος,sheria. torati
νόσημα,"komesh, kabisa, kiku, boleze, wamo"
νόσος,"maradhi, magonjwa"
νότος,"kusini,"
νύμφη,mwinga
νύξ,"usiku,"
νύσσω,"chom, tajw, futa, tumbuli, tobo"
νῆσος,"kisiwa, visiwa"
νῆστις,"fung, saum, funga, hawafungi, wakiwa"
νῖκος,"shind, ushindi"
νῦν,"sasa wakati huo huo, muda ule ule"
νῶτος,"nyuma, mgongo, hayarishw, sog, ujao"
ξένος,"mgeni, wageni,"
ξέστης,midumu
ξενία,"lal, kuch, kuka, usiku, huka"
ξενίζω,karibisha
ξενοδοχέω,"karibish, karibisha, rim, anakaa, ajab"
ξηραίνω,kauka
ξηρός,pooza/ mkono uliopooza
ξυράω,"nyo, nyole, shung"
ξύλινος,"msit, mti, tun, mwituni, rung"
ξύλον,fimbo
οἰκέτης,"mtumwa, watumwa, tumiki, watumishi, utumwa"
οἰκέω,kaa
οἰκία,"nyumba, nyumbani, kaya"
οἰκετεία,"mtumwa, watumwa, tumiki, watumishi, utumwa"
οἰκεῖος,"nyumba, nyumbani, ndani, jamaa, koo"
οἰκητήριον,"maka, viot, maskani, kika"
οἰκιακός,"nyumba, nyumbani, ndani, jamaa, koo"
οἰκοδεσποτέω,"shokoa, watu, mwenye, wakil, kubw"
οἰκοδεσπότης,Mwenye kaya
οἰκοδομέω,jenga
οἰκοδομή,"jengo, majengo"
οἰκοδόμος,jenga
οἰκονομέω,"shokoa, watu, mwenye, wakil, kubw"
οἰκονομία,utumishi
οἰκονόμος,"mtumishi, watumishi"
οἰκουμένη,"ulimwenguni, ulimwengu"
οἰκτίρμων,"rehema, huruma, rehem, huru, unirehemu"
οἰκτίρω,"rehema, kiti, utie, huruma, rehem, huru, unirehemu"
οἰκτιρμός,"rehema, huruma, rehem, huru, unirehemu"
οἰνοπότης,"lew, mlev, levy, ulev, walevi"
οἰνοφλυγία,"lew, mlev, levy, ulev, walevi"
οἴκημα,"gerezan, fung, walinzi, gerez, husu"
οἴομαι,dhan
οἶδα,"jua, kumbuka"
οἶκος,"nyumba, kaya, makazi"
οἶνος,"divai, mvinyo,"
οἷος,kama
οὐ,"hamna,si, haku"
οὐά,"aha, wanaoniambia, wanaosema, meon, wasiseme"
οὐαί,ole wako
οὐδέ,"tena, wala"
οὐδέποτε,sijawahi kamwe kuwajua
οὐδέπω,"tena, tangu, kamw, bado, zile"
οὐδαμῶς,hu
οὐδείς,"haifai,haina maana"
οὐκέτι,si tena
οὐκοῦν,"ili, hiyo, basi, ndivyo, hivyo"
οὐρά,"mkia, miki"
οὐράνιος,mbinguni
οὐρανόθεν,"mbinguni, mbingu, mweng, toka, biri"
οὐρανός,"mbinguni,"
οὐσία,"mali, vyao, zoku, tengw, nyum"
οὐχί,"si, hata, si hata"
οὔπω,"bado, hamjaelewa"
οὔτε,"wala,"
οὕτω,"vivyo hivyo, kwa hiyo"
οὖν,"basi, Kwa hiyo"
οὖς,"sikio , masikio"
οὗ,-po- / alipokuwa
οὗτος,"yeye, ambaye aliye naye"
πάθημα,tamaa mbaya
πάθος,"wafuate, omju, viueni"
πάλαι,zamani
πάλη,"shinda, jitahidini, piga, ishi, twajitaabisha"
πάλιν,"tena, upande mwingine, kwingine"
πάντοθεν,"wote, yote, kila, zote, vyote"
πάντοτε,muda wote
πάντως,"hakika,"
πάντῃ,"zot, zote, hamk, mnao, wakati"
πάρδαλις,"chui, ozoe"
πάρειμι,"karibia,songea/wakakaribi/wakamsongea"
πάρεσις,ustahimili
πάροδος,"tu, pend, raji, onan, sasa"
πάροικος,"mgen, wageni, kigeni, migeni, ugen"
πάροινος,"lew, mlev, levy, ulev, walevi"
πάσχα,pasaka
πάσχω,teswa/ ateswe
πέδη,"minyororo, wakitwaliwa, mwumi, wawafunge"
πέλαγος,"bahari, magharibi, baharini, pwan, kavu"
πέμπτος,"tano, watano, mitano, matano, vitano"
πέμπω,"tuma,aliwatuma"
πένης,"maskini, wanyenyekevu, wanyonge, upol, mnyonge"
πένθος,"huzuni, ili, chukulia, vumili, stahimil"
πέντε,"tano, mitano"
πέραν,"ng'ambo,"
πέρας,"mwisho, ncha, miisho, upande, mpaka"
πέριξ,"pande, zunguk, ndokand, kotekote, vya"
πέρυσι,"miaka, mwaka, pit, kwako, umri"
πέτομαι,"ruka, ruk, ndeg, ningeruka, inzi"
πέτρα,"mwamba, miamba"
πήγανον,"mwaacha, mchicha"
πήγνυμι,"wakaao, oka, akakaa, kuka, mkaa"
πήρα,mkoba
πίμπλημι,"jaa, jazwa/ukajazwa/ukajaa"
πίμπρημι,"jipu, vimb, jip, kufura, hain"
πίναξ,komb
πίνω,kunywa
πίπτω,"angukia, waliangukia"
πίστις,"imani, matumaini"
παίζω,waabudu
παίω,"pig, pigw, shindw, piga, jikwa"
παγίς,"mteg, teg, zisizo"
παγιδεύω,"mteg, teg, zisizo"
παθητός,"mateso, tesw, huzuni, tes, maumivu"
παιδάριον,"wadogo, yupo, wato"
παιδίον,"watoto, mtoto, mtoto mchanga"
παιδίσκη,"mjakazi, , wajakazi,"
παιδαγωγός,"shokoa, watu, mwenye, wakil, kubw"
παιδεία,nidhamu
παιδευτής,"sheria, torati, amri, rud, fundish"
παιδεύω,adhibu
παιδιόθεν,"watoto, mtoto, wana, mtumishi, wadogo"
παλαιός,kuukuu
παλαιότης,"kuuku, wazee, mzee, mvi, kale, uzee"
παλαιόω,"wazee, mzee, mvi, kale, uzee"
παλιγγενεσία,oshw
παμπληθεί,"pamoja, pia, wote, kuniua, upande"
πανήγυρις,"kanis, kusanyik, mkutano, kusanyi, kusany"
πανδοχεύς,mtunze
πανδοχεῖον,yati
πανοικεί,"nyumba, nyumbani, ndani, jamaa, koo"
πανοπλία,"ila, diri, mavazi, dari, vya"
πανουργία,"hila, natafuta, fahamuni"
πανοῦργος,mwerevu
πανταχοῦ,kotekote
πανταχῇ,kotekote
παντελής,"ish, lip, kamili, maliz, anga"
παντοκράτωρ,mwenyezi
παρά,"akiwa pamoja na, kutoka, karibu na"
παράβασις,makosa
παράγω,ondoka
παράδεισος,peponi
παράδοξος,tumeona
παράδοσις,desturi
παράκειμαι,"karibi, songe, let, karibu, tole"
παράκλησις,", faraja, tumaini"
παράκλητος,"shaur, ushauri, washauri, mshauri, kusud"
παράλιος,pwan
παράπτωμα,"makosa,"
παράσημος,imekaa
παρέρχομαι,"pita, isha, toweka"
παρέχω,fanyia/ alinifanyia
παρίημι,"nywele, lege, kataa, usinidanganye, puuz"
παρίστημι,"letea/kuniletea, kabidhi/kunikabidhi"
παραβάλλω,samo
παραβάτης,"makosa, kosa, kos, wakaasi, nias"
παραβαίνω,"makosa, kosa, kos, wakaasi, nias"
παραβιάζομαι,"uudh, tusih, ekuch, zangu"
παραβολή,"mfano, mifano,"
παραγίνομαι,fika /wakafika
παραγγέλλω,"amuru,agiza /akiwaamuru, akiwaagiza"
παραγγελία,"amur, agiz, amri, agiza, amriw"
παραδέχομαι,pokea
παραδίδωμι,"kamatwa,shikwa, kabidhiwa"
παραδειγματίζω,"hadharani, ondole, azim"
παραζηλόω,"wivu, husuda, husu, juhudi, ari"
παραθήκη,"ilinde, kuonea, away"
παραθαλάσσιος,pwan
παραθεωρέω,"nywele, lege, kataa, usinidanganye, puuz"
παραινέω,"uudh, tusih, ekuch, zangu"
παραιτέομαι,"omba , watakayemwomba"
παρακαλέω,"bembeleza,fariji, sishi"
παρακαλύπτω,"fich, siri, sitiri, mbali, tiri"
παρακοή,"kuas, amin, waas, wasiotii, oiti"
παρακολουθέω,"fuat, fuata, nifuate, unifuate, hali"
παρακούω,"ujinga, faham, msijue, julikan, mkos"
παρακύπτω,"inam, chunguli, kuutua"
παραλέγομαι,"safir, abir, bahari, pwan, twek"
παραλαμβάνω,"chukua,kumchukua"
παραλλαγή,olewa
παραλογίζομαι,"uongo, hila, anga, dangany, danganya"
παραλυτικός,pooza
παραλύω,"pooz, ujitwike"
παραμένω,"daim, zot, zote, dum, sadaka"
παραμυθέομαι,"ujasiri, faraja, thubut, moyo, waziwazi"
παραμυθία,"fari, ghair, fariji, tuliz, faraja"
παραμύθιον,"fari, ghair, fariji, tuliz, faraja"
παρανομέω,pakw
παρανομία,"maas, uasi, kuas, waas, wahalifu"
παραπίπτω,"kuas, uasi, kwao, maas, kwingi"
παραπικραίνω,"kuas, waas, was, mwas, nias"
παραπικρασμός,"kuas, waas, was, mwas, nias"
παραπλέω,"safir, abir, bahari, pwan, twek"
παραπλήσιος,nisiwe
παραπλησίως,amharibu
παραπορεύομαι,"pit, tikisatiki, endele, ahaa"
παραρρέω,tusije
παρασκευάζω,"maandalio, tengenezw, atakayeitengeneza, ilikuwa, awal"
παρασκευή,maandalio
παρατήρησις,"fakari, tazam, vizi, mvizi, angali"
παρατίθημι,weka
παρατείνω,"nyingi, mirefu, zipate, kawi, ahiri"
παρατηρέω,fuatilia
παρατυγχάνω,"huko, hapo, humo, ndik, pale"
παραυτίκα,nyepesi
παραφέρω,"twa, itwa, poke, chuku, katw"
παραφρονέω,"ekugeu, wazim"
παραφρονία,"ekugeu, wazim"
παραχειμάζω,"baridi, baruk"
παραχειμασία,"baridi, baruk"
παραχρῆμα,papo hapo
παρείσακτος,watutie
παρεισάγω,werevu
παρεισέρχομαι,"ingi, tok, let, kuj, fik"
παρεισδύω,makafiri
παρεισφέρω,mtie
παρεκτός,"ila, tu, lakini, poku, mwingine"
παρεμβάλλω,kambini kambi la jeshi
παρεμβολή,kambini kambi la jeshi
παρενοχλέω,"fadhai, taab, kazi, dhar, sumbu"
παρεπίδημος,"wageni, mgen, malaya, kigeni, mwingine"
παρηγορία,"fari, ghair, fariji, tuliz, faraja"
παρθένος,bikira
παρθενία,"bikir, mwal, nawa, ubikira, chan"
παροίχομαι,"pit, vuk, pita, piti, endele"
παροικέω,"wageni, mgen, malaya, kigeni, mwingine"
παροικία,"mgen, wageni, kuka, akaaye, ugenini"
παροιμία,"mithali, hoja, kifani, mifano, huneni"
παρομοιάζω,"kama, fanan, fananish, zitafakar, fanana"
παροξυσμός,"kasiri, amka, uchungu, ghadhibi, nikasiri"
παροξύνω,"kasiri, amka, uchungu, ghadhibi, nikasiri"
παροργίζω,"hasira, ghadhabu, fudifud, puan, pua"
παροργισμός,"hasira, ghadhabu, fudifud, puan, pua"
παροτρύνω,"choche, amsha, dangany, shawish, aomb"
παρουσία,kuja kwake
παροψίς,"sahani, kwamchosha"
παρρησία,"waziwazi,"
παρρησιάζομαι,hubiri
παρόμοιος,"kama, mfano, fanan, umbo, fananish"
πατάσσω,"piga, angusha"
πατέω,"kanya, waka, amka, kwa, taka"
πατήρ,"baba, babaye,"
πατρίς,nyumbani kwake/kwao
πατριά,"jamaa, namn, kabila, aina, wazawa"
πατριάρχης,"wazee, mniwie, mwone"
πατρικός,hirimu
πατρολῴας,haimhusu
πατροπαράδοτος,"au, si, poke, mfahamu, baba"
πατρῷος,"ningawa, waiita, vyuo"
παχύνω,"kinene, wakaelewa, zit"
παύω,alipomaliza
παῖς,"watoto, mtoto"
πείθω,shawishi
πεδινός,"paghariki, magonjwa"
πεζεύω,"tembe, end, enend, enda, uend"
πεζῇ,"miguu, mguu, miguuni, nyay, fuat"
πειθαρχέω,"kuti, kumtii, watiini, mti, sikiliz"
πειθός,"tumain, shawish, amin, sadik, kubal"
πεινάω,njaa / akapata njaa
πειράζω,jaribiwa / ajaribiwe
πειράομαι,kuniua
πειρασμός,majaribio
πεισμονή,"tumain, shawish, amin, sadik, kubal"
πελεκίζω,"kat, wakawa"
πενθέω,omboleza / waombolezao
πενθερά,mama mkwe
πενθερός,"baba, babaye, babaze, mababa, babangu"
πενιχρός,"maskini, wanyenyekevu, wanyonge, upol, mnyonge"
πεντάκις,"tano, watano, mitano, matano, vitano"
πεντήκοντα,hamsini
πεντακισχίλιοι,elfu tano
πεντακόσιοι,amwi
πεντεκαιδέκατος,lisania
πεντηκοστή,pentekoste
πεποίθησις,imani
περί,"habari ya, kuhusu"
περίεργος,"wadadisi, yapata"
περίθεσις,"sura, vali, mstah, amlipizaye, amevaa"
περίκειμαι,"zunguk, ndokand, pande, karibu, nison"
περίλυπος,huzuni
περίοικος,"jirani, rafik, enzi, mwenzake, ambia"
περίσσευμα,"furi, furika, oshw, jaza, meng"
περίχωρος,"zunguka, zungukia"
περίψημα,"chaf, wa, dhahabu, zimejaa, twasihi"
περαιτέρω,"ng'ambo,"
περιΐστημι,"simam, wek, simami, amen, simama"
περιάγω,zungukia
περιάπτω,"gus, wash, tekete, wak, waka"
περιέρχομαι,zunguk
περιέχω,"gerezan, fung, walinzi, gerez, husu"
περιαιρέω,"twa, itwa, poke, chuku, katw"
περιαστράπτω,"ng'a, anga, onekan, toke, angaz"
περιβάλλω,"vaa, / hakuvaa"
περιβλέπω,"tazama,"
περιβόλαιον,"funik, sitir, funika, pazi, funiki"
περιδέω,"sand, ziz, kunj, hori, baki"
περιεργάζομαι,jishughuli
περιζώννυμι,kaa tayari mkae tayari
περικάθαρμα,"chaf, wa, dhahabu, zimejaa, twasihi"
περικαλύπτω,"funik, sitir, funika, pazi, funiki"
περικεφαλαία,"chapeo, deraya, ipokeeni"
περικρατής,"shokoa, watu, mwenye, wakil, kubw"
περικρύβω,"fich, siri, sitiri, mbali, tiri"
περικυκλόω,"zunguk, ndokand, pande, karibu, nison"
περιλάμπω,"ng'a, anga, onekan, toke, angaz"
περιλείπομαι,"sali, bak, wengine, baki, mabaki"
περιμένω,"ngoj, taza, tumain, ngoje, ngojea"
περιοικέω,"wakaao, oka, akakaa, kuka, mkaa"
περιοχή,"aliongozwa, hafunui, tal"
περιούσιος,jito
περιπίπτω,"anguk, anguki, angush, pig, nao"
περιπατέω,"tembea, enenda, zunguka"
περιπείρω,"chom, tajw, futa, tumbuli, tobo"
περιποίησις,"mali, milk, yeyote, pat, zetu"
περιποιέω,"faid, faidi, pat, yafa, vitu"
περιρήγνυμι,"mvu, chun, shambuli, kuvu, kuteka"
περισπάω,huon
περισσεία,"wing, tele, nyingi, wengi, shib"
περισσεύω,zidi
περισσοῦ,zaidi
περισσός,zaidi
περισσῶς,"zaidi, zid, kias, outend, mno"
περιστερά,njiwa
περιτέμνω,tahiri / kumtahiri kumfanyia tohara
περιτίθημι,zungushia/akalizungushia na ukuta
περιτομή,tohara
περιτρέπω,"fukuz, achw, vut, mto, peperush"
περιτρέχω,"mbio, walinzi, tarish, kimbili, upes"
περιφέρω,"chuku, chukuli, chukulia, beb, mtoe"
περιφρονέω,"dhara, dhar, dharau, aliye, jeur"
περπερεύομαι,"sif, fun, haleluya, jisif, sifi"
πετεινός,ndege
πετρώδης,"mwamba, jabal, miamba, amba, gumegume"
πεῖρα,"jarib, jaribi, kubali, ribi, mambo"
πηγή,"mtiririko, chemchemi,"
πηδάλιον,"usukani, sukani"
πηλίκος,"zaidi, ngap, jinsi, mingapi, kuwapa"
πηλός,udongo
πιάζω,kamata
πιέζω,"dhik, mateso, ban, aoneaye, song"
πιθανολογία,"tumain, shawish, amin, sadik, kubal"
πικρία,"uchungu, chung, kali, majonzi, pote"
πικραίνω,"kali, ghadhabu, hasira, kasirik, waka"
πικρός,"uchungu, chung, kali, majonzi, pote"
πικρῶς,"uchungu, chung, kali, majonzi, pote"
πινακίδιον,"mbao, viba, kiba, vidogo, vioo"
πιπράσκω,uza
πιστεύω,amini ulivyoamini
πιστικός,"safi, taka, usaf, chaguli, kat"
πιστός,"mwaminifu,anayeaminika"
πιστόω,yofundish
πιότης,"tajir, mali, jir, wing, unon"
πλάνη,udanganifu
πλάνος,"uongo, hila, anga, dangany, danganya"
πλάξ,"mbao, viba, kiba, vidogo, vioo"
πλάσμα,"vyombo, ila, chombo, kitu, mtungi"
πλάσσω,"mfinyanzi, umb, yeye, iwe, namn"
πλάτος,"upan, unen, ref, toke"
πλέγμα,"fumw, kusuka"
πλέκω,"sokot, taraza, fuma, fum, fumw"
πλέω,safiri
πλήκτης,asiw
πλήμμυρα,"gharika, gharikish, ifurikayo, yameayo, zikatoa"
πλήν,"basi,Kwa hiyo , hata hivyo"
πλήρης,vilivyojaa
πλήρωμα,kamili
πλήσσω,"pig, pigw, shindw, piga, jikwa"
πλανάω,"danganya,potosha/ alipotea"
πλανήτης,"dangany, anga, kimbi, pote, tang"
πλαστός,"mfinyanzi, umb, yeye, iwe, namn"
πλατύνω,"kunjuli, njuliw"
πλατύς,barabara / barabarani
πλεονάζω,zidi
πλεονέκτης,"tama, aibu, fedha, choy, patikan"
πλεονεκτέω,"toz, hatukosi, piza"
πλεονεξία,tamaa
πλευρά,"upande, ubav, mbavuni, pemb, ubavuni"
πληγή,"piga, jeruhi,"
πληθύνω,ongezeka
πληροφορέω,timiza
πληροφορία,"vyoju, twataka, tuache"
πληρόω,timia
πλησίον,"jirani, majirani"
πλησμονή,hayafai
πλοιάριον,"mashua, rikeb, mashuani, rikebu, melini"
πλουσίως,"tajir, mali, jir, wing, unon"
πλουτέω,"tajiri, matajiri"
πλουτίζω,"tajir, jir, jiri, yejitajiri, tajiri"
πλούσιος,tajiri
πλοῖον,"mashua,"
πλοῦτος,utajiri
