lex,default
οἰκοδομέω,"eu construo, eu edifico"
οἰκοδομή,"construção, edificação"
οἰκοδόμος,"eu construo, eu edifico"
οἰκονομέω,"Eu construo, construo, eu edifico"
οἰκονομία,mordomia
οἰκονόμος,"administrador, mordomo, despenseiro"
οἰκουμένη,mundo
οἰκτίρμων,"compassivo, misericordioso"
οἰκτίρω,"Eu tenho pena, tenho compaixão"
οἰκτιρμός,"piedade, compaixão"
οἰνοπότης,bebedor de vinho excessivo
οἰνοφλυγία,embriaguez
οἴκημα,prisão
οἴομαι,Eu acho que suponho
οἶδα,eu sei
οἶκος,"casa, lar, família"
οἶνος,vinho
οἷος,"de que tipo, como"
οὐ,não
οὐά,"ah !, aha!"
οὐαί,Ai! Eia!
οὐδέ,"nem, e não, também não, nem mesmo"
οὐδέποτε,nunca
οὐδέπω,"ainda não, nunca antes"
οὐδαμῶς,de jeito nenhum
οὐδείς,"ninguém, nenhum, nada"
οὐκέτι,não mais
οὐκοῦν,Não é portanto
οὐρά,cauda
οὐράνιος,celestial
οὐρανόθεν,do céu
οὐρανός,céu
οὐσία,"propriedade, riqueza"
οὐχί,"não, de modo algum"
οὔπω,ainda não
οὔτε,"e não, nem"
οὕτω,"assim, então, dessa maneira, dessa forma, desse modo"
οὖν,"portanto, pois, então"
οὖς,"ouvido, orelha"
οὗ,"onde, para onde, quando"
οὗτος,"este, esta, isso, isto, ele, ela"
πάθημα,"sofrimento, paixão"
πάθος,"sofrimento, emoção, paixão depravada, luxúria"
πάλαι,"de velho, há muito tempo"
πάλη,"Wrestling, luta"
πάλιν,"mais uma vez, outra vez, de novo, novamente"
πάντοθεν,de todos os lados
πάντοτε,"sempre, em todos os momentos"
πάντως,"inteiramente, em todos os sentidos, certamente"
πάντῃ,em todos os sentidos
πάρδαλις,"Leopard, Panther"
πάρειμι,"eu estou presente, eu estou perto"
πάρεσις,negligenciar
πάροδος,passando por ou através de
πάροικος,"um estranho, estrangeiro"
πάροινος,"dado ao vinho, bêbado"
πάσχα,"Páscoa, festa da Páscoa, cordeiro pascal"
πάσχω,eu sofro
πέδη,manilha
πέλαγος,"mar, profundo"
πέμπτος,o quinto
πέμπω,eu envio
πένης,pobre
πένθος,"luto, tristeza"
πέντε,cinco
πέραν,"mais, além"
πέρας,"limite, limite, fim"
πέριξ,rodada sobre
πέρυσι,ano passado
πέτομαι,"Eu olho para baixo, desprezo"
πέτρα,rocha
πήγανον,"rue, planta usada para comida aromatizante"
πήγνυμι,"Eu olho para baixo, desprezo"
πήρα,"Saco, carteira"
πίμπλημι,eu desprezo
πίμπρημι,"Estou inflamado, incho"
πίναξ,"Placa, prato"
πίνω,eu bebo
πίπτω,eu caio
πίστις,"fé, crença, confiança"
παίζω,"Eu jogo, eu esporte"
παίω,"Eu ganho, eu smito"
παγίς,armadilha de laço
παγιδεύω,"Eu EnsNare, eu pregop"
παθητός,destinado a sofrer
παιδάριον,"menino, rapaz"
παιδίον,"criança, criança pequena,"
παιδίσκη,"escrava, empregada"
παιδαγωγός,Guardião ou tutor de menino
παιδεία,disciplina
παιδευτής,instrutor
παιδεύω,"eu disciplino, eu educo, eu treino, eu castigo"
παιδιόθεν,da Infância
παλαιός,"velho, antigo, desgastado"
παλαιότης,"oldness, obsoleteness"
παλαιόω,"Eu faço velho, declaro obsoleto"
παλιγγενεσία,"Nascimento novo, regeneração"
παμπληθεί,"tudo de uma vez, todos juntos"
πανήγυρις,Assembléia do Festival
πανδοχεύς,Innkeeper
πανδοχεῖον,Pousada
πανοικεί,com toda a família ou família
πανοπλία,armadura completa
πανουργία,"Astúcia, astúcia"
πανοῦργος,"astúcia, artesanal"
πανταχοῦ,em todos os lugares
πανταχῇ,em todos os lugares
παντελής,"completo, para sempre, inteiramente"
παντοκράτωρ,todo-poderoso
παρά,"de, da parte de, perto de, ao lado de, na presença de"
παράβασις,transgressão
παράγω,"eu passo, eu me afasto, eu vou embora"
παράδεισος,Paraíso
παράδοξος,"Inesperado, estranho, maravilhoso"
παράδοσις,"instrução, tradição"
παράκειμαι,"Estou presente com, descanso com"
παράκλησις,"exortação, encorajamento, conforto"
παράκλητος,"advogado, consolador, ajudante, paráclico"
παράλιος,na costa
παράπτωμα,"transgressão, delito, pecado, falha"
παράσημος,marcado com
παρέρχομαι,"eu passo, eu vou"
παρέχω,"eu ofereço, eu forneço"
παρίημι,"Eu negligencio, omito, lanche"
παρίστημι,"eu trago, eu apresento, eu venho e fico perto"
παραβάλλω,"Eu comparo, eu chego"
παραβάτης,transgressor
παραβαίνω,"Eu faço velho, declaro obsoleto"
παραβιάζομαι,"Eu desejo, eu restrio por xeadies"
παραβολή,"parábola, comparação"
παραγίνομαι,"eu apareço, eu venho, eu chego a"
παραγγέλλω,"eu notifico, eu comando, eu cobro"
παραγγελία,"comando, cobrar"
παραδέχομαι,"Eu recebo, eu aceito, eu reconheço"
παραδίδωμι,"eu entrego, eu encomendo, eu confio, eu transmito"
παραδειγματίζω,"Eu passo, eu me afasto, vou embora"
παραζηλόω,"Eu entrego, entrego, eu traio"
παραθήκη,qualquer coisa comprometida com a carga
παραθαλάσσιος,pelo mar
παραθεωρέω,"Eu negligenciar, negligencio"
παραινέω,"Eu admoono, aconselho, eu exorto"
παραιτέομαι,"eu me desculpo, eu me recuso, eu me rejeito"
παρακαλέω,"eu exorto, eu conforto, eu encorajo, eu animo, eu chamo,"
παρακαλύπτω,"Eu me escondo, escondo, eu véu"
παρακοή,desobediência
παρακολουθέω,"Eu acompanho, eu sigo de perto, eu investigo"
παρακούω,"Eu me recuso a ouvir, eu desobedecer, eu desconsiderei"
παρακύπτω,"Eu inclino, eu peer, eu olho para baixo"
παραλέγομαι,"Eu litorio, eu navego junto"
παραλαμβάνω,"eu tomo, recebo"
παραλλαγή,"mudança, variação"
παραλογίζομαι,"Eu enganei, eu beijo"
παραλυτικός,paralítico
παραλύω,"Eu relaxo, eu enfrento"
παραμένω,"Eu permaneço, eu permaneço com"
παραμυθέομαι,"Incentive, conforto, consolo"
παραμυθία,"encorajamento, conforto"
παραμύθιον,"Conforto, consolo"
παρανομέω,"Incentive, conforto, consolo"
παρανομία,transgressão
παραπίπτω,"Eu enterto, provoco, eu irrito"
παραπικραίνω,"Eu enterto, provoco, eu irrito"
παραπικρασμός,"provocação, irritação"
παραπλέω,"Eu enterto, provoco, eu irrito"
παραπλήσιος,"perto de, quase"
παραπλησίως,"Da mesma forma, da mesma forma"
παραπορεύομαι,"Eu enterto, provoco, eu irrito"
παραρρέω,"Eu estou perdido, perigo, eu me afasto"
παρασκευάζω,"Eu estou perdido, perigo, eu me afasto"
παρασκευή,dia antes do sábado
παρατήρησις,observação
παρατίθημι,"eu coloco, eu sirvo, eu ofereço, eu distribuo, eu dirijo, eu proponho, eu deposito, eu confio"
παρατείνω,"Eu estendo, prolongo"
παρατηρέω,"Eu estendo, prolongo"
παρατυγχάνω,"Eu defini antes, eu sirvo, eu confio a"
παραυτίκα,imediato
παραφέρω,"Eu deixo de lado, eu levo embora, removo"
παραφρονέω,"Eu deixo de lado, eu levo embora, removo"
παραφρονία,"loucura, loucura"
παραχειμάζω,"Eu deixo de lado, eu levo embora, removo"
παραχειμασία,invernante
παραχρῆμα,"instantaneamente, imediatamente"
παρείσακτος,trazido secretamente
παρεισάγω,"Estou presente, estou perto"
παρεισέρχομαι,"Estou presente, estou perto"
παρεισδύω,"Estou presente, estou perto"
παρεισφέρω,"Estou presente, estou perto"
παρεκτός,"Além disso, fora, sem"
παρεμβάλλω,"acampamento, quartel, exército"
παρεμβολή,"acampamento, quartel, exército"
παρενοχλέω,"Eu acampo, eu quartel, eu exército em matriz de batalha"
παρεπίδημος,"residindo em um país estranho, um estranho"
παρηγορία,"consolo, consolo"
παρθένος,virgem
παρθενία,virgindade
παροίχομαι,"Eu trago, apresento, eu venho e permaneço por"
παροικέω,"Eu trago, apresento, eu venho e permaneço por"
παροικία,Sojourning
παροιμία,"Alegoria, provérbio"
παρομοιάζω,"Eu trago, apresento, eu venho e permaneço por"
παροξυσμός,"incitamento, irritação"
παροξύνω,"Eu provoco, eu irrito"
παροργίζω,"Eu provoco à raiva, exasperar"
παροργισμός,"exasperação, ira"
παροτρύνω,"Eu estou imitando, eu incito"
παρουσία,"presença, vinda, chegada, advento"
παροψίς,"tigela, prato, bandeja"
παρρησία,"liberdade, confiança"
παρρησιάζομαι,"Eu falo livremente, corajosamente"
παρόμοιος,"como, semelhante"
πατάσσω,eu sofro
πατέω,"Eu passo, eu atropio"
πατήρ,"pai, ancestral"
πατρίς,pátria
πατριά,"família, tribo"
πατριάρχης,patriarca
πατρικός,"paternal, ancestral"
πατρολῴας,assassino de seu pai
πατροπαράδοτος,herdado
πατρῷος,hereditário
παχύνω,"Eu passo, eu atropio"
παύω,"eu ando, eu passo"
παῖς,"menino, menina, criança"
πείθω,"eu persuado, eu insisto"
πεδινός,nível
πεζεύω,"Eu passo, eu atropio"
πεζῇ,a pé
πειθαρχέω,"Eu passo, eu atropio"
πειθός,persuasivo
πεινάω,"eu estou com fome, eu estou carente"
πειράζω,"eu tento, eu testo"
πειράομαι,"Eu tento, tento"
πειρασμός,"julgamento, teste, tentação"
πεισμονή,"persuasão, convicção"
πελεκίζω,"Eu tento, tento"
πενθέω,eu lamento
πενθερά,sogra
πενθερός,sogro
πενιχρός,"pobre, necessitado"
πεντάκις,cinco vezes
πεντήκοντα,cinquenta
πεντακισχίλιοι,cinco mil
πεντακόσιοι,quinhentos
πεντεκαιδέκατος,décimo quinto
πεντηκοστή,Pentecostes
πεποίθησις,"confiança, confiança"
περί,"sobre, a respeito de, acerca de, ao redor de, em volta de"
περίεργος,"um agitado, curioso, mágico"
περίθεσις,colocando ao redor
περίκειμαι,"Eu cerco, estou cercado de"
περίλυπος,Muito tristemente
περίοικος,um vizinho
περίσσευμα,abundância
περίχωρος,vizinho
περίψημα,"raspagens, espremidas"
περαιτέρω,"mais, além"
περιΐστημι,"Eu fico ao redor, eu evito, eu shun"
περιάγω,"Eu conduzo, eu vou"
περιάπτω,"Eu gento, eu leve"
περιέρχομαι,"Eu me movo, faço um circuito, eu tack"
περιέχω,"Eu contenho, aproveito"
περιαιρέω,"Eu despiri, coloco"
περιαστράπτω,"Eu gento, eu leve"
περιβάλλω,"eu levanto ao redor, eu visto, eu cubro, eu me visto, eu me cubro"
περιβλέπω,"Eu olho em frente, eu pesquiso"
περιβόλαιον,"invólucro, manto, véu"
περιδέω,"Eu olho em frente, eu pesquiso"
περιεργάζομαι,"Eu exagero, sou um agitado"
περιζώννυμι,"Eu contenho, aproveito"
περικάθαρμα,"recusar, sujeira"
περικαλύπτω,"Eu fico ao redor, eu evito, eu shun"
περικεφαλαία,capacete
περικρατής,"ter potencial completo, mastering"
περικρύβω,"Eu escondo, escondo"
περικυκλόω,"Eu cerco, eu cerco"
περιλάμπω,"Eu cerco, eu cerco"
περιλείπομαι,"Eu cerco, eu cerco"
περιμένω,"Eu cerco, eu cerco"
περιοικέω,"Eu cerco, eu cerco"
περιοχή,Passagem da Escritura
περιούσιος,"caro, especialmente escolhido"
περιπίπτω,"Eu ando, eu conduzo minha vida"
περιπατέω,"eu ando, eu conduzo minha vida, eu vivo, eu me comporto"
περιπείρω,"Eu ando, eu conduzo minha vida"
περιποίησις,"Obtenção, possuir, posse"
περιποιέω,"Eu adquiri, eu compro"
περιρήγνυμι,"Eu adquiri, eu compro"
περισπάω,"Eu distraio, incomodei muito"
περισσεία,abundância
περισσεύω,"eu excedo, eu sobro"
περισσοῦ,"abundante, maior, veementemente, vantagem"
περισσός,"abundante, maior, veementemente, vantagem"
περισσῶς,"muito, extremamente"
περιστερά,"pomba, pombo"
περιτέμνω,eu circuncido
περιτίθημι,"Eu coloquei ao redor, eu download"
περιτομή,circuncisão
περιτρέπω,"Eu me viro, mudo"
περιτρέχω,"Eu me viro, mudo"
περιφέρω,"Eu carrego, eu sou dirigido para lá e para cá"
περιφρονέω,"Eu olho para baixo, desprezo"
περπερεύομαι,"Eu olho para baixo, desprezo"
πετεινός,pássaro
πετρώδης,"Rocky, Stony"
πεῖρα,"julgamento, experimente"
πηγή,"fonte, poço"
πηδάλιον,leme do navio
πηλίκος,"Quão grande, quão grande"
πηλός,"argila, lama"
πιάζω,eu desprezo
πιέζω,"Eu olho para baixo, desprezo"
πιθανολογία,discurso persuasivo
πικρία,amargura
πικραίνω,"Eu olho para baixo, desprezo"
πικρός,"amargo, acre, maligno"
πικρῶς,amargamente
πινακίδιον,Tablet para escrever
πιπράσκω,"Eu bebo, eu imbibe"
πιστεύω,"eu creio, eu acredito, eu tenho fé em"
πιστικός,"genuíno, puro"
πιστός,"fiel, crente"
πιστόω,"Eu convencio, eu dou garantia para"
πιότης,gordura
πλάνη,"erro, embuste"
πλάνος,"enganosa, um enganador"
πλάξ,"Tablet, superfície plana"
πλάσμα,coisa formada ou formada
πλάσσω,"Eu forma, eu molho"
πλάτος,largura
πλέγμα,"cabelo trançado, tudo entrelaçado"
πλέκω,"Eu penso juntos, eu traço"
πλέω,"Eu abundanto, eu aumento"
πλήκτης,pessoa contenciosa
πλήμμυρα,enchente
πλήν,"porém, no entanto, mas"
πλήρης,cheio
πλήρωμα,"plenitude, cumprimento"
πλήσσω,"Eu ganho, eu smito"
πλανάω,"eu desvio, eu engano"
πλανήτης,wanderer
πλαστός,"formado, moldado, fingido"
πλατύνω,"Eu forma, eu molho"
πλατύς,rua
πλεονάζω,"Eu abundanto, eu aumento"
πλεονέκτης,pessoa cobiçada
πλεονεκτέω,"Eu abundanto, eu aumento"
πλεονεξία,"cobiça, avarea"
πλευρά,lado do corpo
πληγή,"golpe, ferida, praga"
πληθύνω,"eu aumento, eu multiplico"
πληροφορέω,"Eu realizo totalmente, eu convencer totalmente"
πληροφορία,garantia total
πληρόω,"eu preencho, eu cumpro, eu completo"
πλησίον,"próximo, perto, na proximidade"
πλησμονή,"Satisfação, indulgência"
πλοιάριον,barquinho
πλουσίως,"ricamente, abundantemente"
πλουτέω,eu ganho
πλουτίζω,"Eu ganho, eu smito"
πλούσιος,rico
πλοῖον,"navio, embarcação, barco"
πλοῦτος,"riquezas, riqueza"
πλόος,viagem
πλύνω,"Eu ganho, eu smito"
πλῆθος,multidão
πνέω,"Eu ganho, eu smito"
πνίγω,"Eu engasgo, eu estrangeia"
πνευματικός,espiritual
πνευματικῶς,espiritualmente
πνεῦμα,"Espírito, vento, respiração"
πνικτός,estrangulado
πνοή,"respiração, vento"
ποίημα,coisa feita
ποίησις,fazendo
ποίμνη,rebanho
ποίμνιον,pequeno rebanho
ποδήρης,Um longo robe
ποιέω,eu faço
ποιητής,"fazer, artista, poeta"
ποικίλος,"vários, de cores diferentes"
ποιμήν,pastor
