# LXX-only Greek lexemes (no Strong's number) grouped by wordid (validated per-lemma
# key, see lxx/parse.py) into a citation form + all attested inflected variants, with
# per-variant occurrence count + a sample verse ref. citation_confidence=standard means
# the chosen form is on a fixed priority list of lexicon-headword-shaped forms (nom.
# singular for nouns/adjectives; for verbs, present/aorist indicative or infinitive,
# preferring active + 1st singular, even if not literally the ideal PAI1S); fallback
# means nothing on that list was attested and the most frequent form was used regardless
# of shape — worth a lexicographer's eye before treating as a final headword.
# CATSS-derived (non-commercial) — see shoresh/legal/CATSS-user-declaration.md.
# See shoresh/lxx/build_orphan_lexemes.py.
wordid	citation_form	citation_morph	pos	citation_confidence	variant_surface	variant_plain	variant_morph	count	sample_ref
704521	ἐλλιπὴς	A.NSM	A	standard	ἐλλιπὴς	ελλιπης	A.NSM	2	SIR 14:10
704522	ελλουλιμ	N.APM	N	fallback	ελλουλιμ	ελλουλιμ	N.APM	1	JDG 9:27
704523	Ελμωδαδ	N.ASM	N	fallback	Ελμωδαδ	Ελμωδαδ	N.ASM	1	GEN 10:26
704524	ελμωνι	N.ASM	N	fallback	ελμωνι	ελμωνι	N.ASM	1	2KI 6:8
704525	Ελνααμ	N.NSM	N	standard	Ελνααμ	Ελνααμ	N.NSM	1	1CH 11:46
704526	Ελναθαν	N.NSM	N	standard	Ελναθαν	Ελναθαν	N.DSM	2	EZR 8:16
704526	Ελναθαν	N.NSM	N	standard	Ελναθαν	Ελναθαν	N.NSM	2	JER 43:12
704526	Ελναθαν	N.NSM	N	standard	Ελναταν	Ελναταν	N.ASM	1	1ES 8:43
704527	ἕλος	N.NSN	N	standard	ἕλη	ελη	N.APN	7	EXO 7:19
704527	ἕλος	N.NSN	N	standard	ἕλος	ελος	N.ASN	2	EXO 2:3
704527	ἕλος	N.NSN	N	standard	ἕλει	ελει	N.DSN	2	EXO 2:5
704527	ἕλος	N.NSN	N	standard	ἕλος	ελος	N.NSN	1	1MA 9:45
704528	Ελουλ	N.GSM	N	fallback	Ελουλ	Ελουλ	N.GSM	1	NEH 6:15
704528	Ελουλ	N.GSM	N	fallback	Ελουλ	Ελουλ	N.GS	1	1MA 14:27
704531	Ελραγα	N.NSM	N	standard	Ελραγα	Ελραγα	N.NSM	1	GEN 25:4
704533	Ἐλυμαίων	N.GPM	N	fallback	Ἐλυμαίων	Ελυμαιων	N.GPM	1	JDT 1:6
704534	Ἐλυμαῒς	N.NS	N	standard	Ἐλυμαΐδα	Ελυμαιδα	N.ASF	1	TOB 2:10
704534	Ἐλυμαῒς	N.NS	N	standard	Ἐλυμαῒς	Ελυμαις	N.NS	1	1MA 6:1
704534	Ἐλυμαῒς	N.NS	N	standard	Ἐλυμαΐδι	Ελυμαιδι	N.DS	1	DAN 8:2
704535	Ελφααλ	N.GSM	N	fallback	Ελφααλ	Ελφααλ	N.GSM	1	1CH 8:18
704536	Ελφαλ	N.NSM	N	standard	Ελφαλ	Ελφαλ	N.NSM	1	1CH 11:35
704537	Ελφαλατ	N.GS	N	fallback	Ελφαλατ	Ελφαλατ	N.GS	1	2SA 5:16
704538	ελωαι	N.VSM	N	fallback	ελωαι	ελωαι	N.VSM	1	1SA 1:11
704540	Ελωμ	N.DS	N	fallback	Ελωμ	Ελωμ	N.DS	1	JOS 19:48
704541	Εμαθ	N.NS	N	standard	Εμαθ	Εμαθ	N.GS	2	JOS 13:5
704541	Εμαθ	N.NS	N	standard	Εμαθ	Εμαθ	N.AS	2	AMO 6:2
704541	Εμαθ	N.NS	N	standard	Εμαθ	Εμαθ	N.ASM	1	NUM 34:8
704541	Εμαθ	N.NS	N	standard	Εμαθ	Εμαθ	N.GSF	1	2KI 23:33
704541	Εμαθ	N.NS	N	standard	Εμαθ	Εμαθ	N.NS	1	ZEC 9:2
704542	Εμαθις	N.NSM	N	standard	Εμαθις	Εμαθις	N.NSM	1	1ES 9:29
704543	Εμακ	N.GS	N	fallback	Εμακ	Εμακ	N.GS	1	JOS 13:19
704550	ἐμβιώσεως	N.GSF	N	fallback	ἐμβιώσεως	εμβιωσεως	N.GSF	2	3MA 3:23
704550	ἐμβιώσεως	N.GSF	N	fallback	ἐμβίωσιν	εμβιωσιν	N.ASF	1	SIR 34:22
704552	ἐμβολῆς	N.GSF	N	fallback	ἐμβολῆς	εμβολης	N.GSF	1	3MA 4:7
704554	ἐμβριμήματι	N.DSN	N	fallback	ἐμβριμήματι	εμβριμηματι	N.DSN	1	LAM 2:6
704556	ἐμεγαλύνθη	V.API3S	V	standard	ἐμεγαλύνθη	εμεγαλυνθη	V.API3S	1	2CH 9:22
704557	Εμεκ	N.DS	N	fallback	Εμεκ	Εμεκ	N.DS	1	JOS 13:27
704558	Εμεκαχωρ	N.AS	N	fallback	Εμεκαχωρ	Εμεκαχωρ	N.AS	2	JOS 7:24
704559	Εμεκραφαϊν	N.GS	N	fallback	Εμεκραφαϊν	Εμεκραφαιν	N.GS	1	JOS 18:16
704560	Εμεμαων	N.NS	N	standard	Εμεμαων	Εμεμαων	N.NS	1	JOS 19:28
704561	Εμερων	N.NSM	N	standard	Εμερων	Εμερων	N.NSM	1	1CH 1:41
704562	ἔμετον	N.ASM	N	fallback	ἔμετον	εμετον	N.ASM	1	PRO 33:11
704564	Εμηρ	N.ASM	N	fallback	Εμηρ	Εμηρ	N.ASM	2	1KI 22:26
704565	Εμιουδ	N.GSM	N	fallback	Εμιουδ	Εμιουδ	N.GSM	7	NUM 1:10
704566	Εμμαθ	N.ASF	N	fallback	Εμμαθ	Εμμαθ	N.ASF	1	JOS 21:32
704567	ἐμμανεῖς	A.APM	A	fallback	ἐμμανεῖς	εμμανεις	A.APM	1	WIS 14:23
704569	ἐμμελέτημα	N.ASN	N	fallback	ἐμμελέτημα	εμμελετημα	N.ASN	1	WIS 13:10
704571	Εμμηρ	N.GSM	N	fallback	Εμμηρ	Εμμηρ	N.GSM	7	1CH 9:12
704571	Εμμηρ	N.GSM	N	fallback	Εμμηρ	Εμμηρ	N.DSM	1	1CH 24:14
704571	Εμμηρ	N.GSM	N	fallback	Εμμηρ	Εμμηρ	N.GS	1	EZR 2:59
704572	Εμμηρου	N.GSM	N	fallback	Εμμηρου	Εμμηρου	N.GSM	1	1ES 5:24
704573	ἐμμολυνθήσεται	V.API3S	V	standard	ἐμμολυνθήσεται	εμμολυνθησεται	V.API3S	1	PRO 24:9
704574	ἔμμονός	A.NSF	A	standard	ἔμμονός	εμμονος	A.NSF	3	LEV 13:51
704574	ἔμμονός	A.NSF	A	standard	ἔμμονον	εμμονον	A.NSN	1	SIR 30:17
704575	Εμμωθ	N.ASM	N	fallback	Εμμωθ	Εμμωθ	N.ASM	1	2CH 11:20
704579	Εμοσφεως	N.NSM	N	standard	Εμοσφεως	Εμοσφεως	N.NSM	1	1CH 2:53
704581	ἐμπαίγματα	N.NPN	N	fallback	ἐμπαίγματα	εμπαιγματα	N.NPN	1	WIS 17:7
704581	ἐμπαίγματα	N.NPN	N	fallback	ἐμπαίγματα	εμπαιγματα	N.APN	1	ISA 66:4
704585	ἐμπαραγίνεταί	V.PMI3S	V	standard	ἐμπαραγίνεταί	εμπαραγινεται	V.PMI3S	1	PRO 6:11
704586	ἐμπειρίᾳ	N.DSF	N	fallback	ἐμπειρίᾳ	εμπειρια	N.DSF	1	WIS 13:13
704587	ἔμπειρος	A.NSM	A	standard	ἔμπειρος	εμπειρος	A.NSM	1	TOB 5:5
704587	ἔμπειρος	A.NSM	A	standard	ἐμπείρων	εμπειρων	A.GPM	1	PSS 15:9
704588	ἐμπειρῶ	V.PAI1S	V	standard	ἐμπειρῶ	εμπειρω	V.PAI1S	1	TOB 5:6
704590	ἐνεπάγην	V.API1S	V	standard	ἐνέπηξεν	ενεπηξεν	V.AAI3S	2	JDG 3:21
704590	ἐνεπάγην	V.API1S	V	standard	ἐμπεπηγὸς	εμπεπηγος	V.XAPNSM	1	1SA 26:7
704590	ἐνεπάγην	V.API1S	V	standard	ἐνεπάγησαν	ενεπαγησαν	V.API3P	1	PSA 9:16
704590	ἐνεπάγην	V.API1S	V	standard	ἐμπαγῆναι	εμπαγηναι	V.APN	1	PSA 31:4
704590	ἐνεπάγην	V.API1S	V	standard	ἐνεπάγησάν	ενεπαγησαν	V.API3P	1	PSA 37:3
704590	ἐνεπάγην	V.API1S	V	standard	ἐνεπάγην	ενεπαγην	V.API1S	1	PSA 68:3
704590	ἐνεπάγην	V.API1S	V	standard	ἐμπαγῶ	εμπαγω	V.APS1S	1	PSA 68:15
704590	ἐνεπάγην	V.API1S	V	standard	ἐνεπάγησαν	ενεπαγησαν	V.AAI3P	1	LAM 2:9
704591	ἐνεπήδησεν	V.AAI3S	V	standard	ἐνεπήδησεν	ενεπηδησεν	V.AAI3S	1	1MA 9:48
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐνεπίστευσαν	ενεπιστευσαν	V.AAI3P	4	1MA 1:30
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύσῃς	εμπιστευσης	V.AAS2S	3	SIR 6:7
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐνεπίστευσεν	ενεπιστευσεν	V.AAI3S	2	JDG 11:20
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύσατε	εμπιστευσατε	V.AAD2P	2	2CH 20:20
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύσῃ	εμπιστευση	V.AAS3S	2	SIR 4:16
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐνεπιστεύσατε	ενεπιστευσατε	V.AAI2P	1	DEU 1:32
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστευθήσεσθε	εμπιστευθησεσθε	V.FPI2P	1	2CH 20:20
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύσας	εμπιστευσας	V.AAPNSM	1	1MA 12:46
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύσειν	εμπιστευσειν	V.FAN	1	2MA 7:24
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστευθέντα	εμπιστευθεντα	V.APPASN	1	2MA 10:13
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύσαντας	εμπιστευσαντας	V.AAPAPM	1	3MA 2:7
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστευθήσεται	εμπιστευθησεται	V.FPI3S	1	SIR 1:15
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύων	εμπιστευων	V.PAPNSM	1	SIR 19:4
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύσει	εμπιστευσει	V.FAI3S	1	SIR 33:3
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστευθήτωσαν	εμπιστευθητωσαν	V.APD3P	1	SIR 36:15
704594	ἐνεπίστευσεν	V.AAI3S	V	standard	ἐμπιστεύσαι	εμπιστευσαι	V.AAO3S	1	SIR 50:24
704596	ἐμπλατύνω	V.PAI1S	V	standard	ἐμπλατύνῃ	εμπλατυνη	V.PAS3S	2	DEU 12:20
704596	ἐμπλατύνω	V.PAI1S	V	standard	ἐμπλατύνω	εμπλατυνω	V.PAI1S	1	EXO 23:18
704596	ἐμπλατύνω	V.PAI1S	V	standard	ἐμπλατύνων	εμπλατυνων	V.PAPNSM	1	DEU 33:20
704596	ἐμπλατύνω	V.PAI1S	V	standard	ἐμπλατύνει	εμπλατυνει	V.PAI3S	1	PRO 18:16
704596	ἐμπλατύνω	V.PAI1S	V	standard	ἐμπλάτυνον	εμπλατυνον	V.PAPASN	1	MIC 1:16
704596	ἐμπλατύνω	V.PAI1S	V	standard	ἐμπλατύνωσιν	εμπλατυνωσιν	V.PAS3P	1	AMO 1:13
704598	ἐμπληθυνθεὶς	V.APPNSM	V	fallback	ἐμπληθυνθεὶς	εμπληθυνθεις	V.APPNSM	1	3MA 5:42
704599	ἐμπλόκια	N.APN	N	fallback	ἐμπλόκια	εμπλοκια	N.APN	4	EXO 35:22
704599	ἐμπλόκια	N.APN	N	fallback	ἐμπλόκιον	εμπλοκιον	N.ASN	2	NUM 31:50
704599	ἐμπλόκια	N.APN	N	fallback	ἐμπλοκίου	εμπλοκιου	N.GSN	1	EXO 36:22
704600	ἐμπνέον	A.ASN	A	fallback	ἐμπνέον	εμπνεον	A.ASN	10	DEU 20:16
704601	ἐμπνεύσεως	N.GSF	N	fallback	ἐμπνεύσεως	εμπνευσεως	N.GSF	1	PSA 17:16
704603	ἔμπνουν	A.ASN	A	fallback	ἔμπνουν	εμπνουν	A.ASN	1	2MA 7:5
704603	ἔμπνουν	A.ASN	A	fallback	ἔμπνους	εμπνους	A.ASM	1	2MA 14:45
704604	ἐνεποδίσθη	V.API3S	V	standard	ἐνεποδίσθη	ενεποδισθη	V.API3S	2	1MA 9:55
704604	ἐνεποδίσθη	V.API3S	V	standard	ἐνεποδίσθησαν	ενεποδισθησαν	V.API3P	1	JDG 5:22
704604	ἐνεποδίσθη	V.API3S	V	standard	ἐνεπόδιζον	ενεποδιζον	V.IAI3P	1	EZR 4:4
704604	ἐνεποδίσθη	V.API3S	V	standard	ἐμπόδισον	εμποδισον	V.AAD2S	1	SIR 12:5
704604	ἐνεποδίσθη	V.API3S	V	standard	ἐμποδισθῇς	εμποδισθης	V.APS2S	1	SIR 18:22
704604	ἐνεποδίσθη	V.API3S	V	standard	ἐμποδίσῃς	εμποδισης	V.AAS2S	1	SIR 32:3
704605	ἐμποδιστικῶν	A.GPN	A	fallback	ἐμποδιστικῶν	εμποδιστικων	A.GPN	2	4MA 1:4
704607	ἐμποδοστάτης	N.NSM	N	standard	ἐμποδοστάτης	εμποδοστατης	N.NSM	1	1CH 2:7
704608	ἐμποιῇ	V.PMI2S	V	fallback	ἐμποιῇ	εμποιη	V.PMI2S	1	EXO 9:17
704608	ἐμποιῇ	V.PMI2S	V	fallback	ἐμποιούμενοι	εμποιουμενοι	V.PMPNPM	1	1ES 5:38
704609	ἐμπολήσομεν	V.FAI1P	V	fallback	ἐμπολήσομεν	εμπολησομεν	V.FAI1P	1	AMO 8:5
704610	ἐμπόνου	V.PMD2S	V	fallback	ἐμπόνου	εμπονου	V.PMD2S	1	3MA 1:28
704615	ἐμπεπορπημένοι	V.XMPNPM	V	fallback	ἐμπεπορπημένοι	εμπεπορπημενοι	V.XMPNPM	1	3MA 7:5
704616	ἐμπορποῦσθαι	V.AMN	V	standard	ἐμπορποῦσθαι	εμπορπουσθαι	V.AMN	1	1MA 14:44
704619	ἐμπρόσθια	N.APN	N	fallback	ἐμπρόσθια	εμπροσθια	N.APN	1	1SA 5:4
704620	ἐμπροσθίων	A.GPN	A	fallback	ἐμπροσθίων	εμπροσθιων	A.GPN	1	EXO 28:14
704620	ἐμπροσθίων	A.GPN	A	fallback	ἐμπροσθίους	εμπροσθιους	A.APF	1	2MA 3:25
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐνεπύρισαν	ενεπυρισαν	V.AAI3P	14	JDG 9:49
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐνεπύρισεν	ενεπυρισεν	V.AAI3S	13	JOS 8:28
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐνεπύρισε	ενεπυρισε	V.AAI3S	2	1MA 5:5
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπεπυρισμένον	εμπεπυρισμενον	V.XPPASN	2	1MA 11:4
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐνεπυρίσθησαν	ενεπυρισθησαν	V.API3P	1	LEV 10:6
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐνεπεπύριστο	ενεπεπυριστο	V.YMI3S	1	LEV 10:16
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπεπύρισται	εμπεπυρισται	V.XMI3S	1	1SA 30:3
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐνεπυρίσαμεν	ενεπυρισαμεν	V.AAI3S	1	1SA 30:14
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπυρίζουσιν	εμπυριζουσιν	V.PAI3P	1	1MA 4:20
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπυριῶ	εμπυριω	V.FAI1S	1	1MA 7:35
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπυρισθεῖσιν	εμπυρισθεισιν	V.APPDPM	1	1MA 10:85
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπεπυρισμένους	εμπεπυρισμενους	V.XPPAPM	1	1MA 11:4
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπυρίζεται	εμπυριζεται	V.PMI3S	1	PSA 9:23
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπεπυρισμένη	εμπεπυρισμενη	V.XPPNSF	1	PSA 79:17
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπυρισθῇς	εμπυρισθης	V.APS2S	1	SIR 8:10
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐνεπυρίσατε	ενεπυρισατε	V.AAI2P	1	ISA 3:14
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπεπυρισμέναι	εμπεπυρισμεναι	V.XPPNPF	1	JER 4:26
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐνεπυρίσθη	ενεπυρισθη	V.API3S	1	JER 28:30
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπυρισθήσονται	εμπυρισθησονται	V.FPI3P	1	JER 28:58
704622	ἐμπυρίζεται	V.PMI3S	V	standard	ἐμπυριεῖ	εμπυριει	V.FAI3S	1	JER 50:12
704623	ἐμπυρισμός	N.NSM	N	standard	ἐμπυρισμόν	εμπυρισμον	N.ASM	2	LEV 10:6
704623	ἐμπυρισμός	N.NSM	N	standard	ἐμπυρισμός	εμπυρισμος	N.NSM	1	NUM 11:3
704623	ἐμπυρισμός	N.NSM	N	standard	Ἐμπυρισμῷ	Εμπυρισμω	N.DSM	1	DEU 9:22
704623	ἐμπυρισμός	N.NSM	N	standard	ἐμπυρισμῷ	εμπυρισμω	N.DSM	1	JOS 6:24
704623	ἐμπυρισμός	N.NSM	N	standard	ἐμπυρισμός	εμπυρισμος	A.NSM	1	1KI 8:37
704624	ἐμπυριστὴν	A.ASM	A	fallback	ἐμπυριστὴν	εμπυριστην	A.ASM	1	4MA 7:11
704625	ἔμπυροι	A.NPM	A	fallback	ἔμπυροι	εμπυροι	A.NPM	1	AMO 4:2
704625	ἔμπυροι	A.NPM	A	fallback	ἐμπύρων	εμπυρων	A.GPN	1	EZK 23:37
704626	ἐνέφαινεν	V.IAI3S	V	fallback	ἐνέφαινεν	ενεφαινεν	V.IAI3S	1	2MA 3:16
704626	ἐνέφαινεν	V.IAI3S	V	fallback	ἐμφάνηθι	εμφανηθι	V.AAD2S	1	PSA 79:2
704629	ἐμφανισμοῦ	A.GSM	A	fallback	ἐμφανισμοῦ	εμφανισμου	A.GSM	1	2MA 3:9
704631	ἐμφάσει	N.DSF	N	fallback	ἐμφάσει	εμφασει	N.DSF	1	2MA 3:8
704632	ἐμφέρεσθαι	V.PMN	V	standard	ἐμφέρεσθαι	εμφερεσθαι	V.PMN	1	2MA 15:17
704634	ἐμφραγμὸς	N.NSM	N	standard	ἐμφραγμὸς	εμφραγμος	N.NSM	1	SIR 27:14
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐνέφραξαν	ενεφραξαν	V.AAI3P	5	GEN 26:15
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐνέφραξεν	ενεφραξεν	V.AAI3S	5	2CH 32:4
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐμφραχθήσεται	εμφραχθησεται	V.FPI3S	3	MIC 4:14
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐμφράξαι	εμφραξαι	V.AAN	2	2CH 32:3
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐμφράξετε	εμφραξετε	V.FAI2P	1	2KI 3:19
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐνεφράγη	ενεφραγη	V.AAI3S	1	PSA 62:12
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐμφράξει	εμφραξει	V.FAI3S	1	PSA 106:42
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐμφραχθείη	εμφραχθειη	V.APO3S	1	JOB 5:16
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐνεφράγη	ενεφραγη	V.API3S	1	ZEC 14:5
704635	ἐνέφραξεν	V.AAI3S	V	standard	ἐμφράξουσι	εμφραξουσι	V.FAI3P	1	ISA 22:7
704637	ἐμφυσιοῦντες	V.PAPNPM	V	fallback	ἐμφυσιοῦντες	εμφυσιουντες	V.PAPNPM	1	1ES 9:48
704637	ἐμφυσιοῦντες	V.PAPNPM	V	fallback	ἐνεφυσιώθησαν	ενεφυσιωθησαν	V.API3P	1	1ES 9:55
704642	ἐναγκαλισμάτων	N.GPN	N	fallback	ἐναγκαλισμάτων	εναγκαλισματων	N.GPN	1	4MA 13:21
704643	ἐναγωνίσασθε	V.AMD2P	V	fallback	ἐναγωνίσασθε	εναγωνισασθε	V.AMD2P	1	4MA 16:16
704644	Εναθ	N.GS	N	fallback	Εναθ	Εναθ	N.GS	1	JOS 19:34
704645	ἐνήθλει	V.IAI3S	V	fallback	ἐνήθλει	ενηθλει	V.IAI3S	1	4MA 17:13
704646	Ενακ	N.GSM	N	fallback	Ενακ	Ενακ	N.GSM	4	DEU 9:2
704646	Ενακ	N.GSM	N	fallback	Ενακ	Ενακ	N.GS	3	JOS 15:13
704647	Ενακιμ	N.NPM	N	fallback	Ενακιμ	Ενακιμ	N.NPM	4	DEU 2:10
704647	Ενακιμ	N.NPM	N	fallback	Ενακιμ	Ενακιμ	N.GPM	2	JOS 11:22
704647	Ενακιμ	N.NPM	N	fallback	Ενακιμ	Ενακιμ	N.APM	1	JOS 11:21
704647	Ενακιμ	N.NPM	N	fallback	Ενακιμ	Ενακιμ	N.NP	1	JER 29:5
704647	Ενακιμ	N.NPM	N	fallback	Ενακιμ	Ενακιμ	N.GSM	1	JER 30:20
704648	ἐνακισχιλίους	A.APM	A	fallback	ἐνακισχιλίους	ενακισχιλιους	A.APM	1	2MA 8:24
704648	ἐνακισχιλίους	A.APM	A	fallback	ἐνακισχιλίων	ενακισχιλιων	A.GPM	1	2MA 10:18
704649	ἐνακούουσιν	V.PAI3P	V	fallback	ἐνακούουσιν	ενακουουσιν	V.PAI3P	2	1ES 4:3
704649	ἐνακούουσιν	V.PAI3P	V	fallback	ἐνακουσθήσεται	ενακουσθησεται	V.FPI3S	1	NAM 1:12
704650	ἐναλλαγή	N.NSF	N	standard	ἐναλλαγή	εναλλαγη	N.NSF	1	WIS 14:26
704652	ἐνήλατο	V.AMI3S	V	standard	ἐνάλλεσθε	εναλλεσθε	V.PMI2P	2	JOB 6:27
704652	ἐνήλατο	V.AMI3S	V	standard	ἐνήλατο	ενηλατο	V.IMI3S	1	1MA 3:23
704652	ἐνήλατο	V.AMI3S	V	standard	ἐναλλόμενος	εναλλομενος	V.PMPNSM	1	4MA 6:8
704652	ἐνήλατο	V.AMI3S	V	standard	ἐναλοῦμαι	εναλουμαι	V.FAI1S	1	JOB 16:4
704652	ἐνήλατο	V.AMI3S	V	standard	ἐνήλατο	ενηλατο	V.AMI3S	1	JOB 16:10
704655	ἐναντιοῦται	V.PMI3S	V	standard	ἐναντιοῦται	εναντιουται	V.PMI3S	3	4MA 7:20
704655	ἐναντιοῦται	V.PMI3S	V	standard	ἐναντιουμένους	εναντιουμενους	V.PMPAPM	1	1ES 8:51
704657	ἐναντιωθῆναι	V.APN	V	standard	ἐναντιοῦ	εναντιου	V.PMD2S	1	1ES 1:25
704657	ἐναντιωθῆναι	V.APN	V	standard	ἐναντιωθῆναι	εναντιωθηναι	V.APN	1	3MA 3:1
704657	ἐναντιωθῆναι	V.APN	V	standard	ἐναντιουμένους	εναντιουμενους	V.PMPAPM	1	3MA 3:7
704657	ἐναντιωθῆναι	V.APN	V	standard	ἐναντιωθησόμενα	εναντιωθησομενα	V.FPPAPN	1	4MA 5:26
704658	ἐναπερείσασθαι	V.AMN	V	standard	ἐναπερείσασθαι	εναπερεισασθαι	V.AMN	1	2MA 9:4
704659	ἐναπέθανεν	V.AAI3S	V	standard	ἐναπέθανεν	εναπεθανεν	V.AAI3S	3	1SA 25:37
704660	ἐναποσφραγίζομεν	V.PAI1P	V	fallback	ἐναποσφραγίζομεν	εναποσφραγιζομεν	V.PAI1P	1	4MA 15:4
704661	ἐνάρετον	A.ASM	A	fallback	ἐνάρετον	εναρετον	A.ASM	1	4MA 11:5
704662	ἐναρίθμιος	A.NSF	A	standard	ἐναρίθμιος	εναριθμιος	A.NSF	1	SIR 38:29
704663	ἐναρμόσασθε	V.AMD2P	V	fallback	ἐναρμόσασθε	εναρμοσασθε	V.AMD2P	1	JDT 16:1
704663	ἐναρμόσασθε	V.AMD2P	V	fallback	ἐναρμοσάμενοι	εναρμοσαμενοι	V.AMPNPM	1	4MA 9:26
704665	ἐνατενίσας	V.AAPNSM	V	fallback	ἐνατενίσας	ενατενισας	V.AAPNSM	1	3MA 5:30
704667	Ενατου	N.GSM	N	fallback	Ενατου	Ενατου	N.GSM	1	1ES 5:18
704668	ἐναφήσω	V.FAI1S	V	fallback	ἐναφήσω	εναφησω	V.FAI1S	1	EZK 21:22
704669	Εναχ	N.GSM	N	fallback	Εναχ	Εναχ	N.GSM	2	NUM 13:22
704670	Ενγαδδι	N.NSF	N	standard	Ενγαδδι	Ενγαδδι	N.NSF	1	2CH 20:2
704672	ἔνδεια	N.NSF	N	standard	ἔνδειαν	ενδειαν	N.ASF	9	DEU 28:20
704672	ἔνδεια	N.NSF	N	standard	ἐνδείᾳ	ενδεια	N.DSF	4	PRO 10:21
704672	ἔνδεια	N.NSF	N	standard	ἔνδεια	ενδεια	N.NSF	3	TOB 4:13
704672	ἔνδεια	N.NSF	N	standard	ἐνδείας	ενδειας	N.GSF	3	PRO 17:14
704672	ἔνδεια	N.NSF	N	standard	ἔνδειά	ενδεια	N.NSF	1	PRO 24:34
704674	ἐνδείκτης	N.NSM	N	standard	ἐνδείκτης	ενδεικτης	N.NSM	1	2MA 4:1
704677	ἐνδελεχήσει	V.FAI3S	V	fallback	ἐνδελεχήσει	ενδελεχησει	V.FAI3S	1	SIR 30:1
704678	ἐνδελεχοῦς	A.GSN	A	fallback	ἐνδελεχοῦς	ενδελεχους	A.GSN	1	1ES 6:23
704678	ἐνδελεχοῦς	A.GSN	A	fallback	ἐνδελεχεῖς	ενδελεχεις	A.NPM	1	SIR 17:19
704679	ἐνδελέχιζε	V.PAD2S	V	fallback	ἐνδελέχιζε	ενδελεχιζε	V.PAD2S	3	SIR 9:4
704679	ἐνδελέχιζε	V.PAD2S	V	fallback	ἐνδελεχισθήσεται	ενδελεχισθησεται	V.FPI3S	2	SIR 20:19
704679	ἐνδελέχιζε	V.PAD2S	V	fallback	ἐνδελεχίζοντι	ενδελεχιζοντι	V.PAPDSM	1	SIR 12:3
704679	ἐνδελέχιζε	V.PAD2S	V	fallback	ἐνδελεχίζων	ενδελεχιζων	V.PAPNSM	1	SIR 20:25
704679	ἐνδελέχιζε	V.PAD2S	V	fallback	ἐνδελεχιεῖ	ενδελεχιει	V.FAI3S	1	SIR 41:6
704680	ἐνδελεχισμὸς	N.NSM	N	standard	ἐνδελεχισμοῦ	ενδελεχισμου	N.GSM	10	EXO 29:38
704680	ἐνδελεχισμὸς	N.NSM	N	standard	ἐνδελεχισμὸς	ενδελεχισμος	N.NSM	1	SIR 7:13
