lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
CWQQ/,durstig,,,,,,,,,,,,,,,,,,,,,,,,
CWQ[,,,,überfließen,,,überfließen,,,,,,,,,,,,,,,,,,
CWR/,Rind; Stier,,,,,,,,,,,,,,,,,,,,,,,,
CWR=/,Mauer,,,,,,,,,,,,,,,,,,,,,,,,
CWR==/,Schur,,,,,,,,,,,,,,,,,,,,,,,,
CWR=[,,herabsteigen; Karawane,,,,,,,,,,,,,,,,,,,,,,,
CWRH/,Stützmauer,,,,,,,,,,,,,,,,,,,,,,,,
CWRR/,Feind,,,,,,,,,,,,,,,,,,,,,,,,
CWR[,,betrachten,,,,,,,,,,,,,,,,,,,,,,,
CWTLX/,Schutelach,,,,,,,,,,,,,,,,,,,,,,,,
CWV/,Peitsche,,,,,,,,,,,,,,,,,,,,,,,,
CWV=/,Wasserflut,,,,,,,,,,,,,,,,,,,,,,,,
CWV=[,,verachten,,,,,,,,,,,,,,,,,,,,,,,
CWV[,,unherstreifen; rudern,,unherstreifen; rudern,,unherstreifen; rudern,,,,,,,,,,,,,,,,,,,
CWX/,Schuach,,,,,,,,,,,,,,,,,,,,,,,,
CWXH/,Grube,,,,,,,,,,,,,,,,,,,,,,,,
CWXH=/,Schuha,,,,,,,,,,,,,,,,,,,,,,,,
CWXJ/,Schuachiter,,,,,,,,,,,,,,,,,,,,,,,,
CWXM/,Schuham,,,,,,,,,,,,,,,,,,,,,,,,
CWXMJ/,Schuhamiter,,,,,,,,,,,,,,,,,,,,,,,,
CWX[,,sinken,,,,,,,,,,,,,,,,,,,,,,,
CX/,mit niedergeschlagenen Augen,,,,,,,,,,,,,,,,,,,,,,,,
CXD/,"Geschenk, Bestechung",,,,,,,,,,,,,,,,,,,,,,,,
CXD[,,beschenken,,,,,,,,,,,,,,,,,,,,,,,
CXH[,,sich bücken,,,,,niederdrücken,,,,,,,,,,,,,,,,,,
CXJN/,Geschwür,,,,,,,,,,,,,,,,,,,,,,,,
CXJS/,Wildwuchs,,,,,,,,,,,,,,,,,,,,,,,,
CXJT/,Grube,,,,,,,,,,,,,,,,,,,,,,,,
CXJVH/,Schlachtung,,,,,,,,,,,,,,,,,,,,,,,,
CXL/,Löwenjunges,,,,,,,,,,,,,,,,,,,,,,,,
CXLT/,<Bestandteil von Weihrauch>,,,,,,,,,,,,,,,,,,,,,,,,
CXP/,"<unreiner Vogel>, Möwe?",,,,,,,,,,,,,,,,,,,,,,,,
CXPT/,Schwindsucht,,,,,,,,,,,,,,,,,,,,,,,,
CXQ/,Staub; Wolke,,,,,,,,,,,,,,,,,,,,,,,,
CXQ[,,zerreiben; abreiben,,,,,,,,,,,,,,,,,,,,,,,
CXR/,Morgenröte,,,,,,,,,,,,,,,,,,,,,,,,
CXR=/,schwarz,,,,,,,,,,,,,,,,,,,,,,,,
CXR=[,,schwarz werden,,,,,,,,,,,,,,,,,,,,,,,
CXRJH/,Scheharja,,,,,,,,,,,,,,,,,,,,,,,,
CXRJM/,Schaharajim,,,,,,,,,,,,,,,,,,,,,,,,
CXRWT/,Jugendzeit,,,,,,,,,,,,,,,,,,,,,,,,
CXRXR/,schwärzlich,,,,,,,,,,,,,,,,,,,,,,,,
CXR[,,"aus sein auf, streben nach",,suchen,,,,,,,,,,,,,,,,,,,,,
CXT/,Grube; Grab,,,,,,,,,,,,,,,,,,,,,,,,
CXT[,,,"verdorben, verheert sein","verderben, verheeren",,,"verderben, verheeren",verdorben sein,,,,,,,,,,"verdorben, schlecht",,,,,,,
CXV=[,,hämmern?; legieren?,,,,,,,,,,,,,,,,,,,,,,,
CXVH/,Schlachtung?,,,,,,,,,,,,,,,,,,,,,,,,
CXV[,,schlachten,geschlachtet werden,,,,,,,,,,,,,,,,,,,,,,
CXWR/,Schwärze,,,,,,,,,,,,,,,,,,,,,,,,
CXWT/,Grube,,,,,,,,,,,,,,,,,,,,,,,,
CXX[,,"sich ducken, beugen",gebeugt werden; gedämpft klingen,,,,niederwerfen,,,,,,,,,,,,,,,,,,
CXY/,Hoheit; Stolz,,,,,,,,,,,,,,,,,,,,,,,,
CXYJMH/,Schahazajim,,,,,,,,,,,,,,,,,,,,,,,,
CYP/,Flut,,,,,,,,,,,,,,,,,,,,,,,,
CZP[,,erblicken; bräunen,,,,,,,,,,,,,,,,,,,,,,,
CZR[,,,,,,,,gezwirnt sein,,,,,,,,,,,,,,,,,
D</,Wissen,,,,,,,,,,,,,,,,,,,,,,,,
D<H/,Wissen,,,,,,,,,,,,,,,,,,,,,,,,
D<K[,,erlöschen,ausgelöscht sein,,ausgelöscht werden,,,,,,,,,,,,,,,,,,,,
D<T/,"Wissen, Erkenntnis",,,,,,,,,,,,,,,,,,,,,,,,
D<W>L/,Reguël,,,,,,,,,,,,,,,,,,,,,,,,
D>,diese,,,,,,,,,,,,,,,,,,,,,,,,
D>BH/,"Verzagen, Schrecken",,,,,,,,,,,,,,,,,,,,,,,,
D>BWN/,Verzagen,,,,,,,,,,,,,,,,,,,,,,,,
D>B[,,verschmachten,,,,,,,,,,,,,,,,,,,,,,,
D>G/,Doëg,,,,,,,,,,,,,,,,,,,,,,,,
D>GH/,"Kummer, Sorge, Furcht",,,,,,,,,,,,,,,,,,,,,,,,
D>G[,,"fürchten, sich fürchten",,,,,,,,,,,,,,,,,,,,,,,
D>H/,roter Milan,,,,,,,,,,,,,,,,,,,,,,,,
D>H[,,"schweben, fliegen",,,,,,,,,,,,,,,,,,,,,,,
D>R/,Dor,,,,,,,,,,,,,,,,,,,,,,,,
DB/,"Bär, Bärin",,,,,,,,,,,,,,,,,,,,,,,,
DB>/,Stärke,,,,,,,,,,,,,,,,,,,,,,,,
DBB[,,überfließen,,,,,,,,,,,,,,,,,,,,,,,
DBC/,Honig,,,,,,,,,,,,,,,,,,,,,,,,
DBCT/,Höcker,,,,,,,,,,,,,,,,,,,,,,,,
DBCT=/,Dabbeschet,,,,,,,,,,,,,,,,,,,,,,,,
DBH/,üble Nachrede,,,,,,,,,,,,,,,,,,,,,,,,
DBJR/,Hinterraum,,,,,,,,,,,,,,,,,,,,,,,,
DBJR=/,Debir,,,,,,,,,,,,,,,,,,,,,,,,
DBJWNJM/,Taubenmist,,,,,,,,,,,,,,,,,,,,,,,,
DBLH/,Feigenkuchen,,,,,,,,,,,,,,,,,,,,,,,,
DBLH=/,Ribla,,,,,,,,,,,,,,,,,,,,,,,,
DBLJM/,Diblajim,,,,,,,,,,,,,,,,,,,,,,,,
DBLT/,Feigenkuchen,,,,,,,,,,,,,,,,,,,,,,,,
DBQ/,Zusammenfügung,,,,,,,,,,,,,,,,,,,,,,,,
DBQ=/,"anhänglich, anhangend",,,,,,,,,,,,,,,,,,,,,,,,
DBQ[,,"kleben, ankleben",,,aneinander geklebt sein,,ankleben,angeklebt sein,,,,,,,,,,haften an,,,,,,,
DBR/,"Wort, Tat, Sache",,,,,,,,,,,,,,,,,,,,,,,,
DBR=/,Pest,,,,,,,,,,,,,,,,,,,,,,,,
DBR==/,Weide,,,,,,,,,,,,,,,,,,,,,,,,
DBR===/,"Stachel, Dorn",,,,,,,,,,,,,,,,,,,,,,,,
DBR=====/,Debir,,,,,,,,,,,,,,,,,,,,,,,,
DBR=[,,,,den Rücken kehren,,,zurücktreiben,,,,,,,,,,,,,,,,,,
DBRH/,"Sache, Weise",,,,,,,,,,,,,,,,,,,,,,,,
DBRJ/,Dibri,,,,,,,,,,,,,,,,,,,,,,,,
DBRT/,Wort,,,,,,,,,,,,,,,,,,,,,,,,
DBRT=/,Daberat,,,,,,,,,,,,,,,,,,,,,,,,
DBRWT/,Flöße,,,,,,,,,,,,,,,,,,,,,,,,
DBR[,,reden,reden,sprechen,geredet werden,sprechen,,,,,,,,,,,,,,,,,,,
DBWRH/,Biene,,,,,,,,,,,,,,,,,,,,,,,,
DBWRH=/,Debora,,,,,,,,,,,,,,,,,,,,,,,,
DBX/,Schlachtopfer,,,,,,,,,,,,,,,,,,,,,,,,
DBX[,,,,,,,,,,,,,,,,,,opfern,,,,,,,
DC>/,junges Gras,,,,,,,,,,,,,,,,,,,,,,,,
DC>[,,grünen,,,,,"grünen, sprossen lassen",,,,,,,,,,,,,,,,,,
DCN/,Fett; fette Asche,,,,,,,,,,,,,,,,,,,,,,,,
DCN=/,"fett, mächtig",,,,,,,,,,,,,,,,,,,,,,,,
DCN[,,fett werden,,fett machen,fett gemacht werden,,,,,,,,von Fett triefen,,,,,,,,,,,,
DD/,Brust,,,,,,,,,,,,,,,,,,,,,,,,
DDH[,,,,,,"dahinschreiten, wandeln",,,,,,,,,,,,,,,,,,,
DDN/,Dedan,,,,,,,,,,,,,,,,,,,,,,,,
DDNJ/,Dedaniter,,,,,,,,,,,,,,,,,,,,,,,,
DDNJM/,Rodaniter,,,,,,,,,,,,,,,,,,,,,,,,
DDWHW/,Dodawa,,,,,,,,,,,,,,,,,,,,,,,,
DG/,Fisch,,,,,,,,,,,,,,,,,,,,,,,,
DGH/,Fische <Kollektiv>,,,,,,,,,,,,,,,,,,,,,,,,
DGH[,,zahlreich werden,,,,,,,,,,,,,,,,,,,,,,,
DGL/,"Feldzeichen, Standarte",,,,,,,,,,,,,,,,,,,,,,,,
DGL[,,das Feldzeichen hochheben,um das Feldzeichen geschart sein,,,,,,,,,,,,,,,,,,,,,,
DGN/,"Korn, Getreide",,,,,,,,,,,,,,,,,,,,,,,,
DGR[,,brüten?,,,,,,,,,,,,,,,,,,,,,,,
DGWN/,Dagon,,,,,,,,,,,,,,,,,,,,,,,,
DHB/,Gold,,,,,,,,,,,,,,,,,,,,,,,,
DHJ/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
DHM[,,,"überraschen, überfallen",,,,,,,,,,,,,,,,,,,,,,
DHRH/,Galoppieren,,,,,,,,,,,,,,,,,,,,,,,,
DHR[,,galoppieren,,,,,,,,,,,,,,,,,,,,,,,
DJ,"<Relativpartikel>, <Genitivpartikel>, <Einleitung der direkten Rede>",,,,,,,,,,,,,,,,,,,,,,,,
DJ/,das Ausreichende; genug,,,,,,,,,,,,,,,,,,,,,,,,
DJBN/,Dibon,,,,,,,,,,,,,,,,,,,,,,,,
DJC/,"Dreschen, Dreschzeit",,,,,,,,,,,,,,,,,,,,,,,,
DJCN/,Dischan,,,,,,,,,,,,,,,,,,,,,,,,
DJCWN/,Antilope?,,,,,,,,,,,,,,,,,,,,,,,,
DJCWN=/,Dischon,,,,,,,,,,,,,,,,,,,,,,,,
DJG/,Fischer,,,,,,,,,,,,,,,,,,,,,,,,
DJG[,,herausfischen,,,,,,,,,,,,,,,,,,,,,,,
DJH/,"<unreiner Vogel>, Weihe?",,,,,,,,,,,,,,,,,,,,,,,,
DJMWN/,Dimna,,,,,,,,,,,,,,,,,,,,,,,,
DJMWNH/,Dimona,,,,,,,,,,,,,,,,,,,,,,,,
DJN/,"Gericht, Rechtsfall, Recht",,,,,,,,,,,,,,,,,,,,,,,,
DJN=/,Richter,,,,,,,,,,,,,,,,,,,,,,,,
DJNH/,Dina,,,,,,,,,,,,,,,,,,,,,,,,
DJNJ/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
DJN[,,"Recht schaffen, richten","hadern, sich zanken",,,,,,,,,,,,,,,Recht sprechen,,,,,,,
DJPT/,Rifat,,,,,,,,,,,,,,,,,,,,,,,,
DJQ/,Belagerungswerk,,,,,,,,,,,,,,,,,,,,,,,,
DJW/,Tinte,,,,,,,,,,,,,,,,,,,,,,,,
DJ_ZHB/,Di-Sahab,,,,,,,,,,,,,,,,,,,,,,,,
DK,jener,,,,,,,,,,,,,,,,,,,,,,,,
DK/,unterdrückt,,,,,,,,,,,,,,,,,,,,,,,,
DK=,jene,,,,,,,,,,,,,,,,,,,,,,,,
DK>/,zerschlagen,,,,,,,,,,,,,,,,,,,,,,,,
DK>[,,,"unterdrückt, zerschlagen sein","zerschlagen, unterdrücken",zerschlagen sein,zerschlagen werden,,,,,,,,,,,,,,,,,,,
DKH/,Zerschlagung,,,,,,,,,,,,,,,,,,,,,,,,
DKH[,,"zerschlagen werden, sein","zerschlagen werden, sein",zerschlagen,,,,,,,,,,,,,,,,,,,,,
DKJ/,Klatschen (der Wellen),,,,,,,,,,,,,,,,,,,,,,,,
DKN,"jener, jene",,,,,,,,,,,,,,,,,,,,,,,,
DKR/,Widder,,,,,,,,,,,,,,,,,,,,,,,,
DKRN/,"Memorandum, Protokoll",,,,,,,,,,,,,,,,,,,,,,,,
DKRWN/,"Memorandum, Protokoll",,,,,,,,,,,,,,,,,,,,,,,,
DL/,"arm, schwach, gering",,,,,,,,,,,,,,,,,,,,,,,,
DL<N/,Dilan,,,,,,,,,,,,,,,,,,,,,,,,
DL=/,Tür,,,,,,,,,,,,,,,,,,,,,,,,
DLG[,,"hüpfen, springen",,"springen, erklettern",,,,,,,,,,,,,,,,,,,,,
DLH/,Kette (eines Webstuhls); Haare,,,,,,,,,,,,,,,,,,,,,,,,
DLH=/,die Geringen,,,,,,,,,,,,,,,,,,,,,,,,
DLH[,,schöpfen,,"heraufziehen, retten",,,,,,,,,,,,,,,,,,,,,
DLJ/,Schöpfeimer,,,,,,,,,,,,,,,,,,,,,,,,
DLJH/,Delaja,,,,,,,,,,,,,,,,,,,,,,,,
DLJHW/,Delaja,,,,,,,,,,,,,,,,,,,,,,,,
DLJLH/,Delila,,,,,,,,,,,,,,,,,,,,,,,,
DLJT/,"Zweig, Ranke",,,,,,,,,,,,,,,,,,,,,,,,
DLL[,,"klein, gering sein",,,,,,,,,,,,,,,,,,,,,,,
DLP/,Tröpfeln,,,,,,,,,,,,,,,,,,,,,,,,
DLP=[,,tropfen,,,,,,,,,,,,,,,,,,,,,,,
DLPWN/,Dalfon,,,,,,,,,,,,,,,,,,,,,,,,
DLP[,,schlaflos sein,,,,,,,,,,,,,,,,,,,,,,,
DLQT/,Fieber,,,,,,,,,,,,,,,,,,,,,,,,
DLQ[,,"brennen, verfolgen",,,,,anzünden,,,,,,,,,,,brennen,,,,,,,
DLT/,Tür,,,,,,,,,,,,,,,,,,,,,,,,
DLX[,,trüben,,,,,,,,,,,,,,,,,,,,,,,
DM/,Blut,,,,,,,,,,,,,,,,,,,,,,,,
DM</,Saft,,,,,,,,,,,,,,,,,,,,,,,,
DM<H/,Tränen,,,,,,,,,,,,,,,,,,,,,,,,
DM<[,,weinen,,,,,,,,,,,,,,,,,,,,,,,
DMCQ/,Damaskus,,,,,,,,,,,,,,,,,,,,,,,,
DMFQ/,Damaskus,,,,,,,,,,,,,,,,,,,,,,,,
DMH/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
DMH=[,,"still werden, zum Ende kommen",zum Schweigen gebracht sein,,,,,,,,,,,,,,,,,,,,,,
DMH[,,"ähnlich sein, gleichen",,"vergleichen, sich denken",,sich gleichstellen,,,,,,,,,,,,gleichen,,,,,,,
DMJ/,Ruhe,,,,,,,,,,,,,,,,,,,,,,,,
DMJ=/,Gleichheit,,,,,,,,,,,,,,,,,,,,,,,,
DMJN/,Ähnlichkeit,,,,,,,,,,,,,,,,,,,,,,,,
DMMH/,Ruhe nach dem Sturm,,,,,,,,,,,,,,,,,,,,,,,,
DMM[,,"still stehen, Ruhe haben",zum Stillstehen gebracht werden,"still stehen, Ruhe haben",,,zum Stillstehen bringen,,,,,,,,,,,,,,,,,,
DMN/,Dünger,,,,,,,,,,,,,,,,,,,,,,,,
DMNH/,Dimna,,,,,,,,,,,,,,,,,,,,,,,,
DMWT/,Gleichheit; Gestalt,,,,,,,,,,,,,,,,,,,,,,,,
DN/,Dan,,,,,,,,,,,,,,,,,,,,,,,,
DNH,dieser,,,,,,,,,,,,,,,,,,,,,,,,
DNH/,Danna,,,,,,,,,,,,,,,,,,,,,,,,
DNHBH/,Dinhaba,,,,,,,,,,,,,,,,,,,,,,,,
DNJ/,Daniter,,,,,,,,,,,,,,,,,,,,,,,,
DNJ>L/,Daniel,,,,,,,,,,,,,,,,,,,,,,,,
DPJ/,Makel,,,,,,,,,,,,,,,,,,,,,,,,
DPQH/,Dofka,,,,,,,,,,,,,,,,,,,,,,,,
DPQ[,,(zu heftig) antreiben; anklopfen,,,,einander drängen,,,,,,,,,,,,,,,,,,,
DQ/,dünn,,,,,,,,,,,,,,,,,,,,,,,,
DQ=/,"<etwas Dünnes>, Schleier?",,,,,,,,,,,,,,,,,,,,,,,,
DQLH/,Dikla,,,,,,,,,,,,,,,,,,,,,,,,
DQQ[,,zermalmen; fein sein,,,,,zermalmen,zermalmt werden,,,,,,,,,,,,,"zerschlagen, zermalmen",,,,
DQR/,Deker,,,,,,,,,,,,,,,,,,,,,,,,
DQR[,,"durchbohren, erstechen",durchbohrt werden,,durchbohrt sein,,,,,,,,,,,,,,,,,,,,
DR/,Perle,,,,,,,,,,,,,,,,,,,,,,,,
DR</,Darda,,,,,,,,,,,,,,,,,,,,,,,,
DR>WN/,Abscheu,,,,,,,,,,,,,,,,,,,,,,,,
DRBN/,Stachel (eines Steckens),,,,,,,,,,,,,,,,,,,,,,,,
DRBN=/,Stachel (eines Steckens),,,,,,,,,,,,,,,,,,,,,,,,
DRC[,,"untersuchen, suchen","gesucht werden, sich suchen lassen",,,,,,,,,,,,,,,,,,,,,,
DRD</,Darda,,,,,,,,,,,,,,,,,,,,,,,,
DRDR/,Disteln,,,,,,,,,,,,,,,,,,,,,,,,
DRJWC/,Darius,,,,,,,,,,,,,,,,,,,,,,,,
DRK/,Weg,,,,,,,,,,,,,,,,,,,,,,,,
DRKMNJM/,Golddariken <persische Münzen>,,,,,,,,,,,,,,,,,,,,,,,,
DRK[,,treten,,,,,"betreten lassen, betreten",,,,,,,,,,,,,,,,,,
DRMFQ/,Damaskus,,,,,,,,,,,,,,,,,,,,,,,,
DRQWN/,Darkon,,,,,,,,,,,,,,,,,,,,,,,,
DRWM/,Süden; Südwind,,,,,,,,,,,,,,,,,,,,,,,,
DRWR/,Tropfen,,,,,,,,,,,,,,,,,,,,,,,,
DRWR=/,Freilassung,,,,,,,,,,,,,,,,,,,,,,,,
DRWR==/,Schwalbe,,,,,,,,,,,,,,,,,,,,,,,,
DT/,"Anordnung, Gesetz",,,,,,,,,,,,,,,,,,,,,,,,
DT>/,Gras,,,,,,,,,,,,,,,,,,,,,,,,
DTBR/,Richter,,,,,,,,,,,,,,,,,,,,,,,,
DTN/,Dotan,,,,,,,,,,,,,,,,,,,,,,,,
DTN=/,Datan,,,,,,,,,,,,,,,,,,,,,,,,
DWB[,,,,,,,dahinschwinden lassen,,,,,,,,,,,,,,,,,,
DWC[,,"zertreten, dreschen",zertreten werden,,,,,gedroschen werden,,,,,,,,,,zertreten,,,,,,,
DWD/,"Geliebter, Liebe; Onkel",,,,,,,,,,,,,,,,,,,,,,,,
DWD=/,Kochtopf; Korb,,,,,,,,,,,,,,,,,,,,,,,,
DWD==/,David,,,,,,,,,,,,,,,,,,,,,,,,
DWDH/,Tante,,,,,,,,,,,,,,,,,,,,,,,,
DWDJ/,Dodai,,,,,,,,,,,,,,,,,,,,,,,,
DWDJ=/,"Frucht der Alraune, Liebesapfel",,,,,,,,,,,,,,,,,,,,,,,,
DWDW/,Dodo,,,,,,,,,,,,,,,,,,,,,,,,
DWG/,Fischer,,,,,,,,,,,,,,,,,,,,,,,,
DWGH/,Fischerei,,,,,,,,,,,,,,,,,,,,,,,,
DWH/,"menstruierend, krank",,,,,,,,,,,,,,,,,,,,,,,,
DWH[,,menstruieren,,,,,,,,,,,,,,,,,,,,,,,
DWJ/,Krankheit,,,,,,,,,,,,,,,,,,,,,,,,
DWJ=/,krank,,,,,,,,,,,,,,,,,,,,,,,,
DWKJPT/,"<unreiner Vogel>, Wiedehopf?",,,,,,,,,,,,,,,,,,,,,,,,
DWK[,,zerstampfen,,,,,,,,,,,,,,,,,,,,,,,
DWMFQ/,Damaskus,,,,,,,,,,,,,,,,,,,,,,,,
DWMH/,Schweigen,,,,,,,,,,,,,,,,,,,,,,,,
DWMH=/,Duma,,,,,,,,,,,,,,,,,,,,,,,,
DWMJH/,Schweigen,,,,,,,,,,,,,,,,,,,,,,,,
DWMM,still,,,,,,,,,,,,,,,,,,,,,,,,
DWNG/,Wachs,,,,,,,,,,,,,,,,,,,,,,,,
DWN[,,da sein,,,,,,,,,,,,,,,,,,,,,,,
DWQ[,,,,,,,,,,,,,,,,,,zerpudern,,,,,,,
DWR/,"Generation, Zeitalter",,,,,,,,,,,,,,,,,,,,,,,,
DWR=/,Kreis; Ball,,,,,,,,,,,,,,,,,,,,,,,,
DWR==/,"Zeltlager, Wohnung",,,,,,,,,,,,,,,,,,,,,,,,
DWR===/,Dor,,,,,,,,,,,,,,,,,,,,,,,,
DWR>/,Dura,,,,,,,,,,,,,,,,,,,,,,,,
DWR[,,herumziehen,,,,,,,,,,,,,,,,wohnen,,,,,,,
DWX[,,,,,,,"abspülen, wegspülen",,,,,,,,,,,,,,,,,,
DWY[,,"hüpfen, springen",,,,,,,,,,,,,,,,,,,,,,,
DXH[,,"stoßen, umstoßen",umgestoßen werden,,umgestoßen werden,,,,,,,,,,,,,,,,,,,,
DXJ/,Anstoß,,,,,,,,,,,,,,,,,,,,,,,,
DXL[,,,,,,,,,,,,,,,,,,sich fürchten,,erschrecken,,,,,
DXN/,Hirse,,,,,,,,,,,,,,,,,,,,,,,,
DXP[,,eilen,"eilen, sich beeilen",,,,,,,,,,,,,,,,,,,,,,
DXQ[,,"drängen, bedrängen",,,,,,,,,,,,,,,,,,,,,,,
DXWH/,Beischläferin?; Tisch?; <Musikinstrument>?,,,,,,,,,,,,,,,,,,,,,,,,
DXX[,,,"gestoßen, verstoßen werden",,,,,,,,,,,,,,,,,,,,,,
F<JR/,Ziegenbock,,,,,,,,,,,,,,,,,,,,,,,,
F<JR=/,haariger Dämon,,,,,,,,,,,,,,,,,,,,,,,,
F<JR==/,Regenschauer,,,,,,,,,,,,,,,,,,,,,,,,
F<JR===/,haarig,,,,,,,,,,,,,,,,,,,,,,,,
F<JR====/,Seïr,,,,,,,,,,,,,,,,,,,,,,,,
F<JRH/,Ziege,,,,,,,,,,,,,,,,,,,,,,,,
F<JRH=/,Seïra,,,,,,,,,,,,,,,,,,,,,,,,
F<PJM/,beunruhigende Gedanken,,,,,,,,,,,,,,,,,,,,,,,,
F<R/,Haar,,,,,,,,,,,,,,,,,,,,,,,,
F<R=/,Sturm,,,,,,,,,,,,,,,,,,,,,,,,
F<R==/,Schauder,,,,,,,,,,,,,,,,,,,,,,,,
F<R==[,,kennen,,,,,,,,,,,,,,,,,,,,,,,
F<R=[,,schaudern,,,,,,,,,,,,,,,,,,,,,,,
F<RH/,Gerste,,,,,,,,,,,,,,,,,,,,,,,,
F<RH=/,einzelnes Haar,,,,,,,,,,,,,,,,,,,,,,,,
F<RH==/,Sturm,,,,,,,,,,,,,,,,,,,,,,,,
F<RJM/,Seorim,,,,,,,,,,,,,,,,,,,,,,,,
F<R[,,hinwegfegen,stürmen,hinwegfegen,,einstürmen auf,,,,,,,,,,,,,,,,,,,
F>R/,Sauerteig,,,,,,,,,,,,,,,,,,,,,,,,
F>T/,Erhebung; Hoheit,,,,,,,,,,,,,,,,,,,,,,,,
F>T=/,Hautmal,,,,,,,,,,,,,,,,,,,,,,,,
FB/,Ältester,,,,,,,,,,,,,,,,,,,,,,,,
FB</,"Sättigung, Genüge",,,,,,,,,,,,,,,,,,,,,,,,
FB<=/,satt,,,,,,,,,,,,,,,,,,,,,,,,
FB<==/,"Sättigung, Genüge",,,,,,,,,,,,,,,,,,,,,,,,
FB<H/,Sättigung,,,,,,,,,,,,,,,,,,,,,,,,
FB<H=/,Sättigung,,,,,,,,,,,,,,,,,,,,,,,,
FB<[,,satt sein,,sättigen,,,sättigen,,,,,,,,,,,,,,,,,,
FBK>/,<dreieckiges Musikinstrument>,,,,,,,,,,,,,,,,,,,,,,,,
FBKH/,Netz; Gitter,,,,,,,,,,,,,,,,,,,,,,,,
FBM/,Sibma,,,,,,,,,,,,,,,,,,,,,,,,
FBMH/,Sibma,,,,,,,,,,,,,,,,,,,,,,,,
FBR/,Hoffnung,,,,,,,,,,,,,,,,,,,,,,,,
FBR[,,prüfen,,"hoffen, warten",,,,,,,,,,,,,,,,,,,,,
FDD[,,,,eineggen,,,,,,,,,,,,,,,,,,,,,
FDH/,freies Feld,,,,,,,,,,,,,,,,,,,,,,,,
FDJ/,freies Feld,,,,,,,,,,,,,,,,,,,,,,,,
FDJM/,Siddim,,,,,,,,,,,,,,,,,,,,,,,,
FDRH/,Reihe?,,,,,,,,,,,,,,,,,,,,,,,,
FFWN/,"Freude, Jubel",,,,,,,,,,,,,,,,,,,,,,,,
FG>[,,,,,,,preisen; groß machen,,,,,,,,,,,groß werden,,,,,,,
FGB[,,hoch sein,"hoch, unzugänglich sein","hoch, unzugänglich machen",geschützt werden,,erhaben handeln,,,,,,,,,,,,,,,,,,
FGH[,,wachsen,,,,,groß machen,,,,,,,,,,,,,,,,,,
FGJ>/,"hoch, erhaben",,,,,,,,,,,,,,,,,,,,,,,,
FGWB/,Segub,,,,,,,,,,,,,,,,,,,,,,,,
FH/,Lamm; Zicklein,,,,,,,,,,,,,,,,,,,,,,,,
FHD/,Zeuge,,,,,,,,,,,,,,,,,,,,,,,,
FHDW/,Zeugnis,,,,,,,,,,,,,,,,,,,,,,,,
FHRNJM/,mondförmige Schmucksachen,,,,,,,,,,,,,,,,,,,,,,,,
FJ>/,Hoheit,,,,,,,,,,,,,,,,,,,,,,,,
FJ>N/,Sion,,,,,,,,,,,,,,,,,,,,,,,,
FJB/,"Grauhaarigkeit, hohes Alter",,,,,,,,,,,,,,,,,,,,,,,,
FJBH/,"Grauhaarigkeit, hohes Alter",,,,,,,,,,,,,,,,,,,,,,,,
FJB[,,"grau, alt sein",,,,,,,,,,,,,,,,,,,,,,,
FJD/,Kalk,,,,,,,,,,,,,,,,,,,,,,,,
FJD[,,mit Kalk überstreichen,,,,,,,,,,,,,,,,,,,,,,,
FJG/,Ausscheidung,,,,,,,,,,,,,,,,,,,,,,,,
FJM[,,"setzen, stellen",,,,,"stellen, machen",gestellt werden,,,,,,,,,,"setzen, richten",(Befehl) gegen; legen,,,,,gelegt werden; gemacht werden zu,
FJX/,Strauch,,,,,,,,,,,,,,,,,,,,,,,,
FJX=/,Anliegen,,,,,,,,,,,,,,,,,,,,,,,,
FJXH/,Anliegen,,,,,,,,,,,,,,,,,,,,,,,,
FJX[,,sich befassen mit,,sich befassen mit,,,,,,,,,,,,,,,,,,,,,
FK/,Dorn,,,,,,,,,,,,,,,,,,,,,,,,
FK=/,Hütte,,,,,,,,,,,,,,,,,,,,,,,,
FKH/,Harpune,,,,,,,,,,,,,,,,,,,,,,,,
FKJH/,Schiff,,,,,,,,,,,,,,,,,,,,,,,,
FKJH=/,Sacheja,,,,,,,,,,,,,,,,,,,,,,,,
FKJN/,Messer,,,,,,,,,,,,,,,,,,,,,,,,
FKJR/,gemietet; Taglöhner,,,,,,,,,,,,,,,,,,,,,,,,
FKK[,,abdecken,,,,,,,,,,,,,,,,,,,,,,,
FKL/,Einsicht,,,,,,,,,,,,,,,,,,,,,,,,
FKL=[,,,,kreuzen,,,,,,,,,,,,,,,,,,,,,
FKLTNW/,Einsicht,,,,,,,,,,,,,,,,,,,,,,,,
FKLWT/,Torheit,,,,,,,,,,,,,,,,,,,,,,,,
FKL[,,Erfolg haben,,töricht erscheinen lassen,,,Einsicht haben; einsichtig machen; einsichtig handeln; genau beachten,,,,,,,,betrachten,,,,,,,,,,
FKR/,Lohn,,,,,,,,,,,,,,,,,,,,,,,,
