lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
BRK=[,,knielen,,,,,doen knielen,,,,,,,,,,,knielen,,,,,,,
BRK>L/,Barachel,,,,,,,,,,,,,,,,,,,,,,,,
BRKH/,zegen,,,,,,,,,,,,,,,,,,,,,,,,
BRKH=/,"waterbekken, vijver",,,,,,,,,,,,,,,,,,,,,,,,
BRKH==/,[dub] eigennaam of zegen,,,,,,,,,,,,,,,,,,,,,,,,
BRKJH/,Berechja,,,,,,,,,,,,,,,,,,,,,,,,
BRKJHW/,Berechja,,,,,,,,,,,,,,,,,,,,,,,,
BRK[,,"zegenen, prijzen","elkaar zegen toewensen, gezegend worden","prijzen, God prijzen","gezegend zijn, geprezen zijn","elkaar zegen toewensen, gezegend worden",,,,,,,,,,,,gezegend,,zegenen,,,,,
BRM,"echter, maar",,,,,,,,,,,,,,,,,,,,,,,,
BRMJM/,tweekleurige stof,,,,,,,,,,,,,,,,,,,,,,,,
BRQ/,bliksem,,,,,,,,,,,,,,,,,,,,,,,,
BRQ=/,Barak,,,,,,,,,,,,,,,,,,,,,,,,
BRQNJM/,plant met dorens,,,,,,,,,,,,,,,,,,,,,,,,
BRQT/,smaragd of beril,,,,,,,,,,,,,,,,,,,,,,,,
BRQT=/,donkergroen beril,,,,,,,,,,,,,,,,,,,,,,,,
BRQWS/,Barkos,,,,,,,,,,,,,,,,,,,,,,,,
BRQ[,,flitsen,,,,,,,,,,,,,,,,,,,,,,,
BRR[,,zuiveren,schoon houden,reinigen,,"schoongemaakt worden, gezeefd worden","zeven, schoonmaken",,,,,,,,,,,,,,,,,,
BRTJ/,Berotai,,,,,,,,,,,,,,,,,,,,,,,,
BRWC/,jeneverbes,,,,,,,,,,,,,,,,,,,,,,,,
BRWK/,Baruch,,,,,,,,,,,,,,,,,,,,,,,,
BRWR/,"puur/duidelijk, oprecht, gekozen",,,,,,,,,,,,,,,,,,,,,,,,
BRWT/,voedsel,,,,,,,,,,,,,,,,,,,,,,,,
BRWT=/,jeneverbes,,,,,,,,,,,,,,,,,,,,,,,,
BRWTH/,Berota,,,,,,,,,,,,,,,,,,,,,,,,
BRX/,"voortvluchtige, kronkelend",,,,,,,,,,,,,,,,,,,,,,,,
BRXMJ/,uit Barchum,,,,,,,,,,,,,,,,,,,,,,,,
BRX[,,"weglopen, vluchten",,,,,wegjagen,,,,,,,,,,,,,,,,,,
BRZJT/,Bir-Zaït,,,,,,,,,,,,,,,,,,,,,,,,
BRZL/,ijzer,,,,,,,,,,,,,,,,,,,,,,,,
BRZLJ/,Barzillai,,,,,,,,,,,,,,,,,,,,,,,,
BSJ/,Besai,,,,,,,,,,,,,,,,,,,,,,,,
BSR/,onrijpe vruchten,,,,,,,,,,,,,,,,,,,,,,,,
BSWDJH/,Besodja,,,,,,,,,,,,,,,,,,,,,,,,
BT/,dochter,,,,,,,,,,,,,,,,,,,,,,,,
BT=/,(vloeistofmaat) bat,,,,,,,,,,,,,,,,,,,,,,,,
BTH/,"afgrond, klif",,,,,,,,,,,,,,,,,,,,,,,,
BTH=/,verwoesting,,,,,,,,,,,,,,,,,,,,,,,,
BTJH/,Bitja,,,,,,,,,,,,,,,,,,,,,,,,
BTQ[,,,,slachten,,,,,,,,,,,,,,,,,,,,,
BTR/,"deel,stuk",,,,,,,,,,,,,,,,,,,,,,,,
BTR=/,[inexpl],,,,,,,,,,,,,,,,,,,,,,,,
BTRWN/,"ravijn, voormiddag",,,,,,,,,,,,,,,,,,,,,,,,
BTR[,,in stukken snijden,,in stukken snijden,,,,,,,,,,,,,,,,,,,,,
BTW>L/,Betuel,,,,,,,,,,,,,,,,,,,,,,,,
BTW>L=/,Betuel,,,,,,,,,,,,,,,,,,,,,,,,
BTWLH/,ongetrouwde jonge vrouw,,,,,,,,,,,,,,,,,,,,,,,,
BTWLJM/,"maagdelijkheid, bewijs van maagdelijkheid",,,,,,,,,,,,,,,,,,,,,,,,
BT_CB</,Batseba,,,,,,,,,,,,,,,,,,,,,,,,
BT_CW</,Batsua,,,,,,,,,,,,,,,,,,,,,,,,
BT_RBJM/,Bat-Rabbim,,,,,,,,,,,,,,,,,,,,,,,,
BV>[,,roddelen,,"gedachteloos spreken, zwetsen",,,,,,,,,,,,,,,,,,,,,
BVL[,,niets doen,,,,,,,,,,,,,,,,ophouden,,laten ophouden,,,,,
BVN/,"buik, binnenste, baarmoeder",,,,,,,,,,,,,,,,,,,,,,,,
BVN=/,Beten,,,,,,,,,,,,,,,,,,,,,,,,
BVNH/,pistachenoot,,,,,,,,,,,,,,,,,,,,,,,,
BVNJM/,Betonim,,,,,,,,,,,,,,,,,,,,,,,,
BVWX/,vertrouwend,,,,,,,,,,,,,,,,,,,,,,,,
BVX/,zekerheid,,,,,,,,,,,,,,,,,,,,,,,,
BVX=/,Betach,,,,,,,,,,,,,,,,,,,,,,,,
BVXH/,vertrouwen,,,,,,,,,,,,,,,,,,,,,,,,
BVXWN/,vertrouwen,,,,,,,,,,,,,,,,,,,,,,,,
BVXWT/,vertrouwen,,,,,,,,,,,,,,,,,,,,,,,,
BVX[,,vertrouwen,,,,,"iemand ertoe brengen op iets/iemand te vertrouwen,toevertrouwen",,,,,,,,,,,,,,,,,,
BW>[,,"komen, gaan, (in)gaan",,,,,brengen,gebracht worden,,,,,,,,,,,,,,,,,
BWCH/,schaamte,,,,,,,,,,,,,,,,,,,,,,,,
BWC[,,zich schamen,,dralen,,zich voor de ander schamen,"te schande maken, zich schamen, ten val gebracht zijn",,,,,,,,,,,,,,,,,,
BWJ/,Binnuï,,,,,,,,,,,,,,,,,,,,,,,,
BWK[,,,"opgewonden zijn, verward rondlopen",,,,,,,,,,,,,,,,,,,,,,
BWL/,blok hout,,,,,,,,,,,,,,,,,,,,,,,,
BWL=/,Bul (maand),,,,,,,,,,,,,,,,,,,,,,,,
BWNH/,Buna,,,,,,,,,,,,,,,,,,,,,,,,
BWNJ/,Bunni,,,,,,,,,,,,,,,,,,,,,,,,
BWQH/,leegheid,,,,,,,,,,,,,,,,,,,,,,,,
BWQR/,veehoeder,,,,,,,,,,,,,,,,,,,,,,,,
BWR/,cisterne,,,,,,,,,,,,,,,,,,,,,,,,
BWR_<CN/,Bor-Asan,,,,,,,,,,,,,,,,,,,,,,,,
BWS[,,vertrappen,,"vertrappen, ontheiligen",,spartelen,,vertrapt worden,,,,,,,,,,,,,,,,,
BWY/,byssus (zeezijde),,,,,,,,,,,,,,,,,,,,,,,,
BWYY/,Boses,,,,,,,,,,,,,,,,,,,,,,,,
BWZ/,minachting,,,,,,,,,,,,,,,,,,,,,,,,
BWZ=/,Buz,,,,,,,,,,,,,,,,,,,,,,,,
BWZ==/,Buz,,,,,,,,,,,,,,,,,,,,,,,,
BWZH/,minachting,,,,,,,,,,,,,,,,,,,,,,,,
BWZJ/,uit Buz,,,,,,,,,,,,,,,,,,,,,,,,
BWZJ=/,Buzi,,,,,,,,,,,,,,,,,,,,,,,,
BWZ[,,minachting tonen voor,,,,,,,,,,,,,,,,,,,,,,,
BXJR/,uitgekozene,,,,,,,,,,,,,,,,,,,,,,,,
BXL[,,verachten,,,,,,,,,,,,,,,,,,,,,,,
BXN/,toetsteen,,,,,,,,,,,,,,,,,,,,,,,,
BXN=/,wachttoren,,,,,,,,,,,,,,,,,,,,,,,,
BXN[,,"keuren, op de proef stellen",op de proef gesteld worden,,gekeurd worden,,,,,,,,,,,,,,,,,,,,
BXRJM/,"leeftijd, jeugd",,,,,,,,,,,,,,,,,,,,,,,,
BXRJM=/,Bachurim,,,,,,,,,,,,,,,,,,,,,,,,
BXRMJ/,Bachriet,,,,,,,,,,,,,,,,,,,,,,,,
BXR[,,kiezen,"getest worden, [+ מן] voorkeur geven aan",,,,,,,,,,,,,,,,,,,,,,
BXWN/,keurder van metaal,,,,,,,,,,,,,,,,,,,,,,,,
BXWN=/,belegeringswal,,,,,,,,,,,,,,,,,,,,,,,,
BXWR/,jonge man,,,,,,,,,,,,,,,,,,,,,,,,
BXWRWT/,"leeftijd, jeugd",,,,,,,,,,,,,,,,,,,,,,,,
BY/,slib,,,,,,,,,,,,,,,,,,,,,,,,
BY</,"het verbreken, oneigenlijke winst",,,,,,,,,,,,,,,,,,,,,,,,
BY<[,,"afknippen, winst maken, verbreken (van gelederen)",,"afsnijden, voltooien, vervullen",,,,,,,,,,,,,,,,,,,,,
BYH/,drassig land,,,,,,,,,,,,,,,,,,,,,,,,
BYJ/,Besai,,,,,,,,,,,,,,,,,,,,,,,,
BYJR/,druiven-oogst,,,,,,,,,,,,,,,,,,,,,,,,
BYJR=/,ontoegankelijk,,,,,,,,,,,,,,,,,,,,,,,,
BYL/,ui,,,,,,,,,,,,,,,,,,,,,,,,
BYL>L/,Besaleël,,,,,,,,,,,,,,,,,,,,,,,,
BYLWT/,Baslut,,,,,,,,,,,,,,,,,,,,,,,,
BYQ/,deeg,,,,,,,,,,,,,,,,,,,,,,,,
BYQT/,Boskat,,,,,,,,,,,,,,,,,,,,,,,,
BYQ[,,opzwellen,,,,,,,,,,,,,,,,,,,,,,,
BYR/,gouderts,,,,,,,,,,,,,,,,,,,,,,,,
BYR=/,Beser,,,,,,,,,,,,,,,,,,,,,,,,
BYR==/,Beser,,,,,,,,,,,,,,,,,,,,,,,,
BYR==[,,deemoedigen,,,,,,,,,,,,,,,,,,,,,,,
BYR=[,,,"onmogelijk zijn, uitgesloten zijn van",ontoegankelijk maken,,,,,,,,,,,,,,,,,,,,,
BYRH/,[dub],,,,,,,,,,,,,,,,,,,,,,,,
BYRH=/,Bosra,,,,,,,,,,,,,,,,,,,,,,,,
BYRT/,droogte,,,,,,,,,,,,,,,,,,,,,,,,
BYRWN/,? [dub] in drommen,,,,,,,,,,,,,,,,,,,,,,,,
BYR[,,druiven plukken,,,,,,,,,,,,,,,,,,,,,,,
BYWR/,"ontoegankelijk, versterkt",,,,,,,,,,,,,,,,,,,,,,,,
BZ/,buit,,,,,,,,,,,,,,,,,,,,,,,,
BZ>[,,wegspoelen,,,,,,,,,,,,,,,,,,,,,,,
BZH/,buit,,,,,,,,,,,,,,,,,,,,,,,,
BZH[,,verachten,"veracht worden, verachtelijk zijn",,,,verachtelijk maken,,,,,,,,,,,,,,,,,,
BZJWN/,geringschatting,,,,,,,,,,,,,,,,,,,,,,,,
BZJWTJH/,Bizjotja,,,,,,,,,,,,,,,,,,,,,,,,
BZQ/,bliksem,,,,,,,,,,,,,,,,,,,,,,,,
BZQ=/,Bezek,,,,,,,,,,,,,,,,,,,,,,,,
BZR[,,uitstrooien,,verstrooien,,,,,,,,,,,,,,,,,,,,,
BZT>/,Bizzeta,,,,,,,,,,,,,,,,,,,,,,,,
BZZ[,,plunderen,geplunderd worden,,geplunderd worden,,,,,,,,,,,,,,,,,,,,
C,,,,,,,,,,,,,,,,,,,,,,,,,
C<<=[,,,,,,,,,,,,,,,,,,,,,,,,,
C<<[,,,,,,,,,,,,,,,,,,,,,,,,,
C<CGZ/,Saäsgaz,,,,,,,,,,,,,,,,,,,,,,,,
C<CW<JM/,,,,,,,,,,,,,,,,,,,,,,,,,
C<H/,ogenblik,,,,,,,,,,,,,,,,,,,,,,,,
C<H[,,,,,,,,,,,,,,,,,,,,,,,,,
C<L/,,,,,,,,,,,,,,,,,,,,,,,,,
C<LBJM/,Saälbim,,,,,,,,,,,,,,,,,,,,,,,,
C<LBJN/,Saälabbin,,,,,,,,,,,,,,,,,,,,,,,,
C<LBNJ/,uit Saälbon,,,,,,,,,,,,,,,,,,,,,,,,
C<LJM/,Saälim,,,,,,,,,,,,,,,,,,,,,,,,
C<N[,,,,,,,,,,,,,,,,,,,,,,,,,
C<P/,Saäf,,,,,,,,,,,,,,,,,,,,,,,,
C<R/,poort,,,,,,,,,,,,,,,,,,,,,,,,
C<R=/,,,,,,,,,,,,,,,,,,,,,,,,,
C<R==/,,,,,,,,,,,,,,,,,,,,,,,,,
C<RJH/,Searja,,,,,,,,,,,,,,,,,,,,,,,,
C<RJM/,Saäraïm,,,,,,,,,,,,,,,,,,,,,,,,
C<RWR/,,,,,,,,,,,,,,,,,,,,,,,,,
C<RWRJ/,,,,,,,,,,,,,,,,,,,,,,,,,
C<R[,,,,,,,,,,,,,,,,,,,,,,,,,
C<VH/,,,,,,,,,,,,,,,,,,,,,,,,,
C<VNZ/,,,,,,,,,,,,,,,,,,,,,,,,,
C>B[,,,,,,,,,,,,,,,,,,,,,,,,,
C>GH/,,,,,,,,,,,,,,,,,,,,,,,,,
C>G[,,,,,,,,,,,,,,,,,,,,,,,,,
C>H==[,,,,,,,,,,,,,,,,,,,,,,,,,
C>H=[,,,,,,,,,,,,,,,,,,,,,,,,,
C>H[,,"braak liggen, verwoest zijn",,,,,verwoesten,,,,,,,,,,,,,,,,,,
C>JH/,,,,,,,,,,,,,,,,,,,,,,,,,
C>L/,Seal,,,,,,,,,,,,,,,,,,,,,,,,
C>LH/,verzoek,,,,,,,,,,,,,,,,,,,,,,,,
C>LH=/,,,,,,,,,,,,,,,,,,,,,,,,,
C>LTJ>L/,Sealtiël,,,,,,,,,,,,,,,,,,,,,,,,
C>L[,,"vragen, lenen, toebidden",,,,,,,,,,,,,,,,vragen,,,,,,,
C>NN/,"zorgeloos, zeker, zelfverzekerd; overmoed",,,,,,,,,,,,,,,,,,,,,,,,
C>N[,,,,,,,,,,,,,,,,,,,,,,,,,
C>P[,,,,,,,,,,,,,,,,,,,,,,,,,
C>R/,rest,,,,,,,,,,,,,,,,,,,,,,,,
C>R=/,,,,,,,,,,,,,,,,,,,,,,,,,
C>RH/,,,,,,,,,,,,,,,,,,,,,,,,,
C>RH=/,Seëra,,,,,,,,,,,,,,,,,,,,,,,,
C>RJT/,overblijfsel,,,,,,,,,,,,,,,,,,,,,,,,
C>R[,,overblijven,overblijven,,,,overlaten,,,,,,,,,,,,,,,,,,
C>R_JCWB/,Sear-Jasub,,,,,,,,,,,,,,,,,,,,,,,,
C>S[,,,,,,,,,,,,,,,,,,,,,,,,,
C>T/,,,,,,,,,,,,,,,,,,,,,,,,,
C>V/,,,,,,,,,,,,,,,,,,,,,,,,,
C>WL/,dodenrijk,,,,,,,,,,,,,,,,,,,,,,,,
C>WL=/,Saul,,,,,,,,,,,,,,,,,,,,,,,,
C>WLJ/,Saüliet,,,,,,,,,,,,,,,,,,,,,,,,
C>WN/,,,,,,,,,,,,,,,,,,,,,,,,,
C>WN=/,,,,,,,,,,,,,,,,,,,,,,,,,
CB</,zeven,,,,,,,,,,,,,,,,,,,,,,,,
CB<=/,Seba,,,,,,,,,,,,,,,,,,,,,,,,
CB<==/,Seba,,,,,,,,,,,,,,,,,,,,,,,,
CB<H/,Siba,,,,,,,,,,,,,,,,,,,,,,,,
CB<NH/,,,,,,,,,,,,,,,,,,,,,,,,,
CB<[,,,zweren,,,,,,,,,,,,,,,,,,,,,,
CB>/,Seba,,,,,,,,,,,,,,,,,,,,,,,,
CB>JM/,Sabeeër,,,,,,,,,,,,,,,,,,,,,,,,
CBB/,,,,,,,,,,,,,,,,,,,,,,,,,
CBC[,,,,,,,,,,,,,,,"?, ontzet zijn",,,,,,,,,,
CBH[,,in gevangenschap wegvoeren,,,,,,,,,,,,,,,,,,,,,,,
CBJ/,,,,,,,,,,,,,,,,,,,,,,,,,
CBJ<J/,zevende,,,,,,,,,,,,,,,,,,,,,,,,
CBJ=/,Sobi,,,,,,,,,,,,,,,,,,,,,,,,
CBJ==/,Sobai,,,,,,,,,,,,,,,,,,,,,,,,
CBJB/,vlam,,,,,,,,,,,,,,,,,,,,,,,,
CBJH/,,,,,,,,,,,,,,,,,,,,,,,,,
CBJH=/,,,,,,,,,,,,,,,,,,,,,,,,,
CBJL/,,,,,,,,,,,,,,,,,,,,,,,,,
CBJS/,,,,,,,,,,,,,,,,,,,,,,,,,
CBJT/,,,,,,,,,,,,,,,,,,,,,,,,,
CBL/,,,,,,,,,,,,,,,,,,,,,,,,,
CBLT/,,,,,,,,,,,,,,,,,,,,,,,,,
CBLT=/,,,,,,,,,,,,,,,,,,,,,,,,,
CBLWL/,,,,,,,,,,,,,,,,,,,,,,,,,
CBN>/,Sebna,,,,,,,,,,,,,,,,,,,,,,,,
CBNH/,Sebna,,,,,,,,,,,,,,,,,,,,,,,,
CBNJH/,Sebanja,,,,,,,,,,,,,,,,,,,,,,,,
CBNJHW/,Sebanja,,,,,,,,,,,,,,,,,,,,,,,,
CBQ[,,,,,,,,,,,,,,,,,,(ver)laten,,,,,,overgelaten worden,
CBR/,,,,,,,,,,,,,,,,,,,,,,,,,
CBR=/,,,,,,,,,,,,,,,,,,,,,,,,,
CBR==/,,,,,,,,,,,,,,,,,,,,,,,,,
CBR===/,Seber,,,,,,,,,,,,,,,,,,,,,,,,
CBR=[,,,,,,,,,,,,,,,,,,,,,,,,,
CBRJM/,Sebariem,,,,,,,,,,,,,,,,,,,,,,,,
CBRWN/,,,,,,,,,,,,,,,,,,,,,,,,,
CBR[,,"breken, verbreken",,verpletteren,,,,,,,,,,,,,,,,,,,,,
CBT/,sabbat,,,,,,,,,,,,,,,,,,,,,,,,
CBT=/,,,,,,,,,,,,,,,,,,,,,,,,,
CBTJ/,Sabbetai,,,,,,,,,,,,,,,,,,,,,,,,
CBTWN/,,,,,,,,,,,,,,,,,,,,,,,,,
CBT[,,ophouden (met werken); sabbat houden,,,,,,,,,,,,,,,,,,,,,,,
CBV/,"stok, staf, herdersstok",,,,,,,,,,,,,,,,,,,,,,,,
CBV=/,,,,,,,,,,,,,,,,,,,,,,,,,
CBW/,,,,,,,,,,,,,,,,,,,,,,,,,
CBW</,week,,,,,,,,,,,,,,,,,,,,,,,,
CBW<H/,,,,,,,,,,,,,,,,,,,,,,,,,
CBW>L/,Sebuel,,,,,,,,,,,,,,,,,,,,,,,,
CBWR/,,,,,,,,,,,,,,,,,,,,,,,,,
CBWT/,,,,,,,,,,,,,,,,,,,,,,,,,
CBX=[,,,,,,,,,,,,,,,,,,,,,,,,,
CBX[,,,,,,,,,,,,,,,,,,,,prijzen,,,,,
CBY/,,,,,,,,,,,,,,,,,,,,,,,,,
CBY[,,,,,,,,,,,,,,,,,,,,,,,,,
CC/,zes,,,,,,,,,,,,,,,,,,,,,,,,
CC=/,fijn linnen,,,,,,,,,,,,,,,,,,,,,,,,
CC==/,,,,,,,,,,,,,,,,,,,,,,,,,
CC>[,,,,meevoeren aan een touw,,,,,,,,,,,,,,,,,,,,,
CCBYR/,Sesbassar,,,,,,,,,,,,,,,,,,,,,,,,
CCH[,,,,[inexpl],,,,,,,,,,,,,,,,,,,,,
CCJ/,zesde,,,,,,,,,,,,,,,,,,,,,,,,
CCJ=/,Sesai,,,,,,,,,,,,,,,,,,,,,,,,
CCJ==/,Sasai,,,,,,,,,,,,,,,,,,,,,,,,
CCK/,Sesach,,,,,,,,,,,,,,,,,,,,,,,,
CCN/,Sesan,,,,,,,,,,,,,,,,,,,,,,,,
CCQ/,Sasak,,,,,,,,,,,,,,,,,,,,,,,,
CCR/,vermiljoen,,,,,,,,,,,,,,,,,,,,,,,,
CD/,,,,,,,,,,,,,,,,,,,,,,,,,
CD=/,,,,,,,,,,,,,,,,,,,,,,,,,
CD==/,,,,,,,,,,,,,,,,,,,,,,,,,
CD===/,,,,,,,,,,,,,,,,,,,,,,,,,
CDD[,,verwoesten,,,,,,,,,,,,,,,,,,,,,,,
CDH/,,,,,,,,,,,,,,,,,,,,,,,,,
CDJ/,,,,,,,,,,,,,,,,,,,,,,,,,
CDJ>WR/,Sedeür,,,,,,,,,,,,,,,,,,,,,,,,
CDMH/,,,,,,,,,,,,,,,,,,,,,,,,,
CDPH/,korenbrand,,,,,,,,,,,,,,,,,,,,,,,,
CDPWN/,,,,,,,,,,,,,,,,,,,,,,,,,
CDP[,,verdorren,,,,,,,,,,,,,,,,,,,,,,,
CDRK/,Sadrach,,,,,,,,,,,,,,,,,,,,,,,,
CDR[,,,,,,,,,,,,,,,proberen,,,,,,,,,,
CDWN/,,,,,,,,,,,,,,,,,,,,,,,,,
CFH[,,,,,,,,,,,,,,,,,plunderen,,,,,,,,
CG<WN/,,,,,,,,,,,,,,,,,,,,,,,,,
CG<[,,,,,,,,,,,,,,,,,,,,,,,,,
CGGH/,,,,,,,,,,,,,,,,,,,,,,,,,
CGG[,,,,,,,,,,,,,,,,,,,,,,,,,
CGH/,,,,,,,,,,,,,,,,,,,,,,,,,
CGH[,,,,,,,,,,,,,,,,,,,,,,,,,
CGJ>H/,,,,,,,,,,,,,,,,,,,,,,,,,
CGJWN/,,,,,,,,,,,,,,,,,,,,,,,,,
CGL/,(koninklijke) bijvrouw,,,,,,,,,,,,,,,,,,,,,,,,
CGR/,,,,,,,,,,,,,,,,,,,,,,,,,
CGX[,,,,,,,,,,,,,,,,,,,,,,,,,
CHM/,,,,,,,,,,,,,,,,,,,,,,,,,
CHM=/,Soham,,,,,,,,,,,,,,,,,,,,,,,,
CJ/,,,,,,,,,,,,,,,,,,,,,,,,,
CJ>N/,Sion,,,,,,,,,,,,,,,,,,,,,,,,
CJBH/,,,,,,,,,,,,,,,,,,,,,,,,,
CJC/,,,,,,,,,,,,,,,,,,,,,,,,,
CJC>/,Sisa,,,,,,,,,,,,,,,,,,,,,,,,
CJCQ/,Sisak,,,,,,,,,,,,,,,,,,,,,,,,
CJH[,,,,,,,,,,,,,,,,,,,,,,,,,
CJLNJ/,Siloniet,,,,,,,,,,,,,,,,,,,,,,,,
CJMWN/,Simon,,,,,,,,,,,,,,,,,,,,,,,,
CJR/,lied,,,,,,,,,,,,,,,,,,,,,,,,
CJRH/,,,,,,,,,,,,,,,,,,,,,,,,,
CJR[,,zingen,,,,,,,,,,,,,,,,,,,,,,,
CJT/,,,,,,,,,,,,,,,,,,,,,,,,,
CJT=/,,,,,,,,,,,,,,,,,,,,,,,,,
CJT[,,"leggen, zetten",,,,,,,,,,,,,,,,,,,,,,,
CJV/,,,,,,,,,,,,,,,,,,,,,,,,,
CJXH/,,,,,,,,,,,,,,,,,,,,,,,,,
CJXWR/,Sichor,,,,,,,,,,,,,,,,,,,,,,,,
CJXWR_LBNT/,Sichor-Libnat,,,,,,,,,,,,,,,,,,,,,,,,
CJX[,,,,,,,,,,,,,,,,,,,,,,,,,
CJZ>/,Siza,,,,,,,,,,,,,,,,,,,,,,,,
CKBH/,,,,,,,,,,,,,,,,,,,,,,,,,
CKBT/,,,,,,,,,,,,,,,,,,,,,,,,,
CKB[,,"zich neerleggen, liggen, rusten",,,,,leggen,,,,,,,,,,,,,,,,,,
CKH[,,,,,,,,,,,,,,,,,,,,,,,,,
CKK[,,,,,,,,,,,,,,,,,,,,,,,,,
CKLJM/,,,,,,,,,,,,,,,,,,,,,,,,,
CKL[,,,,,,,,,,,,,,,,,,,,,,,,,
CKM/,schouder,,,,,,,,,,,,,,,,,,,,,,,,
CKM=/,Sichem,,,,,,,,,,,,,,,,,,,,,,,,
CKM==/,Sichem,,,,,,,,,,,,,,,,,,,,,,,,
CKM===/,Sechem,,,,,,,,,,,,,,,,,,,,,,,,
CKMJ/,Sichmiet,,,,,,,,,,,,,,,,,,,,,,,,
CKM[,,,,,,,vroeg opstaan,,,,,,,,,,,,,,,,,,
CKN/,"bewoner, buur",,,,,,,,,,,,,,,,,,,,,,,,
CKNJH/,Sechanja,,,,,,,,,,,,,,,,,,,,,,,,
CKNJHW/,Sechanja,,,,,,,,,,,,,,,,,,,,,,,,
CKN[,,"wonen, bewonen",,,,,,,,,,,,,,,,verblijven,,laten verblijven,,,,,
CKR/,,,,,,,,,,,,,,,,,,,,,,,,,
CKR=/,,,,,,,,,,,,,,,,,,,,,,,,,
CKRWN/,,,,,,,,,,,,,,,,,,,,,,,,,
CKRWN=/,Sikkaron,,,,,,,,,,,,,,,,,,,,,,,,
CKR[,,,,,,,,,,,,,,,,,,,,,,,,,
CKWL/,,,,,,,,,,,,,,,,,,,,,,,,,
CKWL=/,,,,,,,,,,,,,,,,,,,,,,,,,
CKWL==/,,,,,,,,,,,,,,,,,,,,,,,,,
CKWR/,,,,,,,,,,,,,,,,,,,,,,,,,
CKX[,,vergeten,,,,,,,,,,,,,,,,,,,vinden,,,gevonden worden,
CL/,,,,,,,,,,,,,,,,,,,,,,,,,
CL>NN/,,,,,,,,,,,,,,,,,,,,,,,,,
CLB/,,,,,,,,,,,,,,,,,,,,,,,,,
CLB[,,,,,,,,,,,,,,,,,,,,,,,,,
CLC/,drie,,,,,,,,,,,,,,,,,,,,,,,,
CLC=/,Seles,,,,,,,,,,,,,,,,,,,,,,,,
CLCH/,Silsa,,,,,,,,,,,,,,,,,,,,,,,,
CLCH=/,Salisa,,,,,,,,,,,,,,,,,,,,,,,,
CLCJM/,,,,,,,,,,,,,,,,,,,,,,,,,
CLCWM/,,,,,,,,,,,,,,,,,,,,,,,,,
CLC[,,,,,,,,,,,,,,,,,,,,,,,,,
CLG/,sneeuw,,,,,,,,,,,,,,,,,,,,,,,,
CLG=/,,,,,,,,,,,,,,,,,,,,,,,,,
CLG[,,,,,,,,,,,,,,,,,,,,,,,,,
CLH/,Silo,,,,,,,,,,,,,,,,,,,,,,,,
CLH=/,Sela,,,,,,,,,,,,,,,,,,,,,,,,
CLHBT/,,,,,,,,,,,,,,,,,,,,,,,,,
CLHBTJH/,,,,,,,,,,,,,,,,,,,,,,,,,
CLH[,,"rust genieten, voorspoedig zijn",,,,,,,,,,,,,,,,,,,,,,,
CLJ/,,,,,,,,,,,,,,,,,,,,,,,,,
CLJC/,,,,,,,,,,,,,,,,,,,,,,,,,
CLJC=/,,,,,,,,,,,,,,,,,,,,,,,,,
CLJC==/,,,,,,,,,,,,,,,,,,,,,,,,,
CLJCJ/,,,,,,,,,,,,,,,,,,,,,,,,,
CLJCJT/,,,,,,,,,,,,,,,,,,,,,,,,,
CLJH/,,,,,,,,,,,,,,,,,,,,,,,,,
CLJV/,"machtig(e), ambtenaar, heerser",,,,,,,,,,,,,,,,,,,,,,,,
CLJW/,,,,,,,,,,,,,,,,,,,,,,,,,
CLK/,,,,,,,,,,,,,,,,,,,,,,,,,
CLKT/,,,,,,,,,,,,,,,,,,,,,,,,,
CLKT=/,Sallechet,,,,,,,,,,,,,,,,,,,,,,,,
CLK[,,,,,,,"werpen, wegwerpen, verwerpen",,,,,,,,,,,,,,,,,,
CLL/,,,,,,,,,,,,,,,,,,,,,,,,,
CLL=[,,,,,,,,,,,,,,,,,,,,,,,,,
CLL[,,plunderen,,,,,,,,,,,,,,,,,,,,,,,
CLM/,welzijn,,,,,,,,,,,,,,,,,,,,,,,,
CLM=/,,,,,,,,,,,,,,,,,,,,,,,,,
CLM==/,,,,,,,,,,,,,,,,,,,,,,,,,
CLM===/,Salem,,,,,,,,,,,,,,,,,,,,,,,,
CLM====/,Sillem,,,,,,,,,,,,,,,,,,,,,,,,
CLMH/,,,,,,,,,,,,,,,,,,,,,,,,,
CLMH=/,Salomon,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ/,Sillemiet,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ=/,Selomi,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ==/,Salmai,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ>L/,Selumiël,,,,,,,,,,,,,,,,,,,,,,,,
CLMJH/,Selemja,,,,,,,,,,,,,,,,,,,,,,,,
CLMJHW/,Selemja,,,,,,,,,,,,,,,,,,,,,,,,
CLMJT/,Selomit,,,,,,,,,,,,,,,,,,,,,,,,
CLMN/,Salman,,,,,,,,,,,,,,,,,,,,,,,,
CLMN>SR/,Salmanassar,,,,,,,,,,,,,,,,,,,,,,,,
