lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
DNHBH/,dinhaba,,,,,,,,,,,,,,,,,,,,,,,,
DNJ/,wadani,,,,,,,,,,,,,,,,,,,,,,,,
DNJ>L/,danieli,,,,,,,,,,,,,,,,,,,,,,,,
DPJ/,"singizi, habari, masingizio, ngizia, udak",,,,,,,,,,,,,,,,,,,,,,,,
DPQH/,dofka,,,,,,,,,,,,,,,,,,,,,,,,
DPQ[,,"mara, pig, wakati, pigw, pond",,,,"mara, pig, wakati, pigw, pond",,,,,,,,,,,,,,,,,,,
DQ/,"kond, bamb, kidogo, nyembamba, lain",,,,,,,,,,,,,,,,,,,,,,,,
DQ=/,"pazi, anda, tumiwa",,,,,,,,,,,,,,,,,,,,,,,,
DQLH/,dikla,,,,,,,,,,,,,,,,,,,,,,,,
DQQ[,,"pond, vunj, vunjik, onew, mez",,,,,"pond, vunj, vunjik, onew, mez","pond, vunj, vunjik, onew, mez",,,,,,,,,,,,,"vunj, vunjik, pasu, vunja, meg",,,,
DQR/,dekari,,,,,,,,,,,,,,,,,,,,,,,,
DQR[,,"chom, tajw, futa, tumbuli, tobo","chom, tajw, futa, tumbuli, tobo",,"chom, tajw, futa, tumbuli, tobo",,,,,,,,,,,,,,,,,,,,
DR/,vyekundu,,,,,,,,,,,,,,,,,,,,,,,,
DR</,darda,,,,,,,,,,,,,,,,,,,,,,,,
DR>WN/,"chuki, chukiz, chukia, akauchukia, sumbu",,,,,,,,,,,,,,,,,,,,,,,,
DRBN/,michokoo,,,,,,,,,,,,,,,,,,,,,,,,
DRBN=/,michokoo,,,,,,,,,,,,,,,,,,,,,,,,
DRC[,,"tafut, tak, tafuta, uliz, fute","tafut, tak, tafuta, uliz, fute",,,,,,,,,,,,,,,,,,,,,,
DRD</,darda,,,,,,,,,,,,,,,,,,,,,,,,
DRDR/,"magugu, mbaruti, itamea, kauka, mwib",,,,,,,,,,,,,,,,,,,,,,,,
DRJWC/,dario,,,,,,,,,,,,,,,,,,,,,,,,
DRK/,"njia, njiani, upande, safari, mwendo",,,,,,,,,,,,,,,,,,,,,,,,
DRKMNJM/,"fung, mane, darkoni, fedha, mene",,,,,,,,,,,,,,,,,,,,,,,,
DRK[,,"kanya, waka, amka, kwa, taka",,,,,"kanya, waka, amka, kwa, taka",,,,,,,,,,,,,,,,,,
DRMFQ/,dameski,,,,,,,,,,,,,,,,,,,,,,,,
DRQWN/,nyumbu,,,,,,,,,,,,,,,,,,,,,,,,
DRWM/,"kusini, kusi, skaz, huvuma, umiliki",,,,,,,,,,,,,,,,,,,,,,,,
DRWR/,"uhur, miwa",,,,,,,,,,,,,,,,,,,,,,,,
DRWR=/,"uhur, miwa",,,,,,,,,,,,,,,,,,,,,,,,
DRWR==/,"ndeg, angani, baw, shomor, mbayuwayu",,,,,,,,,,,,,,,,,,,,,,,,
DT/,"sheria, torati, mbiu, amri, halali",,,,,,,,,,,,,,,,,,,,,,,,
DT>/,"jan, nyas, mororo, mibichi, lanyauka",,,,,,,,,,,,,,,,,,,,,,,,
DTBR/,"majaji, mwamuzi, muvy, ngeku, chonge",,,,,,,,,,,,,,,,,,,,,,,,
DTN/,dothani,,,,,,,,,,,,,,,,,,,,,,,,
DTN=/,"dathani, ikaufunika",,,,,,,,,,,,,,,,,,,,,,,,
DWB[,,,,,,,"kifu, uchovu",,,,,,,,,,,,,,,,,,
DWC[,,"kanya, waka, amka, kwa, taka","kanya, waka, amka, kwa, taka",,,,,"kanya, waka, amka, kwa, taka",,,,,,,,,,"kanya, waka, amka, kwa, taka",,,,,,,
DWD/,"pend, wapenzi, mpenzi, mjomba, mdog",,,,,,,,,,,,,,,,,,,,,,,,
DWD=/,"sufuri, sufurian, kap, nawi, vyombo",,,,,,,,,,,,,,,,,,,,,,,,
DWD==/,daudi,,,,,,,,,,,,,,,,,,,,,,,,
DWDH/,"mjomba, mwo",,,,,,,,,,,,,,,,,,,,,,,,
DWDJ/,dodai,,,,,,,,,,,,,,,,,,,,,,,,
DWDJ=/,"tunguja, mitunguja",,,,,,,,,,,,,,,,,,,,,,,,
DWDW/,"dodo, dodai",,,,,,,,,,,,,,,,,,,,,,,,
DWG/,"samaki, wavuvi, visamaki, towe",,,,,,,,,,,,,,,,,,,,,,,,
DWGH/,"ndoana, azukaye",,,,,,,,,,,,,,,,,,,,,,,,
DWH/,"ana, yafaavyo, nilaa, aje, zenu",,,,,,,,,,,,,,,,,,,,,,,,
DWH[,,"ana, yafaavyo, nilaa, aje, zenu",,,,,,,,,,,,,,,,,,,,,,,
DWJ/,"radh, wagonjwa, magonjwa, chukiza, sumbuli",,,,,,,,,,,,,,,,,,,,,,,,
DWJ=/,"fadhai, zimi, chok, hofu, haraka",,,,,,,,,,,,,,,,,,,,,,,,
DWKJPT/,dihud,,,,,,,,,,,,,,,,,,,,,,,,
DWK[,,"mara, pig, wakati, pigw, pond",,,,,,,,,,,,,,,,,,,,,,,
DWMFQ/,dameski,,,,,,,,,,,,,,,,,,,,,,,,
DWMH/,"kimy, nyamazish, utulivu, tuliz, nyamazeni",,,,,,,,,,,,,,,,,,,,,,,,
DWMH=/,duma,,,,,,,,,,,,,,,,,,,,,,,,
DWMJH/,"kimy, nyamazish, utulivu, tuliz, nyamazeni",,,,,,,,,,,,,,,,,,,,,,,,
DWMM,"kimy, nyamazish, utulivu, tuliz, nyamazeni",,,,,,,,,,,,,,,,,,,,,,,,
DWNG/,"nta, uwapeperushavyo, upeperushwavyo",,,,,,,,,,,,,,,,,,,,,,,,
DWN[,,"hukum, waamuzi, mwamuzi, amu, hukumu",,,,,,,,,,,,,,,,,,,,,,,
DWQ[,,,,,,,,,,,,,,,,,,"vunja, vunjik, pond, vunj, gonga",,,,,,,
DWR/,"zaz, ratib",,,,,,,,,,,,,,,,,,,,,,,,
DWR=/,"duar, litokos, rika, kuba, yuatembea, mpir",,,,,,,,,,,,,,,,,,,,,,,,
DWR==/,"zaz, ratib",,,,,,,,,,,,,,,,,,,,,,,,
DWR===/,dori,,,,,,,,,,,,,,,,,,,,,,,,
DWR>/,dura,,,,,,,,,,,,,,,,,,,,,,,,
DWR[,,"wakaao, oka, akakaa, kuka, mkaa",,,,,,,,,,,,,,,,"wakaao, oka, akakaa, kuka, mkaa",,,,,,,
DWX[,,,,,,,"osh, zifu, kuog, oshw, naw",,,,,,,,,,,,,,,,,,
DWY[,,"chez, michezo, ngom, nderemo, umeniondolea",,,,,,,,,,,,,,,,,,,,,,,
DXH[,,"sukum, suku, angush, fukuz, msongason","sukum, suku, angush, fukuz, msongason",,"sukum, suku, angush, fukuz, msongason",,,,,,,,,,,,,,,,,,,,
DXJ/,"anguk, anguki, angush, pig, nao",,,,,,,,,,,,,,,,,,,,,,,,
DXL[,,,,,,,,,,,,,,,,,,"ogop, hofu, kumcha, tish, kich",,"ogop, hofu, kumcha, tish, kich",,,,,
DXN/,utaula,,,,,,,,,,,,,,,,,,,,,,,,
DXP[,,"haraka, upes, hima, mbio, mwenye","haraka, upes, hima, mbio, mwenye",,,,,,,,,,,,,,,,,,,,,,
DXQ[,,"song, sukuma",,,,,,,,,,,,,,,,,,,,,,,
DXWH/,"zaburi, zeze, muziki, ala, nand",,,,,,,,,,,,,,,,,,,,,,,,
DXX[,,,"sukum, suku, angush, fukuz, msongason",,,,,,,,,,,,,,,,,,,,,,
F<JR/,"nywele, nywe, sing, malaika, manyoya, mbuz, beber, majini, pahali",,,,,,,,,,,,,,,,,,,,,,,,
F<JR=/,"nywele, nywe, sing, malaika, manyoya, mbuz, beber, majini, pahali",,,,,,,,,,,,,,,,,,,,,,,,
F<JR==/,"mvua, nyesh, nyeshe, masika, manyunyu",,,,,,,,,,,,,,,,,,,,,,,,
F<JR===/,"nywele, nywe, sing, malaika, manyoya, mbuz, beber, majini, pahali",,,,,,,,,,,,,,,,,,,,,,,,
F<JR====/,"seiri, uli, kuuana, mtapita, mhori",,,,,,,,,,,,,,,,,,,,,,,,
F<JRH/,"mbuz, beber, mwit",,,,,,,,,,,,,,,,,,,,,,,,
F<JRH=/,seira,,,,,,,,,,,,,,,,,,,,,,,,
F<PJM/,"kusud, mtasitasita, gawa, kasi, hunipa, angukia",,,,,,,,,,,,,,,,,,,,,,,,
F<R/,"nywele, nywe, sing, malaika, manyoya",,,,,,,,,,,,,,,,,,,,,,,,
F<R=/,"kubwa, staajabuni, waamini, utisho, tufani, dhoruba, atok, wakijilaza, ukanifariji",,,,,,,,,,,,,,,,,,,,,,,,
F<R==/,"kubwa, staajabuni, waamini, utisho, tufani, dhoruba, atok, wakijilaza, ukanifariji",,,,,,,,,,,,,,,,,,,,,,,,
F<R==[,,"kubwa, staajabuni, waamini, utisho, tufani, dhoruba, atok, wakijilaza, ukanifariji, kuju, naju, yaju, waju, mwon",,,,,,,,,,,,,,,,,,,,,,,
F<R=[,,"kubwa, staajabuni, waamini, utisho, tufani, dhoruba, atok, wakijilaza, ukanifariji, kuju, naju, yaju, waju, mwon",,,,,,,,,,,,,,,,,,,,,,,
F<RH/,shayiri,,,,,,,,,,,,,,,,,,,,,,,,
F<RH=/,"nywele, nywe, sing, malaika, manyoya",,,,,,,,,,,,,,,,,,,,,,,,
F<RH==/,"tufani, dhoruba, atok, wakijilaza, ukanifariji",,,,,,,,,,,,,,,,,,,,,,,,
F<RJM/,seorimu,,,,,,,,,,,,,,,,,,,,,,,,
F<R[,,"kubwa, staajabuni, waamini, utisho, tufani, dhoruba, atok, wakijilaza, ukanifariji, kuju, naju, yaju, waju, mwon","kubwa, staajabuni, waamini, utisho, tufani, dhoruba, atok, wakijilaza, ukanifariji, kuju, naju, yaju, waju, mwon","kubwa, staajabuni, waamini, utisho, tufani, dhoruba, atok, wakijilaza, ukanifariji, kuju, naju, yaju, waju, mwon",,"kubwa, staajabuni, waamini, utisho, tufani, dhoruba, atok, wakijilaza, ukanifariji, kuju, naju, yaju, waju, mwon",,,,,,,,,,,,,,,,,,,
F>R/,"chachu, chach, isitiwe, mtoazo, usimle",,,,,,,,,,,,,,,,,,,,,,,,
F>T/,"ukuu, uvimbe, maka, kwake, vimb",,,,,,,,,,,,,,,,,,,,,,,,
F>T=/,"ukuu, uvimbe, maka, kwake, vimb",,,,,,,,,,,,,,,,,,,,,,,,
FB/,"wazee, mzee, mvi, kale, uzee",,,,,,,,,,,,,,,,,,,,,,,,
FB</,"shib, shibi, ishi, shibish, jaz",,,,,,,,,,,,,,,,,,,,,,,,
FB<=/,"shib, shibi, ishi, shibish, jaz",,,,,,,,,,,,,,,,,,,,,,,,
FB<==/,"wing, tele, nyingi, wengi, shib",,,,,,,,,,,,,,,,,,,,,,,,
FB<H/,"shib, shibi, ishi, shibish, jaz",,,,,,,,,,,,,,,,,,,,,,,,
FB<H=/,"vimejaa, choja, imejaa, amejaa, vyom",,,,,,,,,,,,,,,,,,,,,,,,
FB<[,,"shib, shibi, ishi, shibish, jaz",,"shib, shibi, ishi, shibish, jaz",,,"shib, shibi, ishi, shibish, jaz",,,,,,,,,,,,,,,,,,
FBK>/,"zaburi, zeze, muziki, ala, nand",,,,,,,,,,,,,,,,,,,,,,,,
FBKH/,"wavu, nyav, dirish, zifunike, jarife, tegw, wind",,,,,,,,,,,,,,,,,,,,,,,,
FBM/,sibma,,,,,,,,,,,,,,,,,,,,,,,,
FBMH/,sibma,,,,,,,,,,,,,,,,,,,,,,,,
FBR/,"tumain, tumai, raji, tara, taraji",,,,,,,,,,,,,,,,,,,,,,,,
FBR[,,"kand, jaa, ngoj, taza, tumain, ngoje, ngojea",,"kand, jaa, ngoj, taza, tumain, ngoje, ngojea",,,,,,,,,,,,,,,,,,,,,
FDD[,,,,"haro, afunua, matutani",,,,,,,,,,,,,,,,,,,,,
FDH/,"shamb, shamban, konden, lim, nchi",,,,,,,,,,,,,,,,,,,,,,,,
FDJ/,"shamb, shamban, konden, lim, nchi",,,,,,,,,,,,,,,,,,,,,,,,
FDJM/,sidimu,,,,,,,,,,,,,,,,,,,,,,,,
FDRH/,"majeshi, jeshi, mtoeni, wekw, mle",,,,,,,,,,,,,,,,,,,,,,,,
FFWN/,"furah, furahi, furaha, furahini, salamu",,,,,,,,,,,,,,,,,,,,,,,,
FG>[,,,,,,,"mafuta, nenep, non, kuku, zid",,,,,,,,,,,"mafuta, nenep, non, kuku, zid",,,,,,,
FGB[,,"tuku, inu, juu, tukuz, tole","tuku, inu, juu, tukuz, tole","tuku, inu, juu, tukuz, tole","tuku, inu, juu, tukuz, tole",,"tuku, inu, juu, tukuz, tole",,,,,,,,,,,,,,,,,,
FGH[,,"mafuta, nenep, non, kuku, zid, ziad, ongez, izid, ngeze, liwe",,,,,"mafuta, nenep, non, kuku, zid, ziad, ongez, izid, ngeze, liwe",,,,,,,,,,,,,,,,,,
FGJ>/,"kubw, kubwa, mkuu, kuu, maku",,,,,,,,,,,,,,,,,,,,,,,,
FGWB/,segubu,,,,,,,,,,,,,,,,,,,,,,,,
FH/,"kondoo, -kondo, mnyama, wanyama, hamm, jik",,,,,,,,,,,,,,,,,,,,,,,,
FHD/,yuko,,,,,,,,,,,,,,,,,,,,,,,,
FHDW/,"sipo, yegarsahadutha",,,,,,,,,,,,,,,,,,,,,,,,
FHRNJM/,"koj, koja",,,,,,,,,,,,,,,,,,,,,,,,
FJ>/,"pand, mbinguni, kichwa, ukuu, wingun",,,,,,,,,,,,,,,,,,,,,,,,
FJ>N/,ngon,,,,,,,,,,,,,,,,,,,,,,,,
FJB/,"wazee, mzee, mvi, kale, uzee",,,,,,,,,,,,,,,,,,,,,,,,
FJBH/,"wazee, mzee, mvi, kale, uzee",,,,,,,,,,,,,,,,,,,,,,,,
FJB[,,"wazee, mzee, mvi, kale, uzee",,,,,,,,,,,,,,,,,,,,,,,
FJD/,"chokaa, matalizo, yataliz, liz",,,,,,,,,,,,,,,,,,,,,,,,
FJD[,,"meup, nyeupe, mweupe, weup, cheupe",,,,,,,,,,,,,,,,,,,,,,,
FJG/,"fuati, fukuz, fuat, nifuati, niudh",,,,,,,,,,,,,,,,,,,,,,,,
FJM[,,"amri, alitoa, nikatoa, nimetoa, nato, choo, sichw, kich, kuchwa, uliy, kusudi, dawa",,,,,"amri, alitoa, nikatoa, nimetoa, nato, choo, sichw, kich, kuchwa, uliy, kusudi, dawa","amri, alitoa, nikatoa, nimetoa, nato, choo, sichw, kich, kuchwa, uliy, kusudi, dawa",,,,,,,,,,,,,,,,,
FJX/,"chak, chakan, mche",,,,,,,,,,,,,,,,,,,,,,,,
FJX=/,"lala, kuugua, kutamu, laum, yamhusu",,,,,,,,,,,,,,,,,,,,,,,,
FJXH/,"mjumbe, fakar, maazimio, fikira, tafakar",,,,,,,,,,,,,,,,,,,,,,,,
FJX[,,"yatafakar, zitafakar, waketio, yasimulieni, lala",,"yatafakar, zitafakar, waketio, yasimulieni, lala",,,,,,,,,,,,,,,,,,,,,
FK/,"miib, mbigili, chak, mibigili, mwib",,,,,,,,,,,,,,,,,,,,,,,,
FK=/,"band, hema, bandan, wakaapo, zib",,,,,,,,,,,,,,,,,,,,,,,,
FKH/,"mkuk, mikuki, fumo, vyus, inu",,,,,,,,,,,,,,,,,,,,,,,,
FKJH/,"sanamu, mfano, chap, sura, swir",,,,,,,,,,,,,,,,,,,,,,,,
FKJH=/,shakia,,,,,,,,,,,,,,,,,,,,,,,,
FKJN/,"kisu, visu, vigego",,,,,,,,,,,,,,,,,,,,,,,,
FKJR/,"ajiri, ajir, mshahara, mwajiriwa, mwajir",,,,,,,,,,,,,,,,,,,,,,,,
FKK[,,"boma, zungu, tuten, barabarani, nani, funik, sitir, funika, pazi, funiki, sokot, taraza, fuma, fum, fumw, tayarish",,,,,,,,,,,,,,,,,,,,,,,
FKL/,"ufahamu, faham, akil, elew, busara",,,,,,,,,,,,,,,,,,,,,,,,
FKL=[,,,,"hekima, busara, akil, faham, fanikiw, sinzi, atiavyo",,,,,,,,,,,,,,,,,,,,,
FKLTNW/,ufahamu,,,,,,,,,,,,,,,,,,,,,,,,
FKLWT/,"umba, ujinga, hauzingatii, hununa",,,,,,,,,,,,,,,,,,,,,,,,
FKL[,,"hekima, busara, akil, faham, fanikiw, sinzi, atiavyo",,"hekima, busara, akil, faham, fanikiw, sinzi, atiavyo",,,"hekima, busara, akil, faham, fanikiw, sinzi, atiavyo",,,,,,,,iigeni,,,,,,,,,,
FKR/,"ujir, hawa, mshahara, malipo, ijar",,,,,,,,,,,,,,,,,,,,,,,,
FKR=/,"ajiri, ajir, mshahara, mwajiriwa, mwajir",,,,,,,,,,,,,,,,,,,,,,,,
FKR==/,sakari,,,,,,,,,,,,,,,,,,,,,,,,
FKR[,,"ujir, hawa, mshahara, malipo, ijar","ujir, hawa, mshahara, malipo, ijar",,,"ujir, hawa, mshahara, malipo, ijar",,,,,,,,,,,,,,,,,,,
FKW/,seku,,,,,,,,,,,,,,,,,,,,,,,,
FKWJ/,"moyo, mioyo, moyoni, mioyoni, akil",,,,,,,,,,,,,,,,,,,,,,,,
FLM>/,"salma, salmoni",,,,,,,,,,,,,,,,,,,,,,,,
FLMH/,"nguo, mavazi, vazi, chake",,,,,,,,,,,,,,,,,,,,,,,,
FLMH=/,salmoni,,,,,,,,,,,,,,,,,,,,,,,,
FLMWN/,salmoni,,,,,,,,,,,,,,,,,,,,,,,,
FLW/,kwar,,,,,,,,,,,,,,,,,,,,,,,,
FM>L/,shot,,,,,,,,,,,,,,,,,,,,,,,,
FM>LJ/,shot,,,,,,,,,,,,,,,,,,,,,,,,
FM>L[,,,,,,,shot,,,,,,,,,,,,,,,,,,
FMJKH/,bushuti,,,,,,,,,,,,,,,,,,,,,,,,
FMLH/,"nguo, mavazi, vazi, suruali, avue",,,,,,,,,,,,,,,,,,,,,,,,
FMLH=/,samla,,,,,,,,,,,,,,,,,,,,,,,,
FMMJT/,mjus,,,,,,,,,,,,,,,,,,,,,,,,
FMX/,"furah, furaha, anga, furahi, nifarijiwe",,,,,,,,,,,,,,,,,,,,,,,,
FMXH/,"furaha, shangwe, furah, furahi",,,,,,,,,,,,,,,,,,,,,,,,
FMX[,,"furah, furahi, furaha, furahini, salamu",,"furah, furahi, furaha, furahini, salamu",,,"furah, furahi, furaha, furahini, salamu",,,,,,,,,,,,,,,,,,
FN>H/,"chuki, chukia, chuk, pend, chukiz",,,,,,,,,,,,,,,,,,,,,,,,
FN>[,,"chuki, chukia, chuk, pend, chukiz","chuki, chukia, chuk, pend, chukiz","chuki, chukia, chuk, pend, chukiz",,,,,,,,,,,,,,"chuki, chukia, chuk, pend, chukiz",,,,,,,
FNJ>/,"chuki, chukia, chuk, pend, chukiz",,,,,,,,,,,,,,,,,,,,,,,,
FNJR/,seniri,,,,,,,,,,,,,,,,,,,,,,,,
FPH/,"kinywa, midomo, nywan, vinywa, makali",,,,,,,,,,,,,,,,,,,,,,,,
FPM/,"midomo, timutimu, kufu, ukavae",,,,,,,,,,,,,,,,,,,,,,,,
FPMWT/,sifmothi,,,,,,,,,,,,,,,,,,,,,,,,
FPN[,,"hazina, akib, ghal, fich, weke",,,,,,,,,,,,,,,,,,,,,,,
FPQ/,"dhihak, dhara, chek, mzah, dhihaka, wengi, nyingi, stahil, tosh, mwingi",,,,,,,,,,,,,,,,,,,,,,,,
FPQ=/,"dhihak, dhara, chek, mzah, dhihaka, wengi, nyingi, stahil, tosh, mwingi",,,,,,,,,,,,,,,,,,,,,,,,
FPQ=[,,"kof, jipige, waziwazi, gaaga, kofi, yakiwa",,,,,,,,,,,,,,,,,,,,,,,
FPQ[,,"kof, jipige, waziwazi, gaaga, kofi, yakiwa",,,,,"kof, jipige, waziwazi, gaaga, kofi, yakiwa",,,,,,,,,,,,,,,,,,
FPX[,,,,"utiaye, niti, sanyi, ambata, kuchoche, pwepw, upel, madoadoa, dond, vujiv",,,,,,,,,,,,,,,,,,,,,
FQ/,"guni, msib, zivi",,,,,,,,,,,,,,,,,,,,,,,,
FQD[,,,,,,,,,,,,,,,,,,,,,,,,,
FQR[,,,,madaha,,,,,,,,,,,,,,,,,,,,,
FR/,"wakuu, kamand, mkuu, wal, tawal",,,,,,,,,,,,,,,,,,,,,,,,
FR<PJM/,"tunz, waz, uzit, wamesumbuka, sian",,,,,,,,,,,,,,,,,,,,,,,,
FR<[,,"nyoshe, zid, niziitapo, nyembamba, zije",,,,"nyoshe, zid, niziitapo, nyembamba, zije",,,,,,,,,,,,,,,,,,,
FR>YR/,shareza,,,,,,,,,,,,,,,,,,,,,,,,
FRD/,"kalamu, patasi, ujipatie",,,,,,,,,,,,,,,,,,,,,,,,
FRD=/,"fumw, kusuka",,,,,,,,,,,,,,,,,,,,,,,,
FRD[,,"okok, oko, kimbi, pon, okole",,,,,,,,,,,,,,,,,,,,,,,
FRG[,,,,,"tiki, yamepanda, amezikomesha","tiki, yamepanda, amezikomesha",,,,,,,,,,,,,,,,,,,
FRH/,"mabibi, falm, avy, walezi, wastahiki",,,,,,,,,,,,,,,,,,,,,,,,
FRH=/,"sara, muhula",,,,,,,,,,,,,,,,,,,,,,,,
FRH[,,"chw, shinda, zichunguzwe, hizo",,,,,,,,,,,,,,,,,,,,,,,
FRJ/,"sarai, nisizae",,,,,,,,,,,,,,,,,,,,,,,,
FRJD/,"okok, mmoja, sali, mabaki, pon",,,,,,,,,,,,,,,,,,,,,,,,
FRJD=/,saridi,,,,,,,,,,,,,,,,,,,,,,,,
FRJG/,"taw, teul, unamea",,,,,,,,,,,,,,,,,,,,,,,,
FRJH/,"seraya, shausha",,,,,,,,,,,,,,,,,,,,,,,,
FRJHW/,"seraya, shausha",,,,,,,,,,,,,,,,,,,,,,,,
FRJN/,"sirioni, huiita, airusharusha",,,,,,,,,,,,,,,,,,,,,,,,
FRJQ/,baft,,,,,,,,,,,,,,,,,,,,,,,,
FRK[,,,,"poto, sokot, uchungu, ukaidi, tosh",,,,,,,,,,,,,,,,,,,,,
FRP/,"nyok, joka, yang, maserafi",,,,,,,,,,,,,,,,,,,,,,,,
FRP=/,sarafi,,,,,,,,,,,,,,,,,,,,,,,,
FRPH/,"moto, motoni, tekete, teketez, kisha",,,,,,,,,,,,,,,,,,,,,,,,
FRP[,,"wak, tekete, chom, ondo, teketez","wak, tekete, chom, ondo, teketez",,"wak, tekete, chom, ondo, teketez",,,,,,,,,,,,,,,,,,,,
FRQ/,"mzabibu, mizabibu, matunda, mzabibumwitu, youp",,,,,,,,,,,,,,,,,,,,,,,,
FRQ=/,"vujiv, taw, teul, unamea",,,,,,,,,,,,,,,,,,,,,,,,
FRQ==/,soreki,,,,,,,,,,,,,,,,,,,,,,,,
FRQH/,"mzabibu, mizabibu, matunda, mzabibumwitu, youp",,,,,,,,,,,,,,,,,,,,,,,,
FRR[,,"wakuu, kamand, mkuu, wal, tawal, nguvu, jeshi, uwez, shik, hodari, kata, tawa, ilik, mfalme",,,,"wakuu, kamand, mkuu, wal, tawal, nguvu, jeshi, uwez, shik, hodari, kata, tawa, ilik, mfalme",,,,,,,,,,,,,,,,,,,
FRV/,"sululu, chan, mpelekee, jibini",,,,,,,,,,,,,,,,,,,,,,,,
FRVT/,"sululu, chan, mpelekee, jibini",,,,,,,,,,,,,,,,,,,,,,,,
FRV[,,"tojo, wasinyoe","tojo, wasinyoe",,,,,,,,,,,,,,,,,,,,,,
FRWG/,serugi,,,,,,,,,,,,,,,,,,,,,,,,
FRWK/,gidamu,,,,,,,,,,,,,,,,,,,,,,,,
FRX/,sera,,,,,,,,,,,,,,,,,,,,,,,,
FR_SKJM/,nebu-sarseki,,,,,,,,,,,,,,,,,,,,,,,,
FTM[,,"kand, zao, vile, zui, zib, huyapinga, fumb, nibus",,,,,,,,,,,,,,,,,,,,,,,
FTR[,,,"tok, ulinisalimisha, uzae, lihami, ulifananishwa",,,,,,,,,,,,,,,,,,,,,,
FV/,oas,,,,,,,,,,,,,,,,,,,,,,,,
FVH[,,"ondo, ondole, ach, geuk, ondok",,,,,,,,,,,,,,,,,,,,,,,
FVM[,,"chuki, chukia, chuk, pend, chukiz",,,,,,,,,,,,,,,,,,,,,,,
FVN/,"shetan, adui, ping, mkorofi, mrudishe",,,,,,,,,,,,,,,,,,,,,,,,
FVNH/,"shitak, shitaki",,,,,,,,,,,,,,,,,,,,,,,,
FVNH=/,sitna,,,,,,,,,,,,,,,,,,,,,,,,
FVN[,,"shinda, pinga, mpingeni, washitaki, hukumu",,,,,,,,,,,,,,,,,,,,,,,
FVR/,"upande, ubav, mbavuni, pemb, ubavuni",,,,,,,,,,,,,,,,,,,,,,,,
FWBK/,"magugu, mbaruti, itamea, kauka, mwib",,,,,,,,,,,,,,,,,,,,,,,,
FWF[,,"furah, furahi, furaha, furahini, salamu",,,,,,,,,,,,,,,,,,,,,,,
FWG[,,,,"mafuta, nenep, non, kuku, zid",,,,,,,,,,,,,,,,,,,,,
FWK/,"taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,,,,,,,,,
FWKH/,"taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,,,,,,,,,
FWKH=/,soko,,,,,,,,,,,,,,,,,,,,,,,,
FWKTJ/,wasukathi,,,,,,,,,,,,,,,,,,,,,,,,
FWK[,,"boma, zungu, tuten, barabarani, nani",,,,,,,,,,,,,,,,,,,,,,,
FWRH/,"safu, wonyesho, mstari, mistari, ya",,,,,,,,,,,,,,,,,,,,,,,,
FWR[,,"wafanyi, ondo, ondole, ach, geuk, ondok",,,,,"wafanyi, ondo, ondole, ach, geuk, ondok",,,,,,,,,,,,,,,,,,
FWV[,,"haitaambatana, geuki",,,,,,,,,,,,,,,,,,,,,,,
FWX[,,"mjumbe, fakar, maazimio, fikira, tafakar",,,,,,,,,,,,,,,,,,,,,,,
FX/,"waz, busara, fikira, mna, jivikeni",,,,,,,,,,,,,,,,,,,,,,,,
FXH[,,"ogele, gele, aogelee, bubujiki, wajitupe",,,,,"ogele, gele, aogelee, bubujiki, wajitupe",,,,,,,,,,,,,,,,,,
FXJP/,kikabil,,,,,,,,,,,,,,,,,,,,,,,,
FXQ[,,"chek, chez, dhihaka, mzah, dhara",,"chek, chez, dhihaka, mzah, dhara",,,"chek, chez, dhihaka, mzah, dhara",,,,,,,,,,,,,,,,,,
FXV[,,kamu,,,,,,,,,,,,,,,,,,,,,,,
FXW/,"ogele, gele, aogelee, bubujiki, wajitupe",,,,,,,,,,,,,,,,,,,,,,,,
FXWQ/,"chek, chez, dhihaka, mzah, dhara",,,,,,,,,,,,,,,,,,,,,,,,
G<C/,gaashi,,,,,,,,,,,,,,,,,,,,,,,,
G<C[,,"tikis, tikisi, tiki, tetemek, kama",,,"tikis, tikisi, tiki, tetemek, kama","tikis, tikisi, tiki, tetemek, kama",,,,,,,,,"tikis, tikisi, tiki, tetemek, kama",,,,,,,,,,
G<H/,goa,,,,,,,,,,,,,,,,,,,,,,,,
G<H[,,"chini, shush, ingi, mnyenyekevu, duni",,,,,,,,,,,,,,,,,,,,,,,
G<L/,"chuki, chukiz, chukia, akauchukia, sumbu",,,,,,,,,,,,,,,,,,,,,,,,
G<L=/,"gaali, washuka",,,,,,,,,,,,,,,,,,,,,,,,
G<L[,,"chuki, chukiz, chukia, akauchukia, sumbu","chuki, chukiz, chukia, akauchukia, sumbu",,,,"chuki, chukiz, chukia, akauchukia, sumbu",,,,,,,,,,,,,,,,,,
G<RH/,"keme, maonyo, lawama, hoja, ony",,,,,,,,,,,,,,,,,,,,,,,,
G<R[,,"keme, maonyo, lawama, hoja, ony",,,,,,,,,,,,,,,,,,,,,,,
G<TM/,gatamu,,,,,,,,,,,,,,,,,,,,,,,,
