lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
CBRWN/,breakdown,,,,,,,,,,,,,,,,,,,,,,,,
CBR[,,break,be broken,shatter,,,cause to break out,be shattered,,,,,,,,,,,,,,,,,
CBT/,"sabbath, rest",,,,,,,,,,,,,,,,,,,,,,,,
CBT=/,indolence,,,,,,,,,,,,,,,,,,,,,,,,
CBTJ/,Shabbethai,,,,,,,,,,,,,,,,,,,,,,,,
CBTWN/,sabbath feast,,,,,,,,,,,,,,,,,,,,,,,,
CBT[,,"cease, rest; keep the Sabbath",be stopped; vanish,,,,cause to cease,,,,,,,,,,,,,,,,,,
CBV/,"rod, staff; tribe",,,,,,,,,,,,,,,,,,,,,,,,
CBV=/,Shebat (month),,,,,,,,,,,,,,,,,,,,,,,,
CBW/,(precious stone),,,,,,,,,,,,,,,,,,,,,,,,
CBW</,week,,,,,,,,,,,,,,,,,,,,,,,,
CBW<H/,oath,,,,,,,,,,,,,,,,,,,,,,,,
CBW>L/,Shubael,,,,,,,,,,,,,,,,,,,,,,,,
CBWR/,fracture,,,,,,,,,,,,,,,,,,,,,,,,
CBWT/,"captivity, imprisonment",,,,,,,,,,,,,,,,,,,,,,,,
CBX=[,,,,calm,,,calm,,,,,,,,,,,,,,,,,,
CBX[,,,,praise,,boast of,,,,,,,,,,,,,,praise,,,,,
CBY/,giddiness?; cramp?,,,,,,,,,,,,,,,,,,,,,,,,
CBY[,,,,weave in patterns,be set,,,,,,,,,,,,,,,,,,,,
CC/,six,,,,,,,,,,,,,,,,,,,,,,,,
CC=/,(Egyptian) linen,,,,,,,,,,,,,,,,,,,,,,,,
CC==/,alabaster,,,,,,,,,,,,,,,,,,,,,,,,
CC>[,,,,teach to walk,,,,,,,,,,,,,,,,,,,,,
CCBYR/,Sheshbazzar,,,,,,,,,,,,,,,,,,,,,,,,
CCH[,,,,give sixth part of,,,,,,,,,,,,,,,,,,,,,
CCJ/,sixth; one-sixth,,,,,,,,,,,,,,,,,,,,,,,,
CCJ=/,Sheshai,,,,,,,,,,,,,,,,,,,,,,,,
CCJ==/,Shashai,,,,,,,,,,,,,,,,,,,,,,,,
CCK/,Sheshach,,,,,,,,,,,,,,,,,,,,,,,,
CCN/,Sheshan,,,,,,,,,,,,,,,,,,,,,,,,
CCQ/,Shashak,,,,,,,,,,,,,,,,,,,,,,,,
CCR/,"red paint, minium",,,,,,,,,,,,,,,,,,,,,,,,
CD/,"violence, destruction",,,,,,,,,,,,,,,,,,,,,,,,
CD=/,breast,,,,,,,,,,,,,,,,,,,,,,,,
CD==/,demon,,,,,,,,,,,,,,,,,,,,,,,,
CD===/,breast,,,,,,,,,,,,,,,,,,,,,,,,
CDD[,,"devastate, lay waste",be ravaged,maltreat; devastate,be devastated,,,be devastated,,,,,,,,,,,,,,,,,
CDH/,lady?,,,,,,,,,,,,,,,,,,,,,,,,
CDJ/,Almighty,,,,,,,,,,,,,,,,,,,,,,,,
CDJ>WR/,Shedeur,,,,,,,,,,,,,,,,,,,,,,,,
CDMH/,field,,,,,,,,,,,,,,,,,,,,,,,,
CDPH/,scorching,,,,,,,,,,,,,,,,,,,,,,,,
CDPWN/,scorching,,,,,,,,,,,,,,,,,,,,,,,,
CDP[,,scorch,,,,,,,,,,,,,,,,,,,,,,,
CDRK/,Shadrach,,,,,,,,,,,,,,,,,,,,,,,,
CDR[,,,,,,,,,,,,,,,strive,,,,,,,,,,
CDWN/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
CFH[,,,,,,,,,,,,,,,,,plunder,,,,,,,,
CG<WN/,madness,,,,,,,,,,,,,,,,,,,,,,,,
CG<[,,,,,be mad,behave as a madman,,,,,,,,,,,,,,,,,,,
CGGH/,"error, inadvertence",,,,,,,,,,,,,,,,,,,,,,,,
CGG[,,err,,,,,,,,,,,,,,,,,,,,,,,
CGH/,Shagee,,,,,,,,,,,,,,,,,,,,,,,,
CGH[,,"err, stray; swerve",,,,,lead astray; mislead,,,,,,,,,,,,,,,,,,
CGJ>H/,error,,,,,,,,,,,,,,,,,,,,,,,,
CGJWN/,dirge?,,,,,,,,,,,,,,,,,,,,,,,,
CGL/,queen,,,,,,,,,,,,,,,,,,,,,,,,
CGR/,litter,,,,,,,,,,,,,,,,,,,,,,,,
CGX[,,,,,,,look,,,,,,,,,,,,,,,,,,
CHM/,"onyx, carnelian, lapis lazuli",,,,,,,,,,,,,,,,,,,,,,,,
CHM=/,Shoham,,,,,,,,,,,,,,,,,,,,,,,,
CJ/,gift,,,,,,,,,,,,,,,,,,,,,,,,
CJ>N/,Shion,,,,,,,,,,,,,,,,,,,,,,,,
CJBH/,captivity?; stay?,,,,,,,,,,,,,,,,,,,,,,,,
CJC/,alabaster,,,,,,,,,,,,,,,,,,,,,,,,
CJC>/,Shisha,,,,,,,,,,,,,,,,,,,,,,,,
CJCQ/,Shishak,,,,,,,,,,,,,,,,,,,,,,,,
CJH[,,forget?,,,,,,,,,,,,,,,,,,,,,,,
CJLNJ/,Shilonite,,,,,,,,,,,,,,,,,,,,,,,,
CJMWN/,Shimon,,,,,,,,,,,,,,,,,,,,,,,,
CJR/,song,,,,,,,,,,,,,,,,,,,,,,,,
CJRH/,song,,,,,,,,,,,,,,,,,,,,,,,,
CJR[,,sing,,sing,,,,be sung,,,,,,,,,,,,,,,,,
CJT/,weeds,,,,,,,,,,,,,,,,,,,,,,,,
CJT=/,garment,,,,,,,,,,,,,,,,,,,,,,,,
CJT[,,"put, place",,,,,,be imposed,,,,,,,,,,,,,,,,,
CJV/,oar,,,,,,,,,,,,,,,,,,,,,,,,
CJXH/,pit,,,,,,,,,,,,,,,,,,,,,,,,
CJXWR/,Shihor,,,,,,,,,,,,,,,,,,,,,,,,
CJXWR_LBNT/,Shihor Libnath,,,,,,,,,,,,,,,,,,,,,,,,
CJX[,,flow away,,,,be despairing,,,,,,,,,,,,,,,,,,,
CJZ>/,Shiza,,,,,,,,,,,,,,,,,,,,,,,,
CKBH/,lying; layer,,,,,,,,,,,,,,,,,,,,,,,,
CKBT/,copulation,,,,,,,,,,,,,,,,,,,,,,,,
CKB[,,lie down; have sexual intercourse,be slept with,,be slept with,,lay down,be laid down,,,,,,,,,,,,,,,,,
CKH[,,,,,,,be lustful?,,,,,,,,,,,,,,,,,,
CKK[,,decrease,,,,,cause to decrease,,,,,,,,,,,,,,,,,,
CKLJM/,childlessness,,,,,,,,,,,,,,,,,,,,,,,,
CKL[,,become childless,,make childless; miscarry,,,miscarry,,,,,,,,,,,,,,,,,,
CKM/,shoulder(s); neck; back,,,,,,,,,,,,,,,,,,,,,,,,
CKM=/,Shechem,,,,,,,,,,,,,,,,,,,,,,,,
CKM==/,Shechem,,,,,,,,,,,,,,,,,,,,,,,,
CKM===/,Shechem,,,,,,,,,,,,,,,,,,,,,,,,
CKMJ/,Shechemite,,,,,,,,,,,,,,,,,,,,,,,,
CKM[,,,,,,,rise early; do early,,,,,,,,,,,,,,,,,,
CKN/,"inhabitant; neighbour, neighbor",,,,,,,,,,,,,,,,,,,,,,,,
CKNJH/,Shecaniah,,,,,,,,,,,,,,,,,,,,,,,,
CKNJHW/,Shecaniah,,,,,,,,,,,,,,,,,,,,,,,,
CKN[,,"tent, dwell, settle",,cause to dwell,,,cause to dwell,,,,,,,,,,,dwell,,cause to dwell,,,,,
CKR/,drunk,,,,,,,,,,,,,,,,,,,,,,,,
CKR=/,"beer, strong drink, intoxicating drink",,,,,,,,,,,,,,,,,,,,,,,,
CKRWN/,drunkenness,,,,,,,,,,,,,,,,,,,,,,,,
CKRWN=/,Shikkeron,,,,,,,,,,,,,,,,,,,,,,,,
CKR[,,"be, become drunk",,make drunk,,behave drunken,make drunk,,,,,,,,,,,,,,,,,,
CKWL/,loss of children,,,,,,,,,,,,,,,,,,,,,,,,
CKWL=/,bereft of children,,,,,,,,,,,,,,,,,,,,,,,,
CKWL==/,bereft of children,,,,,,,,,,,,,,,,,,,,,,,,
CKWR/,drunk(en),,,,,,,,,,,,,,,,,,,,,,,,
CKX[,,forget,be forgotten,cause to be forgotten,,be forgotten,cause to forget,,,,,,,,,,,,,,find,,,be found,
CL/,irreverence?,,,,,,,,,,,,,,,,,,,,,,,,
CL>NN/,at ease?,,,,,,,,,,,,,,,,,,,,,,,,
CLB/,"connecting piece, ledge",,,,,,,,,,,,,,,,,,,,,,,,
CLB[,,,,,be joined,,,,,,,,,,,,,,,,,,,,
CLC/,three,,,,,,,,,,,,,,,,,,,,,,,,
CLC=/,Shelesh,,,,,,,,,,,,,,,,,,,,,,,,
CLCH/,Shilshah,,,,,,,,,,,,,,,,,,,,,,,,
CLCH=/,Shalisha,,,,,,,,,,,,,,,,,,,,,,,,
CLCJM/,grandsons; great-grandsons,,,,,,,,,,,,,,,,,,,,,,,,
CLCWM/,"three days ago, day before yesterday",,,,,,,,,,,,,,,,,,,,,,,,
CLC[,,,,divide into three; do on the third day; do for the third time,three years old; threefold,,,,,,,,,,,,,,,,,,,,
CLG/,snow,,,,,,,,,,,,,,,,,,,,,,,,
CLG=/,"soap, soapwort",,,,,,,,,,,,,,,,,,,,,,,,
CLG[,,,,,,,snow,,,,,,,,,,,,,,,,,,
CLH/,Shiloh,,,,,,,,,,,,,,,,,,,,,,,,
CLH=/,Shelah,,,,,,,,,,,,,,,,,,,,,,,,
CLHBT/,flame,,,,,,,,,,,,,,,,,,,,,,,,
CLHBTJH/,big flame,,,,,,,,,,,,,,,,,,,,,,,,
CLH[,,be at ease,be negligent,,,,give false hope,,,,,,,,,,,,,,,,,,
CLJ/,quietness,,,,,,,,,,,,,,,,,,,,,,,,
CLJC/,third part (measure),,,,,,,,,,,,,,,,,,,,,,,,
CLJC=/,third man in chariot; adjutant,,,,,,,,,,,,,,,,,,,,,,,,
CLJC==/,(musical instrument),,,,,,,,,,,,,,,,,,,,,,,,
CLJCJ/,third; one-third,,,,,,,,,,,,,,,,,,,,,,,,
CLJCJT/,third part,,,,,,,,,,,,,,,,,,,,,,,,
CLJH/,after-birth,,,,,,,,,,,,,,,,,,,,,,,,
CLJV/,ruler,,,,,,,,,,,,,,,,,,,,,,,,
CLJW/,at ease,,,,,,,,,,,,,,,,,,,,,,,,
CLK/,cormorant? (unclean bird),,,,,,,,,,,,,,,,,,,,,,,,
CLKT/,felling,,,,,,,,,,,,,,,,,,,,,,,,
CLKT=/,Shalleketh,,,,,,,,,,,,,,,,,,,,,,,,
CLK[,,,,,,,throw,be thrown,,,,,,,,,,,,,,,,,
CLL/,"plunder, booty",,,,,,,,,,,,,,,,,,,,,,,,
CLL=[,,"congregate, pull out",,,,,,,,,,,,,,,,,,,,,,,
CLL[,,"plunder, spoil",,,,be plundered,,,,,be plundered,,,,,,,,,,,,,,
CLM/,"final offering, peace offering",,,,,,,,,,,,,,,,,,,,,,,,
CLM=/,"complete, intact; uninjured, safe; peaceful",,,,,,,,,,,,,,,,,,,,,,,,
CLM==/,recompense?,,,,,,,,,,,,,,,,,,,,,,,,
CLM===/,Salem,,,,,,,,,,,,,,,,,,,,,,,,
CLM====/,Shillem,,,,,,,,,,,,,,,,,,,,,,,,
CLMH/,retribution,,,,,,,,,,,,,,,,,,,,,,,,
CLMH=/,Solomon,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ/,Shillemite,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ=/,Shelomi,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ==/,Shalmai,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ>L/,Shelumiel,,,,,,,,,,,,,,,,,,,,,,,,
CLMJH/,Shelemiah,,,,,,,,,,,,,,,,,,,,,,,,
CLMJHW/,Shelemiah,,,,,,,,,,,,,,,,,,,,,,,,
CLMJT/,Shelomith,,,,,,,,,,,,,,,,,,,,,,,,
CLMN/,Shalman,,,,,,,,,,,,,,,,,,,,,,,,
CLMN>SR/,Shalmaneser,,,,,,,,,,,,,,,,,,,,,,,,
CLMNJM/,bribes,,,,,,,,,,,,,,,,,,,,,,,,
CLMWT/,Shelomoth,,,,,,,,,,,,,,,,,,,,,,,,
CLM[,,"be whole, be complete",,repay,be requited,,make peace with,be at peace with,,,,,,,,,,be finished,,,"finish, hand over",,,,
CLNJ/,Shelanite,,,,,,,,,,,,,,,,,,,,,,,,
CLP/,Sheleph,,,,,,,,,,,,,,,,,,,,,,,,
CLP[,,draw (sword); take off,,,,,,,,,,,,,,,,,,,,,,,
CLV/,shield,,,,,,,,,,,,,,,,,,,,,,,,
CLVN/,dominion,,,,,,,,,,,,,,,,,,,,,,,,
CLVN=/,high official,,,,,,,,,,,,,,,,,,,,,,,,
CLVT/,domineering,,,,,,,,,,,,,,,,,,,,,,,,
CLVWN/,one who has power,,,,,,,,,,,,,,,,,,,,,,,,
CLV[,,dominate,,,,,give power over; grant,,,,,,,,,,,rule,,,make ruler,,,,
CLW/,ease,,,,,,,,,,,,,,,,,,,,,,,,
CLW=/,Shiloh,,,,,,,,,,,,,,,,,,,,,,,,
CLWH/,ease,,,,,,,,,,,,,,,,,,,,,,,,
CLWM/,"peace, welfare, health",,,,,,,,,,,,,,,,,,,,,,,,
CLWM=/,"reward, retribution",,,,,,,,,,,,,,,,,,,,,,,,
CLWM==/,Shallum,,,,,,,,,,,,,,,,,,,,,,,,
CLWN/,Shallun,,,,,,,,,,,,,,,,,,,,,,,,
CLWXJM/,dismission; parting gift,,,,,,,,,,,,,,,,,,,,,,,,
CLX/,javelin,,,,,,,,,,,,,,,,,,,,,,,,
CLX=/,water-conduit,,,,,,,,,,,,,,,,,,,,,,,,
CLX==/,Shelah,,,,,,,,,,,,,,,,,,,,,,,,
CLX===/,Shiloah,,,,,,,,,,,,,,,,,,,,,,,,
CLXJ/,Shilhi,,,,,,,,,,,,,,,,,,,,,,,,
CLXJM/,sprouts,,,,,,,,,,,,,,,,,,,,,,,,
CLXJM=/,Shilhim,,,,,,,,,,,,,,,,,,,,,,,,
CLXN/,table; table for sacred use,,,,,,,,,,,,,,,,,,,,,,,,
CLXWT/,shoots,,,,,,,,,,,,,,,,,,,,,,,,
CLX[,,send,be sent,let go; stretch out; send,"be let loose, sent, forsaken",,let loose upon,,,,,,,,,,,send,,,,,,,
CM,there,,,,,,,,,,,,,,,,,,,,,,,,
CM/,name,,,,,,,,,,,,,,,,,,,,,,,,
CM</,"hearsay, report",,,,,,,,,,,,,,,,,,,,,,,,
CM<=/,sound,,,,,,,,,,,,,,,,,,,,,,,,
CM<==/,rumour,,,,,,,,,,,,,,,,,,,,,,,,
CM<===/,Shema,,,,,,,,,,,,,,,,,,,,,,,,
CM<====/,Shama,,,,,,,,,,,,,,,,,,,,,,,,
CM<=====/,Shema,,,,,,,,,,,,,,,,,,,,,,,,
CM<>/,Shimea,,,,,,,,,,,,,,,,,,,,,,,,
CM<H/,Shemaah,,,,,,,,,,,,,,,,,,,,,,,,
CM<H=/,Shimeah,,,,,,,,,,,,,,,,,,,,,,,,
CM<J/,Shimeite,,,,,,,,,,,,,,,,,,,,,,,,
CM<J=/,Shimei,,,,,,,,,,,,,,,,,,,,,,,,
CM<JH/,Shemaiah,,,,,,,,,,,,,,,,,,,,,,,,
CM<JHW/,Shemaiah,,,,,,,,,,,,,,,,,,,,,,,,
CM<NJ/,Simeonite,,,,,,,,,,,,,,,,,,,,,,,,
CM<T/,Shimeath,,,,,,,,,,,,,,,,,,,,,,,,
CM<TJ/,Shimeathite,,,,,,,,,,,,,,,,,,,,,,,,
CM<WN/,Simeon,,,,,,,,,,,,,,,,,,,,,,,,
CM<[,,"hear; give ear to, obey",be heard,summon,,,make heard; summon,,,,,,,,obey,,,hear,,,,,,,
CM=/,Shem,,,,,,,,,,,,,,,,,,,,,,,,
CM>/,Shamma,,,,,,,,,,,,,,,,,,,,,,,,
CM>BR/,Shemeber,,,,,,,,,,,,,,,,,,,,,,,,
CM>H/,Shimeah,,,,,,,,,,,,,,,,,,,,,,,,
CM>M/,Shimeam,,,,,,,,,,,,,,,,,,,,,,,,
CMC/,sun,,,,,,,,,,,,,,,,,,,,,,,,
CMCJ/,from Beth Shemesh,,,,,,,,,,,,,,,,,,,,,,,,
CMCRJ/,Shamsherai,,,,,,,,,,,,,,,,,,,,,,,,
CMCWN/,Samson,,,,,,,,,,,,,,,,,,,,,,,,
CMC[,,,,,,,,,,,,,,,,,,,,serve,,,,,
CMD/,Shemed,,,,,,,,,,,,,,,,,,,,,,,,
CMD[,,,"be destroyed, be exterminated",,,,exterminate,,,,,,,,,,,,,,exterminate,,,,
CMGR/,Shamgar,,,,,,,,,,,,,,,,,,,,,,,,
CMH/,"horror, astonishment",,,,,,,,,,,,,,,,,,,,,,,,
CMH=/,Shammah,,,,,,,,,,,,,,,,,,,,,,,,
CMHWT/,Shamhuth,,,,,,,,,,,,,,,,,,,,,,,,
CMJ/,Shammai,,,,,,,,,,,,,,,,,,,,,,,,
CMJD</,Shemida,,,,,,,,,,,,,,,,,,,,,,,,
CMJD<J/,Shemidaite,,,,,,,,,,,,,,,,,,,,,,,,
CMJM/,"heaven, heavens; sky",,,,,,,,,,,,,,,,,,,,,,,,
CMJN/,heaven,,,,,,,,,,,,,,,,,,,,,,,,
CMJNJ/,eighth,,,,,,,,,,,,,,,,,,,,,,,,
CMJR/,thornbush,,,,,,,,,,,,,,,,,,,,,,,,
CMJR=/,diamond?,,,,,,,,,,,,,,,,,,,,,,,,
CMJR==/,Shamir,,,,,,,,,,,,,,,,,,,,,,,,
CMJR===/,Shamir,,,,,,,,,,,,,,,,,,,,,,,,
CMJRMWT/,Shemiramoth,,,,,,,,,,,,,,,,,,,,,,,,
CMM/,desolate,,,,,,,,,,,,,,,,,,,,,,,,
CMMH/,"horror, desolation",,,,,,,,,,,,,,,,,,,,,,,,
CMMH=/,desolation?,,,,,,,,,,,,,,,,,,,,,,,,
CMMWN/,horror,,,,,,,,,,,,,,,,,,,,,,,,
CMM[,,be astonished; be desolate,be made desolate; be appalled,be desolate; be appalled,,be astonished,make desolated,desolation,,,be appalled,,,,,,,,,,,,,,
CMN/,oil,,,,,,,,,,,,,,,,,,,,,,,,
CMN=/,fat,,,,,,,,,,,,,,,,,,,,,,,,
CMN==/,fat,,,,,,,,,,,,,,,,,,,,,,,,
CMNH/,eight,,,,,,,,,,,,,,,,,,,,,,,,
CMN[,,be fat,,,,,make fat; become fat,,,,,,,,,,,,,,,,,,
CMR/,dregs,,,,,,,,,,,,,,,,,,,,,,,,
CMR=/,Shemer,,,,,,,,,,,,,,,,,,,,,,,,
CMR==/,Shomer,,,,,,,,,,,,,,,,,,,,,,,,
CMRH/,eyelid,,,,,,,,,,,,,,,,,,,,,,,,
CMRH=/,watch,,,,,,,,,,,,,,,,,,,,,,,,
CMRJ/,Shimri,,,,,,,,,,,,,,,,,,,,,,,,
CMRJH/,Shemariah,,,,,,,,,,,,,,,,,,,,,,,,
CMRJHW/,Shemariah,,,,,,,,,,,,,,,,,,,,,,,,
CMRJM/,vigil,,,,,,,,,,,,,,,,,,,,,,,,
CMRJN/,Samaria,,,,,,,,,,,,,,,,,,,,,,,,
CMRJT/,Shimrith,,,,,,,,,,,,,,,,,,,,,,,,
CMRNJ/,Shimronite,,,,,,,,,,,,,,,,,,,,,,,,
CMRT/,Shimrath,,,,,,,,,,,,,,,,,,,,,,,,
CMRWN/,Samaria,,,,,,,,,,,,,,,,,,,,,,,,
CMRWN=/,Shimron,,,,,,,,,,,,,,,,,,,,,,,,
CMRWN==/,Shimron,,,,,,,,,,,,,,,,,,,,,,,,
CMRWNJ/,from Samaria,,,,,,,,,,,,,,,,,,,,,,,,
CMRWN_MR>WN/,Shimron Meron,,,,,,,,,,,,,,,,,,,,,,,,
CMR[,,"keep watch, guard",be guarded; beware,worship,,beware,,,,,,,,,,,,,,,,,,,
CMTJ/,Shumathite,,,,,,,,,,,,,,,,,,,,,,,,
CMVH/,remission of debt,,,,,,,,,,,,,,,,,,,,,,,,
CMV[,,release; neglect,be cast down?,,,,cause to release,,,,,,,,,,,,,,,,,,
CMW</,Shammua,,,,,,,,,,,,,,,,,,,,,,,,
CMW<H/,"news, report",,,,,,,,,,,,,,,,,,,,,,,,
CMW>L/,Samuel,,,,,,,,,,,,,,,,,,,,,,,,
CMWT/,Shammoth,,,,,,,,,,,,,,,,,,,,,,,,
CMY/,whisper?,,,,,,,,,,,,,,,,,,,,,,,,
CMYH/,mocking?,,,,,,,,,,,,,,,,,,,,,,,,
CN/,tooth,,,,,,,,,,,,,,,,,,,,,,,,
CN<R/,Shinar,,,,,,,,,,,,,,,,,,,,,,,,
CN=/,Shen,,,,,,,,,,,,,,,,,,,,,,,,
CN>/,sleep,,,,,,,,,,,,,,,,,,,,,,,,
CN>B/,Shinab,,,,,,,,,,,,,,,,,,,,,,,,
CN>N/,repetition?; highness?,,,,,,,,,,,,,,,,,,,,,,,,
CN>YR/,Shenazzar,,,,,,,,,,,,,,,,,,,,,,,,
CN>[,,shine,,,,,,,,,,,,,,,,,,,,,,,
CNH/,year,,,,,,,,,,,,,,,,,,,,,,,,
CNH=/,sleep,,,,,,,,,,,,,,,,,,,,,,,,
CNHBJM/,ivory,,,,,,,,,,,,,,,,,,,,,,,,
CNH[,,change; repeat; differ,be repeated,alter,change,disguise oneself,,,,,be changed,,,,,,,"change, be different",,change,"alter, violate",,,,
CNJ/,second,,,,,,,,,,,,,,,,,,,,,,,,
CNJ=/,"scarlet, crimson",,,,,,,,,,,,,,,,,,,,,,,,
CNJM/,two,,,,,,,,,,,,,,,,,,,,,,,,
CNJNH/,sharp word,,,,,,,,,,,,,,,,,,,,,,,,
CNN=[,,,,repeat,,,,,,,,,,,,,,,,,,,,,
CNN[,,sharpen,,,,feel pierced,,,,,,,,,,,,,,,,,,,
CNS[,,,,gird up,,,,,,,,,,,,,,,,,,,,,
CP</,abundance,,,,,,,,,,,,,,,,,,,,,,,,
CP<H/,mass,,,,,,,,,,,,,,,,,,,,,,,,
CP<J/,Shiphi,,,,,,,,,,,,,,,,,,,,,,,,
CPH[,,,be swept bare,,be laid bare,,,,,,,,,,,,,,,,,,,,
CPJ/,bare height,,,,,,,,,,,,,,,,,,,,,,,,
CPJ=/,Shepho,,,,,,,,,,,,,,,,,,,,,,,,
CPJM/,Shuppim,,,,,,,,,,,,,,,,,,,,,,,,
CPJPN/,horned snake?,,,,,,,,,,,,,,,,,,,,,,,,
CPJR/,Shaphir,,,,,,,,,,,,,,,,,,,,,,,,
CPK/,place for pouring out ashes,,,,,,,,,,,,,,,,,,,,,,,,
CPKH/,penis,,,,,,,,,,,,,,,,,,,,,,,,
CPK[,,pour out,be poured out,,be poured out; to slip,be poured out,,,,,,,,,,,,,,,,,,,
CPL/,"deep, low; humble",,,,,,,,,,,,,,,,,,,,,,,,
CPL=/,low state,,,,,,,,,,,,,,,,,,,,,,,,
CPL==/,low,,,,,,,,,,,,,,,,,,,,,,,,
CPLH/,low state,,,,,,,,,,,,,,,,,,,,,,,,
CPLH=/,the lowland(s),,,,,,,,,,,,,,,,,,,,,,,,
CPLWT/,sinking of hands,,,,,,,,,,,,,,,,,,,,,,,,
CPL[,,"be low, be humble; sink down",,,,,"make low, humiliate",,,,,,,,,,,,,,"humiliate, humble",,,,
CPM/,Shepham,,,,,,,,,,,,,,,,,,,,,,,,
CPM=/,Shapham,,,,,,,,,,,,,,,,,,,,,,,,
CPMJ/,Shiphmite,,,,,,,,,,,,,,,,,,,,,,,,
CPN/,rock badger,,,,,,,,,,,,,,,,,,,,,,,,
CPN=/,Shaphan,,,,,,,,,,,,,,,,,,,,,,,,
CPR/,antlers?; beauty?,,,,,,,,,,,,,,,,,,,,,,,,
CPR=/,Shepher,,,,,,,,,,,,,,,,,,,,,,,,
CPRH/,beauty,,,,,,,,,,,,,,,,,,,,,,,,
CPRH=/,Shiphrah,,,,,,,,,,,,,,,,,,,,,,,,
CPRJR/,state tent,,,,,,,,,,,,,,,,,,,,,,,,
CPRPR/,dawn,,,,,,,,,,,,,,,,,,,,,,,,
CPR[,,be pleasing,,,,,,,,,,,,,,,,please,,,,,,,
CPTJM/,hooks?,,,,,,,,,,,,,,,,,,,,,,,,
CPT[,,set,,,,,,,,,,,,,,,,,,,,,,,
CPV/,judgement; punishment,,,,,,,,,,,,,,,,,,,,,,,,
CPV=/,Shaphat,,,,,,,,,,,,,,,,,,,,,,,,
CPVJH/,Shephatiah,,,,,,,,,,,,,,,,,,,,,,,,
CPVJHW/,Shephatiah,,,,,,,,,,,,,,,,,,,,,,,,
CPVN/,Shiphtan,,,,,,,,,,,,,,,,,,,,,,,,
CPV[,,"judge, enter into controversy",plead,,,,,,,,,,,,,,opponent?,judge,,,,,,,
CPW/,Shepho,,,,,,,,,,,,,,,,,,,,,,,,
CPWPM/,Shupham,,,,,,,,,,,,,,,,,,,,,,,,
CPWPN/,Shephuphan,,,,,,,,,,,,,,,,,,,,,,,,
CPWT/,"cheese, curds?",,,,,,,,,,,,,,,,,,,,,,,,
CPWV/,judgment,,,,,,,,,,,,,,,,,,,,,,,,
CPXH/,female slave,,,,,,,,,,,,,,,,,,,,,,,,
CQ/,lower leg,,,,,,,,,,,,,,,,,,,,,,,,
CQ<RWRH/,hollow spot,,,,,,,,,,,,,,,,,,,,,,,,
CQ<[,,subside,sink,,,,hold down; let settle,,,,,,,,,,,,,,,,,,
CQD/,almond; almond tree,,,,,,,,,,,,,,,,,,,,,,,,
CQD=[,,be emaciated?; lie awake?,,,,,,,,,,,,,,,,,,,,,,,
CQD[,,"be awake, watch",,,,,,,,,,,,,,,,,,,,,,,
CQH[,,,,,be watered,,give to drink,,,,,,,,,,,,,,,,,,
CQL/,shekel (unit of weight),,,,,,,,,,,,,,,,,,,,,,,,
CQL[,,weigh; weigh out,be weighed; be weighed out,,,,,,,,,,,,,,,,,,,,,,
CQMH/,sycamore tree,,,,,,,,,,,,,,,,,,,,,,,,
CQP/,framework?,,,,,,,,,,,,,,,,,,,,,,,,
CQPJM/,windows?,,,,,,,,,,,,,,,,,,,,,,,,
CQP[,,,look down,,,,look down,,,,,,,,,,,,,,,,,,
CQQ[,,rush,,,,rush to and fro,,,,,,,,,,,,,,,,,,,
CQR/,"lie, falsehood, deception",,,,,,,,,,,,,,,,,,,,,,,,
CQR[,,deceive,,deceive,,,,,,,,,,,,,,,,,,,,,
CQT/,watering trough,,,,,,,,,,,,,,,,,,,,,,,,
CQV/,quietness,,,,,,,,,,,,,,,,,,,,,,,,
CQV[,,"have peace, be at peace",,,,,be at rest; give rest,,,,,,,,,,,,,,,,,,
CQWJ/,drink,,,,,,,,,,,,,,,,,,,,,,,,
CQWY/,abominable idol; abomination,,,,,,,,,,,,,,,,,,,,,,,,
CQY/,abomination,,,,,,,,,,,,,,,,,,,,,,,,
CQY[,,,,detest; make unclean,,,,,,,,,,,,,,,,,,,,,
CR/,navel; navel-string,,,,,,,,,,,,,,,,,,,,,,,,
CR==/,bracelet,,,,,,,,,,,,,,,,,,,,,,,,
CRB/,burning sun,,,,,,,,,,,,,,,,,,,,,,,,
CRBJH/,Sherebiah,,,,,,,,,,,,,,,,,,,,,,,,
CRBJV/,scepter,,,,,,,,,,,,,,,,,,,,,,,,
CRC/,root,,,,,,,,,,,,,,,,,,,,,,,,
CRC=/,Sheresh,,,,,,,,,,,,,,,,,,,,,,,,
CRCJ/,banishment,,,,,,,,,,,,,,,,,,,,,,,,
CRCRH/,chain,,,,,,,,,,,,,,,,,,,,,,,,
CRC[,,,,root out,,,take root,,,,,,,,,be firmly rooted,take root,,,,,,,,
CRH/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
