lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
FKLWT/,loucura,,,,,,,,,,,,,,,,,,,,,,,,
FKL[,,ter sucesso,,fazer parecer tolo,,,entender,,,,,,,,,,,,,,,,,,
FKR/,"salários, recompensa",,,,,,,,,,,,,,,,,,,,,,,,
FKR=/,salários,,,,,,,,,,,,,,,,,,,,,,,,
FKR==/,Sacar,,,,,,,,,,,,,,,,,,,,,,,,
FKR[,,contratar,contratar-se,,,contratar-se,,,,,,,,,,,,,,,,,,,
FKW/,Secu,,,,,,,,,,,,,,,,,,,,,,,,
FKWJ/,galo?,,,,,,,,,,,,,,,,,,,,,,,,
FLM>/,Salma,,,,,,,,,,,,,,,,,,,,,,,,
FLMH/,"manta, invólucro",,,,,,,,,,,,,,,,,,,,,,,,
FLMH=/,Salmão,,,,,,,,,,,,,,,,,,,,,,,,
FLMWN/,Salmão,,,,,,,,,,,,,,,,,,,,,,,,
FLW/,codorniz,,,,,,,,,,,,,,,,,,,,,,,,
FM>L/,esquerda; mão esquerda,,,,,,,,,,,,,,,,,,,,,,,,
FM>LJ/,esquerda,,,,,,,,,,,,,,,,,,,,,,,,
FM>L[,,,,,,,vá para esquerda; use a mão esquerda,,,,,,,,,,,,,,,,,,
FMJKH/,tapete,,,,,,,,,,,,,,,,,,,,,,,,
FMLH/,"manto, invólucro",,,,,,,,,,,,,,,,,,,,,,,,
FMLH=/,Samlah,,,,,,,,,,,,,,,,,,,,,,,,
FMMJT/,gecko,,,,,,,,,,,,,,,,,,,,,,,,
FMX/,"alegre, feliz",,,,,,,,,,,,,,,,,,,,,,,,
FMXH/,"alegria, regozijo",,,,,,,,,,,,,,,,,,,,,,,,
FMX[,,regozijar,,alegrar,,,alegrar,,,,,,,,,,,,,,,,,,
FN>H/,"ódio, ódio",,,,,,,,,,,,,,,,,,,,,,,,
FN>[,,"odiar; adversário, inimigo (particípio qal)",ser odiado,ser um inimigo,,,,,,,,,,,,,,,,,,,,,
FNJ>/,desdenhado,,,,,,,,,,,,,,,,,,,,,,,,
FNJR/,Senir,,,,,,,,,,,,,,,,,,,,,,,,
FPH/,lábio; costa,,,,,,,,,,,,,,,,,,,,,,,,
FPM/,bigode,,,,,,,,,,,,,,,,,,,,,,,,
FPMWT/,Siphmoth,,,,,,,,,,,,,,,,,,,,,,,,
FPN[,,estar escondido,,,,,,,,,,,,,,,,,,,,,,,
FPQ/,muito,,,,,,,,,,,,,,,,,,,,,,,,
FPQ=/,desprezo?,,,,,,,,,,,,,,,,,,,,,,,,
FPQ=[,,bastar,,,,,,,,,,,,,,,,,,,,,,,
FPQ[,,bater palmas (as mãos),,,,,apertar as mãos,,,,,,,,,,,,,,,,,,
FPX[,,,,fazer sarna,,,,,,,,,,,,,,,,,,,,,
FQ/,"saco; pano de pêlo de cabra, pano de saco",,,,,,,,,,,,,,,,,,,,,,,,
FQD[,,,estar vinculado,,,,,,,,,,,,,,,,,,,,,,
FQR[,,,,cobiçar sedutoramente,,,,,,,,,,,,,,,,,,,,,
FR/,"oficial, líder, príncipe",,,,,,,,,,,,,,,,,,,,,,,,
FR<PJM/,pensamentos inquietantes,,,,,,,,,,,,,,,,,,,,,,,,
FR<[,,deformar,,,,alongar-se,,,,,,,,,,,,,,,,,,,
FR>YR/,Sharezer,,,,,,,,,,,,,,,,,,,,,,,,
FRD/,giz vermelho?; estilete?,,,,,,,,,,,,,,,,,,,,,,,,
FRD=/,material tecido?,,,,,,,,,,,,,,,,,,,,,,,,
FRD[,,fugir,,,,,,,,,,,,,,,,,,,,,,,
FRG[,,,,,estar entrelaçado,entrelaçar-se,,,,,,,,,,,,,,,,,,,
FRH/,senhora,,,,,,,,,,,,,,,,,,,,,,,,
FRH=/,Sarah,,,,,,,,,,,,,,,,,,,,,,,,
FRH[,,disputar,,,,,,,,,,,,,,,,,,,,,,,
FRJ/,Sarai,,,,,,,,,,,,,,,,,,,,,,,,
FRJD/,sobrevivente,,,,,,,,,,,,,,,,,,,,,,,,
FRJD=/,Sarid,,,,,,,,,,,,,,,,,,,,,,,,
FRJG/,tendril,,,,,,,,,,,,,,,,,,,,,,,,
FRJH/,Seraías,,,,,,,,,,,,,,,,,,,,,,,,
FRJHW/,Seraías,,,,,,,,,,,,,,,,,,,,,,,,
FRJN/,Sirion,,,,,,,,,,,,,,,,,,,,,,,,
FRJQ/,carded,,,,,,,,,,,,,,,,,,,,,,,,
FRK[,,,,enredar; correr para lá e para cá,,,,,,,,,,,,,,,,,,,,,
FRP/,serpente; serafim,,,,,,,,,,,,,,,,,,,,,,,,
FRP=/,Saraph,,,,,,,,,,,,,,,,,,,,,,,,
FRPH/,"(local de) queima, conflagração",,,,,,,,,,,,,,,,,,,,,,,,
FRP[,,queimar,ser queimado,,ser queimado,,,,,,,,,,,,,,,,,,,,
FRQ/,espécies tintas de uvas,,,,,,,,,,,,,,,,,,,,,,,,
FRQ=/,vermelho vivo,,,,,,,,,,,,,,,,,,,,,,,,
FRQ==/,Sorek,,,,,,,,,,,,,,,,,,,,,,,,
FRQH/,cipó,,,,,,,,,,,,,,,,,,,,,,,,
FRR[,,governar,,,,jogar o governante,,,,,,,,,,,,,,,,,,,
FRV/,incisão,,,,,,,,,,,,,,,,,,,,,,,,
FRVT/,incisão,,,,,,,,,,,,,,,,,,,,,,,,
FRV[,,incisar,estar gravemente ferido,,,,,,,,,,,,,,,,,,,,,,
FRWG/,Serug,,,,,,,,,,,,,,,,,,,,,,,,
FRWK/,sandália-tanguinha,,,,,,,,,,,,,,,,,,,,,,,,
FRX/,Serah,,,,,,,,,,,,,,,,,,,,,,,,
FR_SKJM/,Sarsekim,,,,,,,,,,,,,,,,,,,,,,,,
FTM[,,fechar?,,,,,,,,,,,,,,,,,,,,,,,
FTR[,,,sair,,,,,,,,,,,,,,,,,,,,,,
FV/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
FVH[,,desviar,,,,,,,,,,,,,,,,,,,,,,,
FVM[,,guardar rancor,,,,,,,,,,,,,,,,,,,,,,,
FVN/,adversário; o Satã,,,,,,,,,,,,,,,,,,,,,,,,
FVNH/,acusação,,,,,,,,,,,,,,,,,,,,,,,,
FVNH=/,Sitnah,,,,,,,,,,,,,,,,,,,,,,,,
FVN[,,guardar rancor,,,,,,,,,,,,,,,,,,,,,,,
FWBK/,rede de ramos,,,,,,,,,,,,,,,,,,,,,,,,
FWF[,,alegrar,,,,,,,,,,,,,,,,,,,,,,,
FWG[,,,,cercar em,,,,,,,,,,,,,,,,,,,,,
FWK/,ramo; mato,,,,,,,,,,,,,,,,,,,,,,,,
FWKH/,ramo; mato,,,,,,,,,,,,,,,,,,,,,,,,
FWKH=/,"Socoh, Soco",,,,,,,,,,,,,,,,,,,,,,,,
FWKTJ/,Sucathite,,,,,,,,,,,,,,,,,,,,,,,,
FWK[,,cercar em,,,,,,,,,,,,,,,,,,,,,,,
FWRH/,remar?,,,,,,,,,,,,,,,,,,,,,,,,
FWR[,,<incerto>,,,,,<incerto>,,,,,,,,,,,,,,,,,,
FWV[,,cair na falsidade,,,,,,,,,,,,,,,,,,,,,,,
FWX[,,<incerto>,,,,,,,,,,,,,,,,,,,,,,,
FX/,pensamento?,,,,,,,,,,,,,,,,,,,,,,,,
FXH[,,nadar,,,,,fazer nadar,,,,,,,,,,,,,,,,,,
FXJP/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
FXQ[,,jogar; rir,,"brincar, brincar",,,zombar,,,,,,,,,,,,,,,,,,
FXV[,,espremer,,,,,,,,,,,,,,,,,,,,,,,
FXW/,natação,,,,,,,,,,,,,,,,,,,,,,,,
FXWQ/,risos,,,,,,,,,,,,,,,,,,,,,,,,
G<C/,Gaash,,,,,,,,,,,,,,,,,,,,,,,,
G<C[,,agitar,,,ser abalado,sacudir para frente e para trás,,,,,,,,,agitar para frente e para trás,,,,,,,,,,
G<H/,Goah,,,,,,,,,,,,,,,,,,,,,,,,
G<H[,,muito baixo,,,,,,,,,,,,,,,,,,,,,,,
G<L/,"repugnância, repulsa",,,,,,,,,,,,,,,,,,,,,,,,
G<L=/,Gaal,,,,,,,,,,,,,,,,,,,,,,,,
G<L[,,"abominar, rejeitar","ser abominado, ser rejeitado",,,,fazer abominar,,,,,,,,,,,,,,,,,,
G<RH/,repreensão; ameaça,,,,,,,,,,,,,,,,,,,,,,,,
G<R[,,censurar,,,,,,,,,,,,,,,,,,,,,,,
G<TM/,Gatam,,,,,,,,,,,,,,,,,,,,,,,,
G>/,orgulhoso,,,,,,,,,,,,,,,,,,,,,,,,
G>H/,orgulhoso,,,,,,,,,,,,,,,,,,,,,,,,
G>H=/,orgulho,,,,,,,,,,,,,,,,,,,,,,,,
G>H[,,ser alto,,,,,,,,,,,,,,,,,,,,,,,
G>L=[,,"estar contaminado, poluir","tornar-se poluído, poluir-se",poluir,ser poluído,contaminar-se,,,,,,,,,,,,,,,,,,,
G>LH/,direito (dever) de redenção,,,,,,,,,,,,,,,,,,,,,,,,
G>LJM/,impureza,,,,,,,,,,,,,,,,,,,,,,,,
G>L[,,redimir,ser resgatado,,,,,,,,,,,,,,,,,,,,,,
G>W>L/,Geuel,,,,,,,,,,,,,,,,,,,,,,,,
G>WH/,altivez; altivez,,,,,,,,,,,,,,,,,,,,,,,,
G>WLJM/,vingança,,,,,,,,,,,,,,,,,,,,,,,,
G>WN/,altivez; orgulho,,,,,,,,,,,,,,,,,,,,,,,,
G>WT/,"inchaço, orgulho",,,,,,,,,,,,,,,,,,,,,,,,
GB/,costas; sobrancelhas; toro; chefes de um escudo,,,,,,,,,,,,,,,,,,,,,,,,
GB</,Geba,,,,,,,,,,,,,,,,,,,,,,,,
GB<>/,Gibea,,,,,,,,,,,,,,,,,,,,,,,,
GB<H/,colina; (cúltico) lugar alto,,,,,,,,,,,,,,,,,,,,,,,,
GB<H=/,Gibeah,,,,,,,,,,,,,,,,,,,,,,,,
GB<L/,broto de flores,,,,,,,,,,,,,,,,,,,,,,,,
GB<T/,Gibeah,,,,,,,,,,,,,,,,,,,,,,,,
GB<TJ/,Gibeathite,,,,,,,,,,,,,,,,,,,,,,,,
GB<WN/,Gibeon,,,,,,,,,,,,,,,,,,,,,,,,
GB<WNJ/,Gibeonite,,,,,,,,,,,,,,,,,,,,,,,,
GB=/,"fosso, vala",,,,,,,,,,,,,,,,,,,,,,,,
GB>/,vala,,,,,,,,,,,,,,,,,,,,,,,,
GBH/,alto,,,,,,,,,,,,,,,,,,,,,,,,
GBH=/,altura,,,,,,,,,,,,,,,,,,,,,,,,
GBH==/,alto,,,,,,,,,,,,,,,,,,,,,,,,
GBH===/,enxame,,,,,,,,,,,,,,,,,,,,,,,,
GBHWT/,orgulho,,,,,,,,,,,,,,,,,,,,,,,,
GBH[,,ser alto,,,,,fazer alto,,,,,,,,,,,,,,,,,,
GBJ/,enxame,,,,,,,,,,,,,,,,,,,,,,,,
GBJ</,"(bebida) tigela, copo",,,,,,,,,,,,,,,,,,,,,,,,
GBJ=/,Gabbai,,,,,,,,,,,,,,,,,,,,,,,,
GBJC/,rock-crystal,,,,,,,,,,,,,,,,,,,,,,,,
GBJM/,Gebim,,,,,,,,,,,,,,,,,,,,,,,,
GBJR/,"senhor, mestre",,,,,,,,,,,,,,,,,,,,,,,,
GBJRH/,"senhora, senhora",,,,,,,,,,,,,,,,,,,,,,,,
GBL/,Gebal,,,,,,,,,,,,,,,,,,,,,,,,
GBL=/,Gebal,,,,,,,,,,,,,,,,,,,,,,,,
GBLJ/,Gebalite,,,,,,,,,,,,,,,,,,,,,,,,
GBLT/,torcendo,,,,,,,,,,,,,,,,,,,,,,,,
GBL[,,"definir uma fronteira, delimitar",,,,,definir limites,,,,,,,,,,,,,,,,,,
GBN/,corcunda,,,,,,,,,,,,,,,,,,,,,,,,
GBNH/,queijo,,,,,,,,,,,,,,,,,,,,,,,,
GBNN/,knoll,,,,,,,,,,,,,,,,,,,,,,,,
GBR/,homem jovem; homem forte,,,,,,,,,,,,,,,,,,,,,,,,
GBR=/,Geber,,,,,,,,,,,,,,,,,,,,,,,,
GBR==/,Gibbar,,,,,,,,,,,,,,,,,,,,,,,,
GBRJ>L/,Gabriel,,,,,,,,,,,,,,,,,,,,,,,,
GBRT/,"senhora, senhora",,,,,,,,,,,,,,,,,,,,,,,,
GBR[,,destacar,,tornar poderoso,,exibir pode,ser forte,,,,,,,,,,,,,,,,,,
GBTWN/,Gibbethon,,,,,,,,,,,,,,,,,,,,,,,,
GBWL/,"limite, território; fronteira",,,,,,,,,,,,,,,,,,,,,,,,
GBWLH/,"limite, território; fronteira",,,,,,,,,,,,,,,,,,,,,,,,
GBWR/,"guerreiro, homem poderoso",,,,,,,,,,,,,,,,,,,,,,,,
GBWRH/,força,,,,,,,,,,,,,,,,,,,,,,,,
GBX/,careca,,,,,,,,,,,,,,,,,,,,,,,,
GBXT/,calvície,,,,,,,,,,,,,,,,,,,,,,,,
GCC[,,,,tatear,,,,,,,,,,,,,,,,,,,,,
GCM/,chuva,,,,,,,,,,,,,,,,,,,,,,,,
GCM=/,Geshem,,,,,,,,,,,,,,,,,,,,,,,,
GCM==/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
GCMW/,Geshem,,,,,,,,,,,,,,,,,,,,,,,,
GCM[,,,,,,,fazer chover,,,,,,,,,,,,,,,,,,
GCN/,Goshen,,,,,,,,,,,,,,,,,,,,,,,,
GCP>/,Gishpa,,,,,,,,,,,,,,,,,,,,,,,,
GCWR/,Geshur,,,,,,,,,,,,,,,,,,,,,,,,
GCWRJ/,Geshurite,,,,,,,,,,,,,,,,,,,,,,,,
GD/,coentros,,,,,,,,,,,,,,,,,,,,,,,,
GD<M/,Gidom,,,,,,,,,,,,,,,,,,,,,,,,
GD<NJ/,Gideoni,,,,,,,,,,,,,,,,,,,,,,,,
GD<WN/,Gideon,,,,,,,,,,,,,,,,,,,,,,,,
GD<[,,interromper,ser cortado,reduzir,ser cortado,,,,,,,,,,,,,,,,,,,,
GD=/,fortuna,,,,,,,,,,,,,,,,,,,,,,,,
GD==/,Gade,,,,,,,,,,,,,,,,,,,,,,,,
GD===/,Fortuna,,,,,,,,,,,,,,,,,,,,,,,,
GDD[,,reunir juntos,,,,fazer incisões em si mesmo,,,,,,,,,,,,,,,,,,,
GDGD/,Hor Haggidgad,,,,,,,,,,,,,,,,,,,,,,,,
GDJ/,cabrito de ovelha,,,,,,,,,,,,,,,,,,,,,,,,
GDJ=/,Gadite,,,,,,,,,,,,,,,,,,,,,,,,
GDJ==/,Gaddi,,,,,,,,,,,,,,,,,,,,,,,,
GDJ===/,Gadi,,,,,,,,,,,,,,,,,,,,,,,,
GDJ>L/,Gaddiel,,,,,,,,,,,,,,,,,,,,,,,,
GDJC/,pilha,,,,,,,,,,,,,,,,,,,,,,,,
GDJH/,banco,,,,,,,,,,,,,,,,,,,,,,,,
GDJH=/,cabrito,,,,,,,,,,,,,,,,,,,,,,,,
GDL/,grandeza,,,,,,,,,,,,,,,,,,,,,,,,
GDL=/,tornando-se grande,,,,,,,,,,,,,,,,,,,,,,,,
GDL==/,tassel,,,,,,,,,,,,,,,,,,,,,,,,
GDL===/,Giddel,,,,,,,,,,,,,,,,,,,,,,,,
GDLJH/,Gedaliah,,,,,,,,,,,,,,,,,,,,,,,,
GDLJHW/,Gedaliah,,,,,,,,,,,,,,,,,,,,,,,,
GDLTJ/,Giddalti,,,,,,,,,,,,,,,,,,,,,,,,
GDL[,,"ser forte, tornar-se forte, ser grande",,"criar, deixar crescer, nutrir",ser crescido,gabar,fazer grande,,,,,,,,,,,,,,,,,,
GDP[,,,,blasfemar,,,,,,,,,,,,,,,,,,,,,
GDR/,(pedra-) parede,,,,,,,,,,,,,,,,,,,,,,,,
GDR=/,Geder,,,,,,,,,,,,,,,,,,,,,,,,
GDR==/,Gedor,,,,,,,,,,,,,,,,,,,,,,,,
GDRH/,"muro, cerca",,,,,,,,,,,,,,,,,,,,,,,,
GDRH=/,Gederah,,,,,,,,,,,,,,,,,,,,,,,,
GDRJ/,Gederite,,,,,,,,,,,,,,,,,,,,,,,,
GDRT/,parede,,,,,,,,,,,,,,,,,,,,,,,,
GDRTJ/,Gederathite,,,,,,,,,,,,,,,,,,,,,,,,
GDRTJM/,Gederothaim,,,,,,,,,,,,,,,,,,,,,,,,
GDRWT/,Gederoth,,,,,,,,,,,,,,,,,,,,,,,,
GDR[,,erguer um muro,,,,,,,,,,,,,,,,,,,,,,,
GDWD/,grupo de ataque,,,,,,,,,,,,,,,,,,,,,,,,
GDWD=/,torrão,,,,,,,,,,,,,,,,,,,,,,,,
GDWDH/,incisão,,,,,,,,,,,,,,,,,,,,,,,,
GDWL/,grande,,,,,,,,,,,,,,,,,,,,,,,,
GDWLH/,grandeza,,,,,,,,,,,,,,,,,,,,,,,,
GDWP/,censura,,,,,,,,,,,,,,,,,,,,,,,,
GDWPH/,censura,,,,,,,,,,,,,,,,,,,,,,,,
GDWR/,Gedor,,,,,,,,,,,,,,,,,,,,,,,,
GG/,telhado,,,,,,,,,,,,,,,,,,,,,,,,
GHH/,cura,,,,,,,,,,,,,,,,,,,,,,,,
GHH[,,curar,,,,,,,,,,,,,,,,,,,,,,,
GHR[,,dobrar,,,,,,,,,,,,,,,,,,,,,,,
GJ>/,vale,,,,,,,,,,,,,,,,,,,,,,,,
GJ>_MLX/,o Vale do Sal,,,,,,,,,,,,,,,,,,,,,,,,
GJCN/,Geshan,,,,,,,,,,,,,,,,,,,,,,,,
GJD/,sinew,,,,,,,,,,,,,,,,,,,,,,,,
GJL/,regozijando-se,,,,,,,,,,,,,,,,,,,,,,,,
GJL=/,idade,,,,,,,,,,,,,,,,,,,,,,,,
GJLH/,regozijando-se,,,,,,,,,,,,,,,,,,,,,,,,
GJLNJ/,Gilonite,,,,,,,,,,,,,,,,,,,,,,,,
GJL[,,"gritar em êxtase, gritar de alegria",,,,,,,,,,,,,,,,,,,,,,,
GJNT/,Ginath,,,,,,,,,,,,,,,,,,,,,,,,
GJX/,Giah,,,,,,,,,,,,,,,,,,,,,,,,
GJXWN/,Gihon,,,,,,,,,,,,,,,,,,,,,,,,
GJXZJ/,Gehazi,,,,,,,,,,,,,,,,,,,,,,,,
GJX[,,explodir,,,,,fazer explodir,,,,,,,,,,,,,,,,,,
GL/,onda,,,,,,,,,,,,,,,,,,,,,,,,
GL<D/,Gileade,,,,,,,,,,,,,,,,,,,,,,,,
GL<D=/,Galeed,,,,,,,,,,,,,,,,,,,,,,,,
GL<DJ/,Gileadita,,,,,,,,,,,,,,,,,,,,,,,,
GL<[,,,,,,Explodir,,,,,,,,,,,,,,,,,,,
GL=/,pilha,,,,,,,,,,,,,,,,,,,,,,,,
GL==/,bolo de estrume,,,,,,,,,,,,,,,,,,,,,,,,
GLB/,barbeiro,,,,,,,,,,,,,,,,,,,,,,,,
GLB</,Gilboa,,,,,,,,,,,,,,,,,,,,,,,,
GLC[,,descer,,,,,,,,,,,,,,,,,,,,,,,
GLD/,pele,,,,,,,,,,,,,,,,,,,,,,,,
GLGL/,roda; roda d'água,,,,,,,,,,,,,,,,,,,,,,,,
GLGL=/,roda,,,,,,,,,,,,,,,,,,,,,,,,
GLGL==/,roda,,,,,,,,,,,,,,,,,,,,,,,,
GLGL===/,Gilgal,,,,,,,,,,,,,,,,,,,,,,,,
GLGLT/,caveira,,,,,,,,,,,,,,,,,,,,,,,,
GLH/,bacia,,,,,,,,,,,,,,,,,,,,,,,,
GLH=/,Giloh,,,,,,,,,,,,,,,,,,,,,,,,
GLH[,,"revelar, descobrir; partir","revelar-se, ser descoberto","revelar, descobrir; partir, ir para o cativeiro","ser revelado, ser descoberto",revelar-se,levar para o exílio,ir para o cativeiro,,,,,,,,,,,,,,,,,
GLJL/,pivô,,,,,,,,,,,,,,,,,,,,,,,,
GLJL=/,Galiléia,,,,,,,,,,,,,,,,,,,,,,,,
GLJLH/,distrito,,,,,,,,,,,,,,,,,,,,,,,,
GLJLWT/,Geliloth,,,,,,,,,,,,,,,,,,,,,,,,
GLJM/,Gallim,,,,,,,,,,,,,,,,,,,,,,,,
GLJT/,Golias,,,,,,,,,,,,,,,,,,,,,,,,
GLJWN/,comprimido,,,,,,,,,,,,,,,,,,,,,,,,
GLL/,matéria,,,,,,,,,,,,,,,,,,,,,,,,
GLL=/,esterco,,,,,,,,,,,,,,,,,,,,,,,,
GLL==/,Galal,,,,,,,,,,,,,,,,,,,,,,,,
GLLJ/,Gilalai,,,,,,,,,,,,,,,,,,,,,,,,
GLL[,,rolar,"ser enrolado junto, ser enrolado",rolar,ser enrolado,rolar-se,,,,,,,,,,,,,,,,,,,
GLM/,embrião,,,,,,,,,,,,,,,,,,,,,,,,
GLMWD/,árido,,,,,,,,,,,,,,,,,,,,,,,,
GLM[,,embrulhar,,,,,,,,,,,,,,,,,,,,,,,
GLWLJM/,ídolos,,,,,,,,,,,,,,,,,,,,,,,,
GLWM/,capa,,,,,,,,,,,,,,,,,,,,,,,,
GLWT/,"exílio, deportação; exilados",,,,,,,,,,,,,,,,,,,,,,,,
GLX[,,,,barbear,ser barbeado,barbear-se,,,,,,,,,,,,,,,,,,,
GM,"também, de fato",,,,,,,,,,,,,,,,,,,,,,,,
GM>/,"papiro, palheta",,,,,,,,,,,,,,,,,,,,,,,,
GM>[,,,,engolir,,,permitir deglutir,,,,,,,,,,,,,,,,,,
GMD/,côvado (medida),,,,,,,,,,,,,,,,,,,,,,,,
GMDJM/,Gammad,,,,,,,,,,,,,,,,,,,,,,,,
GML/,camelo,,,,,,,,,,,,,,,,,,,,,,,,
GMLJ/,Gemalli,,,,,,,,,,,,,,,,,,,,,,,,
GMLJ>L/,Gamaliel,,,,,,,,,,,,,,,,,,,,,,,,
GML[,,terminar,ser desmamado,,,,,,,,,,,,,,,,,,,,,,
GMR/,Gomer,,,,,,,,,,,,,,,,,,,,,,,,
GMR=/,Gomer,,,,,,,,,,,,,,,,,,,,,,,,
GMRJH/,Gemariah,,,,,,,,,,,,,,,,,,,,,,,,
GMRJHW/,Gemariah,,,,,,,,,,,,,,,,,,,,,,,,
GMR[,,ser terminado,,,,,,,,,,,,,,,,,,,,,,,
GMWL/,"ações, recompensas",,,,,,,,,,,,,,,,,,,,,,,,
GMWL=/,Gamul,,,,,,,,,,,,,,,,,,,,,,,,
GMWLH/,recompensa,,,,,,,,,,,,,,,,,,,,,,,,
GMZW/,Gimzo,,,,,,,,,,,,,,,,,,,,,,,,
GN/,jardim,,,,,,,,,,,,,,,,,,,,,,,,
GNB/,ladrão,,,,,,,,,,,,,,,,,,,,,,,,
GNBH/,o que é roubado,,,,,,,,,,,,,,,,,,,,,,,,
GNBT/,Genubath,,,,,,,,,,,,,,,,,,,,,,,,
GNB[,,roubar,ser roubado,roubar,ser roubado,ir furtivamente,,,,,,,,,,,,,,,,,,,
GNH/,jardim,,,,,,,,,,,,,,,,,,,,,,,,
GNN[,,incluir,,,,,,,,,,,,,,,,,,,,,,,
GNTWJ/,Ginnethoi,,,,,,,,,,,,,,,,,,,,,,,,
GNTWN/,Ginnethon,,,,,,,,,,,,,,,,,,,,,,,,
GNZ/,tesouraria,,,,,,,,,,,,,,,,,,,,,,,,
GNZK/,tesouraria,,,,,,,,,,,,,,,,,,,,,,,,
GP/,corpo,,,,,,,,,,,,,,,,,,,,,,,,
GP=/,cúpula?,,,,,,,,,,,,,,,,,,,,,,,,
GPN/,"videira, vinha",,,,,,,,,,,,,,,,,,,,,,,,
GPR/,gopher-wood,,,,,,,,,,,,,,,,,,,,,,,,
GPRJT/,enxofre,,,,,,,,,,,,,,,,,,,,,,,,
GR/,"estranha, peregrino, estrangeiro",,,,,,,,,,,,,,,,,,,,,,,,
GR<[,,"barbear, diminuir",ser diminuído,sacar,,,,,,,,,,,,,,,,,,,,,
GR=/,giz,,,,,,,,,,,,,,,,,,,,,,,,
GR>/,Gera,,,,,,,,,,,,,,,,,,,,,,,,
GRB/,"sarna, sarna",,,,,,,,,,,,,,,,,,,,,,,,
GRB=/,Gareb,,,,,,,,,,,,,,,,,,,,,,,,
GRC/,"produzir, produzir",,,,,,,,,,,,,,,,,,,,,,,,
GRCH/,expropriação,,,,,,,,,,,,,,,,,,,,,,,,
GRCM/,Gershom,,,,,,,,,,,,,,,,,,,,,,,,
GRCNJ/,Gershonite,,,,,,,,,,,,,,,,,,,,,,,,
GRCWN/,Gershon,,,,,,,,,,,,,,,,,,,,,,,,
GRC[,,expulsar,ser expulso,"banir, divorciar-se, expulsar; jogar para cima",ser expulso,,,,,,,,,,,,,,,,,,,,
GRD[,,,,,,raspar-se,,,,,,,,,,,,,,,,,,,
GRF/,grits,,,,,,,,,,,,,,,,,,,,,,,,
GRGCJ/,Girgashite,,,,,,,,,,,,,,,,,,,,,,,,
GRGR/,azeitona,,,,,,,,,,,,,,,,,,,,,,,,
GRGRT/,garganta,,,,,,,,,,,,,,,,,,,,,,,,
GRH/,gerah (medida),,,,,,,,,,,,,,,,,,,,,,,,
GRH=/,cud,,,,,,,,,,,,,,,,,,,,,,,,
GRH[,,,,ir para a lei,,excitar-se,,,,,,,,,,,,,,,,,,,
GRM/,osso,,,,,,,,,,,,,,,,,,,,,,,,
GRMJ/,Garmite,,,,,,,,,,,,,,,,,,,,,,,,
GRM[,,roer,,roer,,,,,,,,,,,,,,,,,,,,,
GRN/,chão de debulha,,,,,,,,,,,,,,,,,,,,,,,,
GRP[,,lavar,,,,,,,,,,,,,,,,,,,,,,,
GRR/,Gerar,,,,,,,,,,,,,,,,,,,,,,,,
GRR[,,arrastar; para mastigar o cu,mastigar,,ser serrado,,,,,,,,,,,,,,,,,,,,
GRS[,,ser esmagado,,,,,esmagar,,,,,,,,,,,,,,,,,,
GRWN/,garganta,,,,,,,,,,,,,,,,,,,,,,,,
GRWT/,alojamento- lugar,,,,,,,,,,,,,,,,,,,,,,,,
GRZJM/,Gerizim,,,,,,,,,,,,,,,,,,,,,,,,
GRZN/,axe,,,,,,,,,,,,,,,,,,,,,,,,
GRZ[,,,ser cortado,,,,,,,,,,,,,,,,,,,,,,
GT/,lagar,,,,,,,,,,,,,,,,,,,,,,,,
GT=/,Gate,,,,,,,,,,,,,,,,,,,,,,,,
GTJ/,Gittita,,,,,,,,,,,,,,,,,,,,,,,,
GTJM/,Gittaim,,,,,,,,,,,,,,,,,,,,,,,,
GTJT/,(termo musical),,,,,,,,,,,,,,,,,,,,,,,,
GTR/,Gether,,,,,,,,,,,,,,,,,,,,,,,,
GT_HXPR/,Gath Hepher,,,,,,,,,,,,,,,,,,,,,,,,
GT_RMWN/,Gath Rimmon,,,,,,,,,,,,,,,,,,,,,,,,
GW/,voltar,,,,,,,,,,,,,,,,,,,,,,,,
GW<[,,"expirar, perecer, morrer",,,,,,,,,,,,,,,,,,,,,,,
GW=/,voltar,,,,,,,,,,,,,,,,,,,,,,,,
GW==/,comunidade,,,,,,,,,,,,,,,,,,,,,,,,
GWB/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
GWB=/,Gob,,,,,,,,,,,,,,,,,,,,,,,,
GWC/,crosta,,,,,,,,,,,,,,,,,,,,,,,,
GWD[,,atacar,,,,,,,,,,,,,,,,,,,,,,,
GWG/,Gog,,,,,,,,,,,,,,,,,,,,,,,,
GWH/,orgulho,,,,,,,,,,,,,,,,,,,,,,,,
GWH=/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
GWJ/,"povo, nação",,,,,,,,,,,,,,,,,,,,,,,,
GWJH/,corpo,,,,,,,,,,,,,,,,,,,,,,,,
GWJM/,Goyim,,,,,,,,,,,,,,,,,,,,,,,,
