lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
C<CGZ/,Shaashgaz,,,,,,,,,,,,,,,,,,,,,,,,
C<CW<JM/,prazer,,,,,,,,,,,,,,,,,,,,,,,,
C<H/,,,,,,,,,,,,,,,,,,,,,,,,,
C<H[,,mirar,,,,mirar alrededor,"apartar, desviar",,,,,,,,,,,,,,,,,,
C<L/,mão oca; punhado,,,,,,,,,,,,,,,,,,,,,,,,
C<LBJM/,Shaalbim,,,,,,,,,,,,,,,,,,,,,,,,
C<LBJN/,Shaalabbin,,,,,,,,,,,,,,,,,,,,,,,,
C<LBNJ/,Shaalbonita,,,,,,,,,,,,,,,,,,,,,,,,
C<LJM/,Shaalim,,,,,,,,,,,,,,,,,,,,,,,,
C<N[,,,"apoyarse, depender",,,,,,,,,,,,,,,,,,,,,,
C<P/,Shaaph,,,,,,,,,,,,,,,,,,,,,,,,
C<R/,"puerta, portón, entrada",,,,,,,,,,,,,,,,,,,,,,,,
C<R=/,a medida,,,,,,,,,,,,,,,,,,,,,,,,
C<R==/,intragável,,,,,,,,,,,,,,,,,,,,,,,,
C<RJH/,Sheariah,,,,,,,,,,,,,,,,,,,,,,,,
C<RJM/,Shaaraim,,,,,,,,,,,,,,,,,,,,,,,,
C<RWR/,horrível,,,,,,,,,,,,,,,,,,,,,,,,
C<RWRJ/,horrível,,,,,,,,,,,,,,,,,,,,,,,,
C<R[,,calcular,,,,,,,,,,,,,,,,,,,,,,,
C<VH/,estampagem,,,,,,,,,,,,,,,,,,,,,,,,
C<VNZ/,pano de fios mistos,,,,,,,,,,,,,,,,,,,,,,,,
C>B[,,sacar (agua),,,,,,,,,,,,,,,,,,,,,,,
C>GH/,rugindo,,,,,,,,,,,,,,,,,,,,,,,,
C>G[,,rugir,,,,,,,,,,,,,,,,,,,,,,,
C>H==[,,,,,,contemplar,,,,,,,,,,,,,,,,,,,
C>H=[,,,enfurecer,,,,,,,,,,,,,,,,,,,,,,
C>H[,,estar desolado,estar arruinado,,,,arruinar,,,,,,,,,,,,,,,,,,
C>JH/,desolação,,,,,,,,,,,,,,,,,,,,,,,,
C>L/,Sheal,,,,,,,,,,,,,,,,,,,,,,,,
C>LH/,pedido,,,,,,,,,,,,,,,,,,,,,,,,
C>LH=/,mundo inferior,,,,,,,,,,,,,,,,,,,,,,,,
C>LTJ>L/,Shealtiel,,,,,,,,,,,,,,,,,,,,,,,,
C>L[,,"pedir, demandar",pedir permiso para ausentarse,inquirir; suplicar,,,"conceder una petición, conceder una solicitud; prestar",,,,,,,,,,,,,,,,,,
C>NN/,"a gusto, tranquilo",,,,,,,,,,,,,,,,,,,,,,,,
C>N[,,,,estar a gusto,,,,,,,,,,,,,,,,,,,,,
C>P[,,"agarrar, jadear",,,,,,,,,,,,,,,,,,,,,,,
C>R/,"carne, comida; relación de sangre",,,,,,,,,,,,,,,,,,,,,,,,
C>R=/,"remanente, resto",,,,,,,,,,,,,,,,,,,,,,,,
C>RH/,relativo,,,,,,,,,,,,,,,,,,,,,,,,
C>RH=/,Sheerah,,,,,,,,,,,,,,,,,,,,,,,,
C>RJT/,"resto, remanente",,,,,,,,,,,,,,,,,,,,,,,,
C>R[,,permanecer,"ser olvidado, dejado",,,,"ser olvidado, dejado",,,,,,,,,,,,,,,,,,
C>R_JCWB/,Shear-Jashub,,,,,,,,,,,,,,,,,,,,,,,,
C>S[,,saquear,,,,,,,,,,,,,,,,,,,,,,,
C>T/,desolação,,,,,,,,,,,,,,,,,,,,,,,,
C>V/,desprezo,,,,,,,,,,,,,,,,,,,,,,,,
C>WL/,"Seol, inframundo",,,,,,,,,,,,,,,,,,,,,,,,
C>WL=/,Saúl,,,,,,,,,,,,,,,,,,,,,,,,
C>WLJ/,Shaulite,,,,,,,,,,,,,,,,,,,,,,,,
C>WN/,"alboroto, estruendo, escándalo",,,,,,,,,,,,,,,,,,,,,,,,
C>WN=/,destruição,,,,,,,,,,,,,,,,,,,,,,,,
CB</,siete,,,,,,,,,,,,,,,,,,,,,,,,
CB<=/,Sabá,,,,,,,,,,,,,,,,,,,,,,,,
CB<==/,Seba,,,,,,,,,,,,,,,,,,,,,,,,
CB<H/,Shibah,,,,,,,,,,,,,,,,,,,,,,,,
CB<NH/,duas vezes sete?,,,,,,,,,,,,,,,,,,,,,,,,
CB<[,,,jurar,,,,jurar,,,,,,,,,,,,,,,,,,
CB>/,Seba,,,,,,,,,,,,,,,,,,,,,,,,
CB>JM/,sabeanos,,,,,,,,,,,,,,,,,,,,,,,,
CBB/,lasca,,,,,,,,,,,,,,,,,,,,,,,,
CBC[,,,,,,,,,,,,,,,,,,,,,,,,,
CBH[,,tomar cautivo,ser tomado cautivo,,,,,,,,,,,,,,,,,,,,,,
CBJ/,"cautivos (colectivo), cautiverio; (aquellos que son; aquello que es) tomado cautivo",,,,,,,,,,,,,,,,,,,,,,,,
CBJ<J/,séptimo,,,,,,,,,,,,,,,,,,,,,,,,
CBJ=/,Shobi,,,,,,,,,,,,,,,,,,,,,,,,
CBJ==/,Shobai,,,,,,,,,,,,,,,,,,,,,,,,
CBJB/,fagulha,,,,,,,,,,,,,,,,,,,,,,,,
CBJH/,cativo,,,,,,,,,,,,,,,,,,,,,,,,
CBJH=/,cativos (coletivos); cativeiro,,,,,,,,,,,,,,,,,,,,,,,,
CBJL/,caminho,,,,,,,,,,,,,,,,,,,,,,,,
CBJS/,arco de cabelo,,,,,,,,,,,,,,,,,,,,,,,,
CBJT/,cativeiro,,,,,,,,,,,,,,,,,,,,,,,,
CBL/,Comboio,,,,,,,,,,,,,,,,,,,,,,,,
CBLT/,"oreja (de grano), manojo de ramitas",,,,,,,,,,,,,,,,,,,,,,,,
CBLT=/,Stream,,,,,,,,,,,,,,,,,,,,,,,,
CBLWL/,lesma?,,,,,,,,,,,,,,,,,,,,,,,,
CBN>/,Shebna,,,,,,,,,,,,,,,,,,,,,,,,
CBNH/,Shebna,,,,,,,,,,,,,,,,,,,,,,,,
CBNJH/,Sebanias,,,,,,,,,,,,,,,,,,,,,,,,
CBNJHW/,Sebanias,,,,,,,,,,,,,,,,,,,,,,,,
CBQ[,,,,,,,,,,,,,,,,,,,,,,,,,
CBR/,"rotura; fractura, quebramiento",,,,,,,,,,,,,,,,,,,,,,,,
CBR=/,grão,,,,,,,,,,,,,,,,,,,,,,,,
CBR==/,interpretação,,,,,,,,,,,,,,,,,,,,,,,,
CBR===/,Sheber,,,,,,,,,,,,,,,,,,,,,,,,
CBR=[,,comprar grano,,,,,vender grano,,,,,,,,,,,,,,,,,,
CBRJM/,Sebarim,,,,,,,,,,,,,,,,,,,,,,,,
CBRWN/,demolir,,,,,,,,,,,,,,,,,,,,,,,,
CBR[,,romper,estar roto,"hacer pedazos, destrozar, quebrantar",,,"hacer escapar, causar para salir","ser quebrantado, estar quebrantado",,,,,,,,,,,,,,,,,
CBT/,"sábado, descanso",,,,,,,,,,,,,,,,,,,,,,,,
CBT=/,indolência,,,,,,,,,,,,,,,,,,,,,,,,
CBTJ/,Shabbethai,,,,,,,,,,,,,,,,,,,,,,,,
CBTWN/,"fiesta sabatica, fiesta sabática",,,,,,,,,,,,,,,,,,,,,,,,
CBT[,,"cesar, descansar; guardar el sábado, guardar el sabado",ser detenido; desaparecer,,,,causar cesar,,,,,,,,,,,,,,,,,,
CBV/,"vara, bastón; tribu",,,,,,,,,,,,,,,,,,,,,,,,
CBV=/,Sabá (mês),,,,,,,,,,,,,,,,,,,,,,,,
CBW/,(pedra preciosa),,,,,,,,,,,,,,,,,,,,,,,,
CBW</,semana,,,,,,,,,,,,,,,,,,,,,,,,
CBW<H/,juramento,,,,,,,,,,,,,,,,,,,,,,,,
CBW>L/,Shubael,,,,,,,,,,,,,,,,,,,,,,,,
CBWR/,fratura,,,,,,,,,,,,,,,,,,,,,,,,
CBWT/,"cuativerio, prisión",,,,,,,,,,,,,,,,,,,,,,,,
CBX=[,,,,calmar,,,calmar,,,,,,,,,,,,,,,,,,
CBX[,,,,elogiar,,presumir de,,,,,,,,,,,,,,,,,,,
CBY/,vertigem?; cãibra?,,,,,,,,,,,,,,,,,,,,,,,,
CBY[,,,,tejer en patrones,para ajustar,,,,,,,,,,,,,,,,,,,,
CC/,seis,,,,,,,,,,,,,,,,,,,,,,,,
CC=/,ropa (Egipcia),,,,,,,,,,,,,,,,,,,,,,,,
CC==/,alabastro,,,,,,,,,,,,,,,,,,,,,,,,
CC>[,,,,enseñar a caminar,,,,,,,,,,,,,,,,,,,,,
CCBYR/,Sheshbazzar,,,,,,,,,,,,,,,,,,,,,,,,
CCH[,,,,dar la sexta parte de,,,,,,,,,,,,,,,,,,,,,
CCJ/,sexto; un-sexto,,,,,,,,,,,,,,,,,,,,,,,,
CCJ=/,Sheshai,,,,,,,,,,,,,,,,,,,,,,,,
CCJ==/,Shashai,,,,,,,,,,,,,,,,,,,,,,,,
CCK/,Sheshach,,,,,,,,,,,,,,,,,,,,,,,,
CCN/,Sheshan,,,,,,,,,,,,,,,,,,,,,,,,
CCQ/,Shashak,,,,,,,,,,,,,,,,,,,,,,,,
CCR/,"tinta vermelha, mínimo",,,,,,,,,,,,,,,,,,,,,,,,
CD/,violencia destrucción,,,,,,,,,,,,,,,,,,,,,,,,
CD=/,"pechos, senos",,,,,,,,,,,,,,,,,,,,,,,,
CD==/,demônio,,,,,,,,,,,,,,,,,,,,,,,,
CD===/,seio,,,,,,,,,,,,,,,,,,,,,,,,
CDD[,,"devastar, arrasar",ser devastado,maltratar; devastar,ser devastado,,,estar devastado,,,,,,,,,,,,,,,,,
CDH/,Senhora?,,,,,,,,,,,,,,,,,,,,,,,,
CDJ/,Todopoderoso,,,,,,,,,,,,,,,,,,,,,,,,
CDJ>WR/,Shedeur,,,,,,,,,,,,,,,,,,,,,,,,
CDMH/,campo,,,,,,,,,,,,,,,,,,,,,,,,
CDPH/,abrasador,,,,,,,,,,,,,,,,,,,,,,,,
CDPWN/,abrasador,,,,,,,,,,,,,,,,,,,,,,,,
CDP[,,chamuscar,,,,,,,,,,,,,,,,,,,,,,,
CDRK/,Sadraque,,,,,,,,,,,,,,,,,,,,,,,,
CDR[,,,,,,,,,,,,,,,,,,,,,,,,,
CDWN/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
CFH[,,,,,,,,,,,,,,,,,saquear,,,,,,,,
CG<WN/,loucura,,,,,,,,,,,,,,,,,,,,,,,,
CG<[,,,,,estar loco,comportarse como un loco,,,,,,,,,,,,,,,,,,,
CGGH/,error; inadvertencia,,,,,,,,,,,,,,,,,,,,,,,,
CGG[,,equivocarse,,,,,,,,,,,,,,,,,,,,,,,
CGH/,Shagee,,,,,,,,,,,,,,,,,,,,,,,,
CGH[,,"errar, extraviarse; desviar",,,,,extraviar; engañar,,,,,,,,,,,,,,,,,,
CGJ>H/,erro,,,,,,,,,,,,,,,,,,,,,,,,
CGJWN/,lamento?,,,,,,,,,,,,,,,,,,,,,,,,
CGL/,rainha,,,,,,,,,,,,,,,,,,,,,,,,
CGR/,lixo,,,,,,,,,,,,,,,,,,,,,,,,
CGX[,,,,,,,mirar,,,,,,,,,,,,,,,,,,
CHM/,"onice, cornalina, lapislazuli, ónice",,,,,,,,,,,,,,,,,,,,,,,,
CHM=/,Shoham,,,,,,,,,,,,,,,,,,,,,,,,
CJ/,Presente,,,,,,,,,,,,,,,,,,,,,,,,
CJ>N/,Shion,,,,,,,,,,,,,,,,,,,,,,,,
CJBH/,cativeiro?; fique?,,,,,,,,,,,,,,,,,,,,,,,,
CJC/,alabastro,,,,,,,,,,,,,,,,,,,,,,,,
CJC>/,Shisha,,,,,,,,,,,,,,,,,,,,,,,,
CJCQ/,Shishak,,,,,,,,,,,,,,,,,,,,,,,,
CJH[,,¿olvidar?,,,,,,,,,,,,,,,,,,,,,,,
CJLNJ/,Silonita,,,,,,,,,,,,,,,,,,,,,,,,
CJMWN/,Shimon,,,,,,,,,,,,,,,,,,,,,,,,
CJR/,canción,,,,,,,,,,,,,,,,,,,,,,,,
CJRH/,canción,,,,,,,,,,,,,,,,,,,,,,,,
CJR[,,cantar,,cantar,,,,ser cantado,,,,,,,,,,,,,,,,,
CJT/,ervas daninhas,,,,,,,,,,,,,,,,,,,,,,,,
CJT=/,vestuário,,,,,,,,,,,,,,,,,,,,,,,,
CJT[,,"poner, colocar",,,,,,ser impuesto,,,,,,,,,,,,,,,,,
CJV/,Remo,,,,,,,,,,,,,,,,,,,,,,,,
CJXH/,fosso,,,,,,,,,,,,,,,,,,,,,,,,
CJXWR/,Shihor,,,,,,,,,,,,,,,,,,,,,,,,
CJXWR_LBNT/,Shihor Libnath,,,,,,,,,,,,,,,,,,,,,,,,
CJX[,,fluir lejos,,,,estar desesperado,,,,,,,,,,,,,,,,,,,
CJZ>/,Shiza,,,,,,,,,,,,,,,,,,,,,,,,
CKBH/,mentindo; camada,,,,,,,,,,,,,,,,,,,,,,,,
CKBT/,cópula,,,,,,,,,,,,,,,,,,,,,,,,
CKB[,,"echarse, acostarse; tener relaciones sexuales",dormir con,,haberse dormido con,,"acostarse, acostar",ser acostado,,,,,,,,,,,,,,,,,
CKH[,,,,,,,ser lujurioso?,,,,,,,,,,,,,,,,,,
CKK[,,disminuir,,,,,hacer que disminuya,,,,,,,,,,,,,,,,,,
CKLJM/,falta de filhos,,,,,,,,,,,,,,,,,,,,,,,,
CKL[,,"convertirse sin hijos, no tener hijos",,"hacer sin hijos, hacer infertil; tener un aborto (natural), fracasar",,,"fracasar, tener un aborto (natural)",,,,,,,,,,,,,,,,,,
CKM/,"hombro, hombros; cuello; espalda",,,,,,,,,,,,,,,,,,,,,,,,
CKM=/,Siquem,,,,,,,,,,,,,,,,,,,,,,,,
CKM==/,Siquem,,,,,,,,,,,,,,,,,,,,,,,,
CKM===/,Siquém,,,,,,,,,,,,,,,,,,,,,,,,
CKMJ/,siquemita,,,,,,,,,,,,,,,,,,,,,,,,
CKM[,,,,,,,"hacer temprano, levantarse temprano",,,,,,,,,,,,,,,,,,
CKN/,habitante; vecino,,,,,,,,,,,,,,,,,,,,,,,,
CKNJH/,Shecanias,,,,,,,,,,,,,,,,,,,,,,,,
CKNJHW/,Shecanias,,,,,,,,,,,,,,,,,,,,,,,,
CKN[,,"morar, acampar, vivir, asentar",,"causar morar, hacer que more, causar habitar",,,"causar morar, causar habitar",,,,,,,,,,,,,,,,,,
CKR/,bêbado,,,,,,,,,,,,,,,,,,,,,,,,
CKR=/,"cerveza, bebida fuerte, bebida embriagante",,,,,,,,,,,,,,,,,,,,,,,,
CKRWN/,embriaguez,,,,,,,,,,,,,,,,,,,,,,,,
CKRWN=/,Shikkeron,,,,,,,,,,,,,,,,,,,,,,,,
CKR[,,"estar borracho, emborracharse",,embriagar,,comportarse borracho,emborrachar,,,,,,,,,,,,,,,,,,
CKWL/,perda de filhos,,,,,,,,,,,,,,,,,,,,,,,,
CKWL=/,desprovido de filhos,,,,,,,,,,,,,,,,,,,,,,,,
CKWL==/,desprovido de filhos,,,,,,,,,,,,,,,,,,,,,,,,
CKWR/,borracho,,,,,,,,,,,,,,,,,,,,,,,,
CKX[,,olvidar,ser olvidado,causar ser olvidado,,ser olvidado,causar olvidarse,,,,,,,,,,,,,,,,,,
CL/,irreverência?,,,,,,,,,,,,,,,,,,,,,,,,
CL>NN/,à vontade?,,,,,,,,,,,,,,,,,,,,,,,,
CLB/,"peça de conexão, borda",,,,,,,,,,,,,,,,,,,,,,,,
CLB[,,,,,estar unido,,,,,,,,,,,,,,,,,,,,
CLC/,tres,,,,,,,,,,,,,,,,,,,,,,,,
CLC=/,Shelesh,,,,,,,,,,,,,,,,,,,,,,,,
CLCH/,Shilshah,,,,,,,,,,,,,,,,,,,,,,,,
CLCH=/,Shalisha,,,,,,,,,,,,,,,,,,,,,,,,
CLCJM/,netos; bisnetos,,,,,,,,,,,,,,,,,,,,,,,,
CLCWM/,"hace tres días, anteayer",,,,,,,,,,,,,,,,,,,,,,,,
CLC[,,,,dividir en tres; para hacer en el tercer día; hacer por tercera vez,a los tres años; triplicar,,,,,,,,,,,,,,,,,,,,
CLG/,nieve,,,,,,,,,,,,,,,,,,,,,,,,
CLG=/,"sabão, saboneteira",,,,,,,,,,,,,,,,,,,,,,,,
CLG[,,,,,,,nevar,,,,,,,,,,,,,,,,,,
CLH/,Silo,,,,,,,,,,,,,,,,,,,,,,,,
CLH=/,Shelá,,,,,,,,,,,,,,,,,,,,,,,,
CLHBT/,chama,,,,,,,,,,,,,,,,,,,,,,,,
CLHBTJH/,grande chama,,,,,,,,,,,,,,,,,,,,,,,,
CLH[,,estar a gusto,ser negligente,,,,dar falsas esperanzas,,,,,,,,,,,,,,,,,,
CLJ/,tranquilidade,,,,,,,,,,,,,,,,,,,,,,,,
CLJC/,terceira parte (medida),,,,,,,,,,,,,,,,,,,,,,,,
CLJC=/,tercer hombre en el carruaje; ayudante,,,,,,,,,,,,,,,,,,,,,,,,
CLJC==/,(instrumento musical),,,,,,,,,,,,,,,,,,,,,,,,
CLJCJ/,tercero; un tercio,,,,,,,,,,,,,,,,,,,,,,,,
CLJCJT/,tercera parte,,,,,,,,,,,,,,,,,,,,,,,,
CLJH/,pós-parto,,,,,,,,,,,,,,,,,,,,,,,,
CLJV/,régua,,,,,,,,,,,,,,,,,,,,,,,,
CLJW/,à vontade,,,,,,,,,,,,,,,,,,,,,,,,
CLK/,Corvo-marinho? (pássaro impuro),,,,,,,,,,,,,,,,,,,,,,,,
CLKT/,me sentindo,,,,,,,,,,,,,,,,,,,,,,,,
CLKT=/,Shalleketh,,,,,,,,,,,,,,,,,,,,,,,,
CLK[,,,,,,,lanzar,ser lanzado,,,,,,,,,,,,,,,,,
CLL/,"saqueo, botín",,,,,,,,,,,,,,,,,,,,,,,,
CLL=[,,"congregar, sacar",,,,,,,,,,,,,,,,,,,,,,,
CLL[,,"saquear, estropear",,,,ser saqueado,,,,,ser saqueado,,,,,,,,,,,,,,
CLM/,"ofrenda de paz, ofrenda final",,,,,,,,,,,,,,,,,,,,,,,,
CLM=/,"completo, intacto; ileso, seguro; pacífico",,,,,,,,,,,,,,,,,,,,,,,,
CLM==/,recompensa?,,,,,,,,,,,,,,,,,,,,,,,,
CLM===/,Salém,,,,,,,,,,,,,,,,,,,,,,,,
CLM====/,Shilem,,,,,,,,,,,,,,,,,,,,,,,,
CLMH/,retribuição,,,,,,,,,,,,,,,,,,,,,,,,
CLMH=/,Salomón,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ/,Silemita,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ=/,Shelomi,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ==/,Shalmai,,,,,,,,,,,,,,,,,,,,,,,,
CLMJ>L/,Shelumiel,,,,,,,,,,,,,,,,,,,,,,,,
CLMJH/,Shelemias,,,,,,,,,,,,,,,,,,,,,,,,
CLMJHW/,Shelemias,,,,,,,,,,,,,,,,,,,,,,,,
CLMJT/,Shelomith,,,,,,,,,,,,,,,,,,,,,,,,
CLMN/,Shalman,,,,,,,,,,,,,,,,,,,,,,,,
CLMN>SR/,Shalmaneser,,,,,,,,,,,,,,,,,,,,,,,,
CLMNJM/,subornos,,,,,,,,,,,,,,,,,,,,,,,,
CLMWT/,Shelomoth,,,,,,,,,,,,,,,,,,,,,,,,
CLM[,,"ser íntegro, ser completo",,"pagar, reembolsar, devolver","ser recompensado, ser retribuido",,hacer las paces con,estar en paz con,,,,,,,,,,,,,,,,,
CLNJ/,Shelanita,,,,,,,,,,,,,,,,,,,,,,,,
CLP/,Sheleph,,,,,,,,,,,,,,,,,,,,,,,,
CLP[,,sacar (la espada); quitar,,,,,,,,,,,,,,,,,,,,,,,
CLV/,escudo,,,,,,,,,,,,,,,,,,,,,,,,
CLVN/,,,,,,,,,,,,,,,,,,,,,,,,,
CLVN=/,,,,,,,,,,,,,,,,,,,,,,,,,
CLVT/,dominador,,,,,,,,,,,,,,,,,,,,,,,,
CLVWN/,aquele que tem poder,,,,,,,,,,,,,,,,,,,,,,,,
CLV[,,dominar,,,,,dar poder sobre; conceder,,,,,,,,,,,,,,,,,,
CLW/,facilidade,,,,,,,,,,,,,,,,,,,,,,,,
CLW=/,Silo,,,,,,,,,,,,,,,,,,,,,,,,
CLWH/,facilidade,,,,,,,,,,,,,,,,,,,,,,,,
CLWM/,"paz, bienestar, salud",,,,,,,,,,,,,,,,,,,,,,,,
CLWM=/,"recompensa, retribuição",,,,,,,,,,,,,,,,,,,,,,,,
CLWM==/,Salum,,,,,,,,,,,,,,,,,,,,,,,,
CLWN/,Shallun,,,,,,,,,,,,,,,,,,,,,,,,
CLWXJM/,demissão; presente de despedida,,,,,,,,,,,,,,,,,,,,,,,,
CLX/,dardo,,,,,,,,,,,,,,,,,,,,,,,,
CLX=/,conduta de água,,,,,,,,,,,,,,,,,,,,,,,,
CLX==/,Shelá,,,,,,,,,,,,,,,,,,,,,,,,
CLX===/,Siloé,,,,,,,,,,,,,,,,,,,,,,,,
CLXJ/,Shilhi,,,,,,,,,,,,,,,,,,,,,,,,
CLXJM/,brotos,,,,,,,,,,,,,,,,,,,,,,,,
CLXJM=/,Shilhim,,,,,,,,,,,,,,,,,,,,,,,,
CLXN/,mesa; mesa para uso sagrado,,,,,,,,,,,,,,,,,,,,,,,,
CLXWT/,fotos,,,,,,,,,,,,,,,,,,,,,,,,
CLX[,,enviar,ser enviado,dejar ir; extender; enviar,"dejar soltarse, ser soltado, enviado, olvidado",,"soltar en sentido de desencadenar, soltar",,,,,,,,,,,,,,,,,,
CM,"ahí, allí",,,,,,,,,,,,,,,,,,,,,,,,
CM/,"nombre, reputación",,,,,,,,,,,,,,,,,,,,,,,,
CM</,"rumores, reporte, informe",,,,,,,,,,,,,,,,,,,,,,,,
CM<=/,som,,,,,,,,,,,,,,,,,,,,,,,,
CM<==/,rumor,,,,,,,,,,,,,,,,,,,,,,,,
CM<===/,Shemá,,,,,,,,,,,,,,,,,,,,,,,,
CM<====/,Shama,,,,,,,,,,,,,,,,,,,,,,,,
CM<=====/,Shemá,,,,,,,,,,,,,,,,,,,,,,,,
CM<>/,Shimea,,,,,,,,,,,,,,,,,,,,,,,,
CM<H/,Shemaah,,,,,,,,,,,,,,,,,,,,,,,,
CM<H=/,Shimeah,,,,,,,,,,,,,,,,,,,,,,,,
CM<J/,Shimeite,,,,,,,,,,,,,,,,,,,,,,,,
CM<J=/,Simei,,,,,,,,,,,,,,,,,,,,,,,,
CM<JH/,Semaías,,,,,,,,,,,,,,,,,,,,,,,,
CM<JHW/,Shemaías,,,,,,,,,,,,,,,,,,,,,,,,
CM<NJ/,Simeonita,,,,,,,,,,,,,,,,,,,,,,,,
CM<T/,Shimeath,,,,,,,,,,,,,,,,,,,,,,,,
CM<TJ/,Shimeathita,,,,,,,,,,,,,,,,,,,,,,,,
CM<WN/,Simeón,,,,,,,,,,,,,,,,,,,,,,,,
CM<[,,"oír, dar oído a, obedecer, escuchar",ser oído,convocar,,,hacer escuchar; convocar,,,,,,,,,,,,,,,,,,
CM=/,Sem,,,,,,,,,,,,,,,,,,,,,,,,
CM>/,Shamma,,,,,,,,,,,,,,,,,,,,,,,,
CM>BR/,Shemeber,,,,,,,,,,,,,,,,,,,,,,,,
CM>H/,Shimeah,,,,,,,,,,,,,,,,,,,,,,,,
CM>M/,Shimeam,,,,,,,,,,,,,,,,,,,,,,,,
CMC/,sol,,,,,,,,,,,,,,,,,,,,,,,,
CMCJ/,de Beth Shemesh,,,,,,,,,,,,,,,,,,,,,,,,
CMCRJ/,Shamsherai,,,,,,,,,,,,,,,,,,,,,,,,
CMCWN/,Samsón,,,,,,,,,,,,,,,,,,,,,,,,
CMC[,,,,,,,,,,,,,,,,,,,,,,,,,
CMD/,Shemed,,,,,,,,,,,,,,,,,,,,,,,,
CMD[,,,"ser destruido, ser exterminado",,,,exterminar,,,,,,,,,,,,,,,,,,
CMGR/,Shamgar,,,,,,,,,,,,,,,,,,,,,,,,
CMH/,"horror, asombro",,,,,,,,,,,,,,,,,,,,,,,,
CMH=/,Shammah,,,,,,,,,,,,,,,,,,,,,,,,
CMHWT/,Shamhuth,,,,,,,,,,,,,,,,,,,,,,,,
CMJ/,Shamai,,,,,,,,,,,,,,,,,,,,,,,,
CMJD</,Shemida,,,,,,,,,,,,,,,,,,,,,,,,
CMJD<J/,Shemidita,,,,,,,,,,,,,,,,,,,,,,,,
CMJM/,cielo,,,,,,,,,,,,,,,,,,,,,,,,
CMJN/,,,,,,,,,,,,,,,,,,,,,,,,,
CMJNJ/,octavo,,,,,,,,,,,,,,,,,,,,,,,,
CMJR/,espinheiro,,,,,,,,,,,,,,,,,,,,,,,,
CMJR=/,diamante?,,,,,,,,,,,,,,,,,,,,,,,,
CMJR==/,Shamir,,,,,,,,,,,,,,,,,,,,,,,,
CMJR===/,Shamir,,,,,,,,,,,,,,,,,,,,,,,,
CMJRMWT/,Semiramote,,,,,,,,,,,,,,,,,,,,,,,,
CMM/,desolado,,,,,,,,,,,,,,,,,,,,,,,,
CMMH/,"horror, desolación",,,,,,,,,,,,,,,,,,,,,,,,
CMMH=/,desolação?,,,,,,,,,,,,,,,,,,,,,,,,
CMMWN/,Horror,,,,,,,,,,,,,,,,,,,,,,,,
CMM[,,estar asombrado; estar desolado,ser desolado; estar espantado,estar desolado; estar espantado,,estar asombrado,hacer desolado,"desolar, desolacion",,,,,,,,,,,,,,,,,
CMN/,aceite,,,,,,,,,,,,,,,,,,,,,,,,
CMN=/,"grasa, gordura, grosura",,,,,,,,,,,,,,,,,,,,,,,,
CMN==/,gordura,,,,,,,,,,,,,,,,,,,,,,,,
CMNH/,ocho,,,,,,,,,,,,,,,,,,,,,,,,
CMN[,,para ser gordo,,,,,engordar; engordar,,,,,,,,,,,,,,,,,,
CMR/,escória,,,,,,,,,,,,,,,,,,,,,,,,
CMR=/,Shemer,,,,,,,,,,,,,,,,,,,,,,,,
CMR==/,Shomer,,,,,,,,,,,,,,,,,,,,,,,,
CMRH/,pálpebra,,,,,,,,,,,,,,,,,,,,,,,,
CMRH=/,ver,,,,,,,,,,,,,,,,,,,,,,,,
CMRJ/,Shimri,,,,,,,,,,,,,,,,,,,,,,,,
CMRJH/,Shemariah,,,,,,,,,,,,,,,,,,,,,,,,
CMRJHW/,Shemariah,,,,,,,,,,,,,,,,,,,,,,,,
CMRJM/,vigília,,,,,,,,,,,,,,,,,,,,,,,,
CMRJN/,,,,,,,,,,,,,,,,,,,,,,,,,
CMRJT/,Shimrith,,,,,,,,,,,,,,,,,,,,,,,,
CMRNJ/,Shimronita,,,,,,,,,,,,,,,,,,,,,,,,
CMRT/,Shimrath,,,,,,,,,,,,,,,,,,,,,,,,
CMRWN/,Samaria,,,,,,,,,,,,,,,,,,,,,,,,
CMRWN=/,Shimron,,,,,,,,,,,,,,,,,,,,,,,,
CMRWN==/,Shimron,,,,,,,,,,,,,,,,,,,,,,,,
CMRWNJ/,da Samaria,,,,,,,,,,,,,,,,,,,,,,,,
CMRWN_MR>WN/,Shimron Meron,,,,,,,,,,,,,,,,,,,,,,,,
CMR[,,"velar, proteger",ser protegido; tener cuidado,adorar,,tener cuidado,,,,,,,,,,,,,,,,,,,
CMTJ/,Shumatita,,,,,,,,,,,,,,,,,,,,,,,,
CMVH/,remissão de dívida,,,,,,,,,,,,,,,,,,,,,,,,
CMV[,,liberar; descuidar,ser derribado?,,,,hacer que se libere,,,,,,,,,,,,,,,,,,
CMW</,Shammua,,,,,,,,,,,,,,,,,,,,,,,,
CMW<H/,"noticia, reporte",,,,,,,,,,,,,,,,,,,,,,,,
